"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-4176: Fix Gemfire tests","2016-11/30","2016-11/30","2016-11/30",False,"null",2,63,91
"INT-4178: Retry `CannotSerializeTransactionException` in `JdbcLockRegistry`","2016-12/1","2016-12/1","2016-12/1",False,"null",3,10,0
"INT-4125: Fix STOMP module to the latest SF","2016-12/2","2016-12/2","2016-12/2",True,"2016-12/2",2,27,27
"INT-4177: Use Shared DefaultConversionService","2016-12/2","2016-12/2","2016-12/2",False,"null",2,30,18
"INT-4179: Upgrade to Spring Social Twitter 2.0","2016-12/3","2016-12/3","2016-12/3",True,"2016-12/3",2,9,12
"INT-4180: RecipientListRouterSpec Fix","2016-12/3","2016-12/3","2016-12/3",False,"null",2,18,3
"INT-4173: Pagination for mongodb inbound adapter - v5.x","2016-12/7","2016-12/7","2016-12/7",False,"null",2,190,52
"Int 3335: Implement MongoDb Outbound Gateway","2016-12/8","2016-12/8","2016-12/8",False,"null",2,1813,0
"INT-4183: Add SSL Handshake Timeout for TCP","2016-12/13","2016-12/13","2016-12/13",False,"null",2,139,2
"INT-4182: Use thread-safe `DateTimeFormatter`","2016-12/13","2016-12/13","2016-12/13",False,"null",2,37,47
"Modified IntegrationResourceHolder to support list of messages","2016-12/14","2016-12/14","2016-12/14",False,"null",2,54,43
"Fix (S)FTP Java/DSL Config","2016-12/14","2016-12/14","2016-12/14",True,"2016-12/14",2,18,14
"Fix race conditions in TcpNioConnectionReadTests","2016-12/14","2016-12/14","2016-12/14",False,"null",2,90,14
"INT-4185: Fix FileReadingMessageSource for Java 6","2016-12/15","2016-12/15","2016-12/15",False,"null",2,15,2
"INT-4181: Refactor IMBE to use IntMngmtConfigurer","2016-12/15","2016-12/15","2016-12/15",False,"null",2,125,109
"INT-4187 Add an option to skip StdErr process if it is not needed","2016-12/16","2016-12/16","2016-12/16",False,"null",3,58,1
"INT-4188: Add Idle Event Interval Support","2016-12/22","2016-12/22","2016-12/22",False,"null",2,208,20
"INT-4193: Large Group Aggregation Performance","2016-12/22","2016-12/22","2016-12/22",True,"2016-12/22",2,97,18
"INT-4195: More Aggregator Performance Improvements","2016-12/22","2016-12/22","2016-12/22",False,"null",2,109,21
"GH-2007: subclass for IntComponentScanRegistrar","2016-12/22","2016-12/22","2016-12/22",True,"2016-12/22",2,119,18
"INT-4196: Support CollectionCallback in MongoDB Outbound Gateway","2016-12/27","2016-12/27","2016-12/27",False,"null",2,357,24
"INT-4198: TCP: Add Hook to Customize SSLEngine","2016-12/28","2016-12/28","2016-12/28",False,"null",2,248,29
"Introduce `ReactiveSubscribableChannel` and others","2016-12/30","2017-1/30","2016-12/30",False,"null",2,412,139
"Improve Security and Control Bus Docs","2016-12/31","2017-1/31","2016-12/31",False,"null",2,121,13
"INT-4201: Fix Gateway Param Annotation Aliases","2017-1/3","2017-1/3","2017-1/3",True,"2017-1/3",2,10,7
"INT-4202: Fix StoredProcOutboundGateway NPE","2017-1/3","2017-1/3","2017-1/3",False,"null",2,144,104
"INT-4199: Fix Asserts with no Message","2017-1/3","2017-1/3","2017-1/3",True,"2017-1/3",2,14,16
"INT-4199: Fix Asserts with no Message [43x]","2017-1/3","2017-1/3","2017-1/3",True,"2017-1/3",2,19,7
"INT-4197: Fix annotation case when non `messages`","2017-1/3","2017-1/3","2017-1/3",False,"null",2,57,9
"INT-4203: Expression RH Advice Improvements","2017-1/3","2017-1/3","2017-1/3",False,"null",2,312,51
"INT-4134: Add `IntegrationFlows.from(Class<?>)`","2017-1/4","2017-1/4","2017-1/4",True,"2017-1/4",2,295,146
"INT-4007: Prepare for release","2017-1/5","2017-1/5","2017-1/5",True,"2017-1/5",2,35,25
"INT-4206: Upgrade to Mockito 2.5","2017-1/9","2017-1/9","2017-1/9",True,"2017-1/9",3,392,413
"Update Tomcat to 8.5.6","2017-1/10","2017-1/10","2017-1/10",False,"null",2,4,8
"Sonar Fixes","2017-1/11","2017-1/11","2017-1/11",True,"2017-1/11",2,4,1
"INT-4214: Migrate to `InvocableHandlerMethod`","2017-1/12","2017-1/12","2017-1/12",False,"null",2,974,204
"INT-4207: Fallback for `replyChannel` resolution","2017-1/12","2017-1/12","2017-1/12",False,"null",2,56,4
"[DO NOT MERGE YET] INT-4186: Add `@Reactive` to Messaging Annotations","2017-1/13","2021-3/13","2017-1/13",False,"null",2,146,8
"INT-4208: Support for AsycRestTemplate and thus noblocking IO","2017-1/16","2017-1/16","2017-1/16",False,"null",3,1923,825
