"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-2621: make tests about path OS independent","2012-6/18","2012-6/18","2012-6/18",False,"null",2,12,4
"INT-2523 Add QOS Attributes on JMS Channel","2012-6/18","2012-6/18","2012-6/18",False,"null",3,187,34
"INT-2616 - Fix Spelling Error in Schema","2012-6/18","2012-6/18","2012-6/18",False,"null",2,262,198
"INT-2514 - Remove redundant cast in AutoCreateCandidatesCollector","2012-6/18","2012-6/18","2012-6/18",False,"null",2,1,1
"INT-2605: add SmartLifecycle support for 'chain'","2012-6/19","2012-6/19","2012-6/19",False,"null",3,211,78
"INT-2596 Fix JMX Documentation Chapter","2012-6/19","2012-6/19","2012-6/19",False,"null",3,420,359
"INT-2622: add JMX support for DelayerHandler","2012-6/20","2012-6/20","2012-6/20",False,"null",2,156,2
"INT-1849/INT-2147 Add Disposition to File Adapter ","2012-6/20","2012-6/20","2012-6/20",False,"null",2,439,85
"INT-2610 Gateway method mapping","2012-6/20","2012-6/20","2012-6/20",False,"null",2,147,19
"INT-2564 - Move SocketTestUtils.findAvailableServerSocket to Test Module","2012-6/20","2012-6/20","2012-6/20",False,"null",2,518,258
"INT-2444 - Polling Consumer Reference Doc Fix","2012-6/20","2012-6/20","2012-6/20",False,"null",2,42,29
"INT-2607: refactor 'resolveId' with pC.isNested()","2012-6/21","2012-6/21","2012-6/21",False,"null",2,29,78
"INT-2290 - Document Top Schema Elements in XML Module","2012-6/21","2012-6/21","2012-6/21",False,"null",2,192,151
"INT-2515 More Orderly Shutdown","2012-6/21","2012-6/21","2012-6/21",False,"null",2,516,140
"INT-1132: eliminate delayer's tests sensitive","2012-6/21","2012-6/21","2012-6/21",False,"null",2,0,37
"INT-2623: document Delayer's changes","2012-6/21","2012-6/21","2012-6/21",False,"null",2,57,10
"INT-2441 - Fix HTTP documentation","2012-6/21","2012-6/21","2012-6/21",False,"null",2,40,6
"INT-2631: remove BD logic from GroovyControlBus","2012-6/22","2012-6/22","2012-6/22",False,"null",3,49,17
