"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Some fixes and improvements","2016-5/12","2016-5/12","2016-5/12",True,"2016-5/12",2,78,42
"INT-4032: Annotation Javadoc Fixes","2016-5/13","2016-5/13","2016-5/13",False,"null",2,117,2
"INT-3997: Create H2ChannelMessageStoreQueryProvider","2016-5/16","2016-5/16","2016-5/16",False,"null",3,197,1
"INT-4035, INT-4008: Docs for Integration Graph","2016-5/24","2016-5/24","2016-5/24",False,"null",2,226,6
"INT-4037: Graph: Add Link Type To LinkNode","2016-5/24","2016-5/24","2016-5/24",False,"null",2,16,5
"INT-4034: Channel Metrics Javadocs","2016-5/25","2016-5/25","2016-5/25",False,"null",2,3,3
"INT-4038: Add GPFB Gateways to Graph","2016-5/25","2016-5/25","2016-5/25",False,"null",3,116,25
"INT-4039: Add Allowed Origins to WebSockets","2016-5/26","2016-5/26","2016-5/26",False,"null",2,168,83
"INT-4041: AMQP: Map receivedUserId","2016-5/26","2016-5/26","2016-5/26",False,"null",2,23,4
"INT-4042: Support Known Router Channels in Graph","2016-5/26","2016-6/26","2016-5/26",False,"null",2,552,46
"INT-4043: Fix ExecutorChannel with datatypes Attr.","2016-5/29","2016-6/29","2016-5/29",False,"null",2,60,33
"INT-4044: changed to correct method api","2016-6/2","2016-6/2","2016-6/2",False,"null",2,2,2
"INT-4045: Fix NPE in ObjectToJsonTransformer","2016-6/6","2016-6/6","2016-6/6",True,"2016-6/6",2,175,15
" INT-4046: Add `FtpRemoteFileTemplate.ExistsMode` ","2016-6/6","2016-6/6","2016-6/6",False,"null",2,252,73
"INT-4047: TCP: Add contentType Header","2016-6/6","2016-6/6","2016-6/6",False,"null",2,129,3
"INT-4031: Improve Docs for return `null` in S-A","2016-6/7","2016-6/7","2016-6/7",False,"null",2,7,0
"Add support for JdbcLockRegistry","2016-6/8","2016-6/8","2016-6/8",False,"null",3,1094,0
"INT-4049: FileSplitter: JSON File Markers [4.2.x]","2016-6/8","2016-6/8","2016-6/8",False,"null",2,131,6
"INT-4049: FileSplitter: JSON File Markers","2016-6/8","2016-6/8","2016-6/8",False,"null",2,166,24
"INT-4051: Add PublisherAnnBPP when `@EnableInt`","2016-6/9","2016-6/9","2016-6/9",False,"null",2,22,5
"INT-4004: Improve MessageStore Docs","2016-6/9","2016-6/9","2016-6/9",False,"null",2,13,10
