"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-4496: (S)FTP: Sort file list earlier","2018-6/29","2018-7/29","2018-6/29",True,"2018-7/29",2,64,32
"JDBC Channel message store: Query Provider for SQL server","2018-7/5","2018-7/5","2018-7/5",True,"2018-7/5",2,61,0
"INT-4498: SFTP: Close privateKey resource","2018-7/6","2018-7/6","2018-7/6",True,"2018-7/6",2,3,3
"Fix ThreadAffinityClientConnectionFactory","2018-7/6","2018-7/6","2018-7/6",True,"2018-7/6",2,1,16
"INT-4499: Add JdbcMetadataStore.setLockHint()","2018-7/11","2018-7/11","2018-7/11",True,"2018-7/11",2,45,28
"INT-4490: DefaultLockRepo: no uppercase format","2018-7/11","2018-7/11","2018-7/11",True,"2018-7/11",2,9,9
"Fix IntComponentSpec for ctx hooks","2018-7/12","2018-7/12","2018-7/12",True,"2018-7/12",2,254,10
"INT-4500: The DefaultAmqpHeaderMapper was ignoring the correlationId …","2018-7/12","2018-7/12","2018-7/12",False,"null",2,15,1
"Gateway void return type docs","2018-7/19","2018-7/19","2018-7/19",True,"2018-7/19",2,24,0
"Removing backticks and integrating feedback from Artem","2018-7/20","2018-7/20","2018-7/20",False,"null",3,636,610
"INT-4502: Add support for new file callback in FileWritingMessageHandler","2018-7/23","2018-7/23","2018-7/23",False,"null",3,87,13
"INT-4503: Fix assertion in HttpMessageHandlerSpec","2018-7/23","2018-7/23","2018-7/23",False,"null",10,23778,18354
"INT-4503: Fix assertion in HttpMessageHandlerSpec","2018-7/23","2018-7/23","2018-7/23",False,"null",2,28,12
"INT-4504: A recursive FileListFilter implementation","2018-7/23","2018-7/23","2018-7/23",False,"null",3,231,0
"Fix PDF overflows; missing block fences","2018-7/24","2018-7/24","2018-7/24",True,"2018-7/24",2,72,40
"Fix appendix warnings and other minor fixes","2018-7/24","2018-7/24","2018-7/24",True,"2018-7/24",2,10,11
"INT-4505: Fix package tangle","2018-7/24","2018-7/24","2018-7/24",True,"2018-7/24",2,8,3
"INT-4381: MessageSources refactoring","2018-7/24","2018-7/24","2018-7/24",True,"2018-7/24",2,207,319
"INT-4506: Splitter: close stream and Closeables","2018-7/25","2018-7/25","2018-7/25",False,"null",2,110,13
