"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Int 2351 v2","2012-1/5","2012-1/5","2012-1/5",False,"null",3,146,76
"INT-2359 package-info.java","2012-1/5","2012-1/5","2012-1/5",False,"null",2,72,0
"Int 2359 - Part by Gunnar Hillert","2012-1/5","2012-1/5","2012-1/5",False,"null",2,124,0
"INT-2388 Update Gradle build","2012-1/5","2012-1/5","2012-1/5",False,"null",2,808,7507
"INT-2387 changed mkdir() method in Session to return boolean","2012-1/5","2012-1/5","2012-1/5",True,"2012-1/5",2,15,11
"INT-2364 package-info File Base Package","2012-1/5","2012-1/5","2012-1/5",False,"null",2,4,0
"Int 2351 maint","2012-1/6","2012-1/6","2012-1/6",True,"2012-1/6",2,130,57
"Add a description and group to the 'reference' task.","2012-1/6","2012-1/6","2012-1/6",False,"null",3,2,0
"Upgrade gradle plugins","2012-1/6","2012-1/6","2012-1/6",True,"2012-1/6",2,2,4
"Updated build.gradle with new upper range for org.apache.commons.net","2012-1/6","2012-1/6","2012-1/6",False,"null",2,1,2
"Upgrade to Gradle 1.0-milestone-7","2012-1/8","2012-1/8","2012-1/8",False,"null",1,9,9
"INT-2393 Add Sonar Support (Gradle Plugin)","2012-1/11","2012-1/11","2012-1/11",False,"null",3,44,0
"Update reference doc copyright to 2012","2012-1/12","2012-1/12","2012-1/12",True,"2012-1/12",2,1,1
"INT-2400 Fix tool:expected-type Classes in IP XSD","2012-1/13","2012-1/13","2012-1/13",False,"null",1,22,22
"Int 2400backport","2012-1/13","2012-1/13","2012-1/13",False,"null",4,1811,1244
"NT-2400 Fix tool:expected-type Classes","2012-1/13","2012-1/13","2012-1/13",False,"null",2,208,208
"Int 2400backport","2012-1/13","2012-1/13","2012-1/13",True,"2012-1/13",2,97,97
"INT-2400 More expected-type Fixes","2012-1/13","2012-1/13","2012-1/13",True,"2012-1/13",2,6,6
"Int 2400a backport","2012-1/13","2012-1/13","2012-1/13",True,"2012-1/13",2,2,2
"INT-2403 - Fix Samples Url in AMQP Doc Chapter","2012-1/13","2012-1/13","2012-1/13",False,"null",2,2,2
"INT-2400 More Invalid Class Names in Schemas ","2012-1/14","2012-1/14","2012-1/14",False,"null",2,11,11
"Int 2400b backport","2012-1/14","2012-1/14","2012-1/14",True,"2012-1/14",2,4,4
"INT-2399 fix MessageProcessor for service-activator","2012-1/15","2012-2/15","2012-1/15",False,"null",4,108,13
"INT-2180: fix Delayer's scheduler docs","2012-1/16","2012-1/16","2012-1/16",False,"null",4,3,3
"INT-2405 HeaderEnricher scripts' 'processMessage'","2012-1/17","2012-2/17","2012-1/17",False,"null",3,53,18
"INT-2404 Fix Auto-Created Channel; Event, TCP, UDP","2012-1/17","2012-1/17","2012-1/17",False,"null",2,64,24
"INT-2404 Fix Auto-Created Channel; Event, TCP, UDP","2012-1/17","2012-1/17","2012-1/17",False,"null",1,61,24
"INT-2407 Remove Channel use=""required""","2012-1/17","2012-1/17","2012-1/17",False,"null",3,457,130
"Int 2407 backport","2012-1/18","2012-1/18","2012-1/18",False,"null",1,428,105
"Spring integration smb","2012-1/18","2012-3/18","2012-1/18",False,"null",4,3168,0
"Upgrade to Gradle 1.0-milestone-8 snapshot","2012-1/18","2012-1/18","2012-1/18",False,"null",3,14,189
"INT-2408 Add Spring Project Nature with Gradle","2012-1/18","2012-1/18","2012-1/18",False,"null",2,6,0
