"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-3656: Restore PreSend Log; Avoid Access Method","2015-3/4","2015-3/4","2015-3/4",True,"2015-3/4",2,104,22
"Add Control Bus to Stored Proc JavaConfig Test","2015-3/4","2015-3/4","2015-3/4",False,"null",2,18,0
"INT-3670: JMS Doc Polishing","2015-3/4","2015-3/4","2015-3/4",True,"2015-3/4",2,8,3
"INT-3633: Add MessageSourceAdvice","2015-3/5","2015-3/5","2015-3/5",False,"null",2,585,6
"INT-3672: Fix IdempotentReceiver for MH `@Bean`s","2015-3/5","2015-3/5","2015-3/5",False,"null",2,93,16
"INT-3663: Fix early BF access for Security Module","2015-3/10","2015-4/10","2015-3/10",False,"null",2,257,164
"INT-3197: Docs to AsciiDoc from DocBook","2015-3/16","2015-3/16","2015-3/16",False,"null",2,25308,31133
"INT-3680: Fix JMS Durable Subscription Name","2015-3/17","2015-3/17","2015-3/17",False,"null",2,18,8
"INT-3684 Rebuild tail command when tail is restarted.","2015-3/21","2015-3/21","2015-3/21",False,"null",2,39,3
"INT-3684 Rebuild tail command when tail is restarted.","2015-3/23","2015-3/23","2015-3/23",False,"null",3,43,6
"INT-3689: Upgrade to Spring Data Fowler","2015-3/27","2015-3/27","2015-3/27",False,"null",2,167,223
"[4.1.x] INT-3624: Register `#jsonPath` only for `0.9.1`","2015-3/27","2015-3/27","2015-3/27",False,"null",2,15,1
"Adding initial delay option for pollers in XML configuration.","2015-3/28","2015-3/28","2015-3/28",False,"null",2,12,0
"Message forward service activator implementation","2015-3/30","2015-3/30","2015-3/30",False,"null",5,1586,579
"INT-3686: CONNECTED & RECEIPT on WebSocket client","2015-3/30","2015-4/30","2015-3/30",False,"null",3,143,10
"Upgrade to Spring Web Services 2.2.1.RELEASE","2015-3/31","2015-3/31","2015-3/31",False,"null",2,2,2
"INT-3690:  AMQP Content-Type Mapping for MimeType","2015-3/31","2015-4/31","2015-3/31",True,"2015-4/31",2,21,2
"INT-3668: Add `late-binding` for GatewayProxyFB","2015-4/1","2015-4/1","2015-4/1",False,"null",2,18,26
"INT-3697: Map `contentType` to HTTP Response","2015-4/13","2015-4/13","2015-4/13",True,"2015-4/13",2,19,5
"INT-3698: HTTP MH: remove internal converters","2015-4/13","2015-4/13","2015-4/13",False,"null",2,66,122
"INT-3699: RemoteFileTemplate Javadocs","2015-4/14","2015-4/14","2015-4/14",False,"null",2,126,1
"INT-3599/INT-2042: Improve `XPathMessageSplitter`","2015-4/14","2015-5/14","2015-4/14",False,"null",2,303,73
"Allow Spring Boot to determine type created by GatewayProxyFactoryBean","2015-4/16","2015-4/16","2015-4/16",False,"null",5,27,6
"INT-3700","2015-4/16","2015-4/16","2015-4/16",False,"null",2,23,4
"INT-3702: Compatibility with Spring Security 4.0","2015-4/16","2015-4/16","2015-4/16",False,"null",2,12,13
"INT-3700: Proper last seen date calculation","2015-4/16","2015-4/16","2015-4/16",False,"null",3,91,9
"INT-3704 Add `Map` ctor for `SimpleMetadataStore`","2015-4/19","2015-4/19","2015-4/19",False,"null",2,35,5
"INT-3705: Improve Messaging Annotations handling","2015-4/21","2015-4/21","2015-4/21",False,"null",2,393,111
"Update deps and uncomment test","2015-4/22","2015-4/22","2015-4/22",False,"null",2,18,26
"INT-3685: Introduce STOMP Adapters","2015-4/25","2015-5/25","2015-4/25",False,"null",3,2207,35
"INT-3709: Fix HTTP module according SF changes","2015-4/25","2015-4/25","2015-4/25",False,"null",2,26,53
"INT-3582: Pub Confirms for AMQP Outbound Gateway","2015-4/28","2015-4/28","2015-4/28",True,"2015-4/28",2,166,71
"[INT-3712] SyslogToMapTransformer doesn't split TAG and MESSAGE fields correctly","2015-5/3","2015-5/3","2015-5/3",False,"null",3,54,46
"INT-3713: Fix HTTP Inbound with the latest MVC","2015-5/5","2015-5/5","2015-5/5",False,"null",2,1,1
"INT-3714: Add HTTP CORS support","2015-5/5","2015-5/5","2015-5/5",False,"null",2,552,8
"Fix Aggregator Attribute Doc","2015-5/6","2015-5/6","2015-5/6",True,"2015-5/6",2,4,3
"Fix Aggregator Attribute Doc","2015-5/6","2015-5/6","2015-5/6",True,"2015-5/6",2,3,3
