"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix Sonar smells for websocket module","2019-2/10","2019-2/10","2019-2/10",True,"2019-2/10",2,210,114
"[DO NOT MERGE YET] Convert JUnit asserts to AssertJ","2019-2/11","2019-2/11","2019-2/11",False,"null",2,449,523
"Add `updateCopyrights` Gradle task","2019-2/13","2019-2/13","2019-2/13",False,"null",2,51,13
"Upgrade dependencies, including Kotlin","2019-2/13","2019-2/13","2019-2/13",True,"2019-2/13",2,57,56
"GH-2744: ScatterGather: reinstate request headers","2019-2/14","2019-2/14","2019-2/14",False,"null",2,81,36
"GH-2749: Deprecate ChannelInterceptorAware","2019-2/14","2019-2/14","2019-2/14",True,"2019-2/14",2,174,208
"GH-2752: RequestMapping: react only for our event","2019-2/19","2019-2/19","2019-2/19",True,"2019-2/19",2,8,8
"Update docs for message routers so that they compile","2019-2/21","2019-2/21","2019-2/21",True,"2019-2/21",2,19,19
"GH-2759: Fix CorrelationData.future","2019-2/21","2019-2/21","2019-2/21",True,"2019-2/21",2,39,3
"INT-4561: deprecate Boon JSON processor support","2019-2/22","2019-2/22","2019-2/22",True,"2019-2/22",2,22,121
"INT-4573: Fix logic in the OperationInvokingMH","2019-2/22","2019-2/22","2019-2/22",True,"2019-2/22",2,41,62
"INT-4559: JDBC Gateway: return List for maxRows>1","2019-2/22","2019-2/22","2019-2/22",True,"2019-2/22",2,33,87
"GH-2753: Remove Guava dependency","2019-2/26","2019-3/26","2019-2/26",True,"2019-3/26",2,124,740
" Fix new Sonar smells","2019-2/27","2019-2/27","2019-2/27",True,"2019-2/27",2,797,719
"Defer Messaging annotations process","2019-2/27","2019-3/27","2019-2/27",True,"2019-3/27",2,339,247
"GH-2770: AbstractMessageSource EvaluationContext","2019-2/28","2019-2/28","2019-2/28",False,"null",2,12,7
"Fix meter leaks in the Pollable channels","2019-2/28","2019-3/28","2019-2/28",True,"2019-3/28",2,26,26
"Polishing pollable channels around meters","2019-2/28","2019-3/28","2019-2/28",True,"2019-3/28",2,14,32
"GH-2776: Fix Streaming Remote File MessageSource","2019-3/1","2019-3/1","2019-3/1",True,"2019-3/1",2,150,35
"GH-2777: Remote File Filter Improvements","2019-3/1","2019-3/1","2019-3/1",False,"null",2,447,110
"INT-4497: Add RateLimiterRequestHandlerAdvice","2019-3/4","2019-3/4","2019-3/4",True,"2019-3/4",2,289,2
"GH-2780: ByteArrayLengthHeaderSerializer.inclusive","2019-3/4","2019-3/4","2019-3/4",True,"2019-3/4",2,109,33
"Fix MMIHelper for reinitialization","2019-3/5","2019-3/5","2019-3/5",True,"2019-3/5",2,107,102
"URL Cleanup","2019-3/6","2019-3/6","2019-3/6",True,"2019-3/6",2,10,10
"INT-3459: Log exceptions in case of failOver","2019-3/6","2019-3/6","2019-3/6",True,"2019-3/6",2,115,66
"Avoid throws Exception where possible - Phase I","2019-3/7","2019-3/7","2019-3/7",True,"2019-3/7",2,985,777
"Avoid throws Exception where possible - Phase II","2019-3/7","2019-3/7","2019-3/7",True,"2019-3/7",2,308,291
"Avoid throws Exception where possible - Phase III","2019-3/7","2019-3/7","2019-3/7",True,"2019-3/7",2,297,219
"Fix new Sonar smells for MMIH","2019-3/8","2019-3/8","2019-3/8",True,"2019-3/8",2,359,318
"Fix RedisAvailableRule","2019-3/8","2019-3/8","2019-3/8",True,"2019-3/8",2,17,14
"GH-2690: Add MessageHandlerMethodFactory beans","2019-3/9","2019-3/9","2019-3/9",True,"2019-3/9",2,144,283
"GH-2799: Fix AnnGateProxyFB for empty errChannel","2019-3/11","2019-3/11","2019-3/11",True,"2019-3/11",2,41,3
"Fix smells for AnnGatePFB & MessagePubErrHandler","2019-3/11","2019-3/11","2019-3/11",True,"2019-3/11",2,102,105
"GH-2797: AMQP: Add confirm-timeout","2019-3/11","2019-3/11","2019-3/11",True,"2019-3/11",2,243,58
"INT-2277: Register ChResolver & ErrHandler beans","2019-3/13","2019-3/13","2019-3/13",True,"2019-3/13",2,176,115
"GH-2806: Add generics support to HTTP Inbound","2019-3/13","2019-3/13","2019-3/13",True,"2019-3/13",2,136,73
"Fix double MBean registrations","2019-3/14","2019-3/14","2019-3/14",True,"2019-3/14",2,52,52
"Fix new Sonar Smells","2019-3/15","2019-3/15","2019-3/15",True,"2019-3/15",2,62,78
"Fix Sonar smells for HTTP & WebFlux modules","2019-3/15","2019-3/15","2019-3/15",True,"2019-3/15",2,194,220
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,9,9
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,17,17
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,11,11
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,11,11
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,11,11
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,11,11
"URL Cleanup","2019-3/16","2019-3/16","2019-3/16",True,"2019-3/16",2,10,10
"Support generics in the `JsonToObjectTransformer`","2019-3/18","2019-3/18","2019-3/18",True,"2019-3/18",2,285,107
"GH-2820: Close session in FtpRemFileTempl.exists","2019-3/18","2019-3/18","2019-3/18",True,"2019-3/18",2,28,4
"Fix new Sonar smells","2019-3/19","2019-3/19","2019-3/19",True,"2019-3/19",2,38,39
"Short-circuit methods for lambdas from annotation","2019-3/19","2019-3/19","2019-3/19",True,"2019-3/19",2,270,169
"URL Cleanup","2019-3/20","2019-3/20","2019-3/20",False,"null",2,2436,2436
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",False,"null",2,634,634
"Fix typo in exception message","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,1,1
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,1858,1858
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,1965,1965
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,2076,2076
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,2229,2229
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,2338,2338
"URL Cleanup","2019-3/21","2019-3/21","2019-3/21",True,"2019-3/21",2,2650,2650
