"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"INT-2809: add/extract JSON JavaType headers","2013-10/11","2013-11/11","2013-10/11",False,"null",2,768,339
"INT-3091 Fix Concurrent (S)FTP Transfers","2013-10/11","2013-10/11","2013-10/11",False,"null",2,128,51
"INT-3091 Fix Concurrent (S)FTP Transfers (backport)","2013-10/11","2013-10/11","2013-10/11",False,"null",2,149,63
"INT-3074: JDBC: Make generateSql as UP-TO-DATE","2013-10/12","2013-10/12","2013-10/12",False,"null",3,5,1
"INT-3170 Update project name in root files","2013-10/13","2013-10/13","2013-10/13",False,"null",3,7,7
"INT-3171: Polishing Aggregator tests","2013-10/14","2013-10/14","2013-10/14",False,"null",2,92,84
"INT-2866: Add (S)FTP `local-directory-expression`","2013-10/15","2013-10/15","2013-10/15",False,"null",2,817,60
"INT-1870: Add MessageStore to PriorityChannel","2013-10/16","2013-11/16","2013-10/16",False,"null",2,811,184
"INT-3172 Add Recursion to LS/MGET","2013-10/16","2013-10/16","2013-10/16",False,"null",2,475,82
"INT-3147: (3167,3173,1941) Improve MetadataStore","2013-10/17","2013-11/17","2013-10/17",False,"null",2,393,270
"INT-3069 Add Global Gateway Method Metadata","2013-10/21","2013-10/21","2013-10/21",False,"null",2,280,39
"INT-2629 Extract Gateway Argument Mapping Strategy","2013-10/23","2013-10/23","2013-10/23",False,"null",2,318,87
"INT-3177: generic RedisTemplate for PublishingMH","2013-10/24","2013-11/24","2013-10/24",False,"null",2,221,87
"INT-2500: Add annotations global configurations","2013-10/24","2013-11/24","2013-10/24",False,"null",2,772,34
"INT-3055: HTTP Outbound uri-variables-expression","2013-10/26","2013-11/26","2013-10/26",False,"null",3,363,342
"INT-3178 Defer Publishing of TCP Open Event","2013-10/27","2013-10/27","2013-10/27",False,"null",2,169,78
"INT-2961 Make ARPMH.onInit() Final; Add doInit()","2013-10/27","2013-10/27","2013-10/27",False,"null",2,34,51
"INT-3180: Fix `FtpParserInboundTests`","2013-10/28","2013-10/28","2013-10/28",False,"null",2,29,11
"INT-2664: (S)FTP Inbound: preserve file timestamp","2013-10/28","2013-10/28","2013-10/28",False,"null",2,102,27
"INT-3014: Introduce Redis Queue Adapters","2013-10/29","2013-11/29","2013-10/29",False,"null",2,665,395
"INT-3181: Improve JdbcChannelMS usingIdCache doc","2013-10/29","2013-10/29","2013-10/29",False,"null",2,111,8
"INT-1362-2: Reset RequestContextHolder in tests","2013-10/30","2013-10/30","2013-10/30",False,"null",2,64,12
"INT-3185 Fix Direct Handlers When Exposed as MBean","2013-10/30","2013-10/30","2013-10/30",False,"null",2,274,7
"INT-3186 Fix Metrics For Direct MessageHandler","2013-10/30","2013-10/30","2013-10/30",False,"null",2,132,9
"INT-3182 Fix JMX Operation Invoking With Primitive","2013-10/30","2013-10/30","2013-10/30",False,"null",2,113,12
"INT-3188 Make Direct Handler Call Tests Robust","2013-10/31","2013-10/31","2013-10/31",True,"2013-10/31",2,71,8
"INT-2953 Use Buffered In/Out Streams for Files","2013-10/31","2013-11/31","2013-10/31",False,"null",2,41,24
"INT-3183 Document the IMBE 'id' Attribute","2013-10/31","2013-11/31","2013-10/31",True,"2013-11/31",2,34,11
"INT-3175 Add Caution About Apache HTTP Client","2013-10/31","2013-11/31","2013-10/31",False,"null",2,8,1
"INT-2628 Add ObjectNamingStrategy to IMBE","2013-10/31","2013-11/31","2013-10/31",False,"null",2,194,17
"INT-2930: Mention correct SI version in Docs","2013-11/1","2013-11/1","2013-11/1",False,"null",2,7,6
"INT-3190 Fix Package Tangle (JsonHeaders)","2013-11/2","2013-11/2","2013-11/2",False,"null",2,10,5
"INT-3017: Redis Queue Adapters: Namespace support","2013-11/2","2013-11/2","2013-11/2",False,"null",2,992,53
"Added support for ""flatten-map"" attribute in object-to-map transformer.","2013-11/3","2013-11/3","2013-11/3",False,"null",2,37,0
"https://jira.springsource.org/browse/INT-3193","2013-11/3","2013-11/3","2013-11/3",False,"null",2,70,1
"INT-3154/INT-3137 JavaDoc Formatting","2013-11/4","2013-11/4","2013-11/4",False,"null",2,68,52
"INT-3064 Message ID Generation","2013-11/4","2013-11/4","2013-11/4",True,"2013-11/4",2,47,22
"INT-3196: RedisQueueMDE: add recoveryInterval","2013-11/5","2013-11/5","2013-11/5",False,"null",2,197,43
"INT-3167: Polishing Twitter documentation","2013-11/5","2013-11/5","2013-11/5",False,"null",2,18,16
"INT-3047 SFTP Multiplex Over Single Connection","2013-11/6","2013-11/6","2013-11/6",False,"null",2,649,19
"INT-3198: Add 'recovery-interval' for redis-q-c-a","2013-11/6","2013-11/6","2013-11/6",False,"null",2,58,5
"INT-2946: Add redis:i-c-a `topic-patterns` attr.","2013-11/6","2013-11/6","2013-11/6",False,"null",2,86,15
"INT-3100 Support Remote File Streaming (Inbound)","2013-11/6","2013-11/6","2013-11/6",False,"null",2,311,31
"INT-2421 Support 'container-class' on JMS MDCA","2013-11/6","2013-11/6","2013-11/6",False,"null",2,139,27
"INT-2898 Add Persistent FileListFilters","2013-11/7","2013-11/7","2013-11/7",True,"2013-11/7",2,618,38
"INT-2562: JPA: add 'flush' operation","2013-11/7","2013-11/7","2013-11/7",False,"null",3,349,49
"INT-3199: Fix inconsistency for candidate methods","2013-11/8","2013-11/8","2013-11/8",False,"null",2,451,151
"INT-2269 Add HeaderChannelRegistry","2013-11/11","2013-11/11","2013-11/11",False,"null",2,943,69
"INT-3203 Introduce RemoteFileTemplate","2013-11/11","2013-11/11","2013-11/11",True,"2013-11/11",2,395,247
"INT-3204 RemoteFileTemplate Phase II","2013-11/12","2013-11/12","2013-11/12",False,"null",2,441,136
"INT-3143: Add `ConfigurableMongoDbMessageStore`","2013-11/14","2013-11/14","2013-11/14",False,"null",2,1734,703
"INT-3088 (S)FTP Outbound Gateway - PUT and MPUT","2013-11/15","2013-11/15","2013-11/15",False,"null",2,1166,348
"INT-3140: Add `#xpath()` SpEL function support","2013-11/15","2013-11/15","2013-11/15",False,"null",2,464,5
"INT-2500: Add support of `META-INF/spring.integration.properties`","2013-11/15","2013-11/15","2013-11/15",False,"null",2,179,0
"INT-2491: Scripting: Variables improvements","2013-11/18","2013-11/18","2013-11/18",False,"null",3,308,133
"INT-2870/INT-2714 Document IP MessageHeaders","2013-11/18","2013-11/18","2013-11/18",False,"null",2,116,3
"INT-2997 Document Endpoint Inner Bean Names","2013-11/18","2013-11/18","2013-11/18",False,"null",2,13,0
"INT-3209 DefaultFileNameGenerator - SpEL Parsing","2013-11/19","2013-11/19","2013-11/19",False,"null",2,32,11
"INT-3210: JDBC & JPA: optimize SpEL parsing","2013-11/19","2013-11/19","2013-11/19",False,"null",3,232,199
"INT-3211 TCP Interceptor Events; Test Polishing","2013-11/19","2013-11/19","2013-11/19",False,"null",2,204,36
"INT-3085: Use `RedisProperties` from `RMDStore`","2013-11/19","2013-11/19","2013-11/19",False,"null",3,63,28
"INT-3212: Fix some failed tests from CI","2013-11/20","2013-11/20","2013-11/20",False,"null",2,14,12
"INT-3159: JPA: Add `max-results` alias attribute","2013-11/20","2013-11/20","2013-11/20",False,"null",2,82,15
"INT-3214 Event Adapter Stop All Events","2013-11/20","2013-11/20","2013-11/20",False,"null",2,28,2
"INT-3213 Fix Package Tangle","2013-11/21","2013-11/21","2013-11/21",True,"2013-11/21",2,6,6
"INT-3215: Redis: Squash `ZSet` tests to one","2013-11/21","2013-11/21","2013-11/21",True,"2013-11/21",2,25,47
"INT-2501: Set `CI#autoCreate` from INT properties","2013-11/21","2013-11/21","2013-11/21",True,"2013-11/21",2,11,3
"INT-3006: Resolve 'maxSubscribers' from INT props","2013-11/22","2013-11/22","2013-11/22",False,"null",2,270,203
"INT-3216 MGS Reaper Improvements","2013-11/24","2013-11/24","2013-11/24",True,"2013-11/24",2,144,9
"INT-3217 Update Default Spring to 3.2.5","2013-11/25","2013-11/25","2013-11/25",False,"null",2,99,62
"INT-3189 Fix JavaDocs","2013-11/27","2013-11/27","2013-11/27",True,"2013-11/27",2,22,294
"INT-3223 Tail - Exclusive Attributes","2013-12/4","2013-12/4","2013-12/4",False,"null",2,18,11
"INT-3227 Fix Race Condition for WARN Log","2013-12/6","2013-12/6","2013-12/6",False,"null",2,42,12
"INT-3219: Document Retry Exception Classification","2013-12/9","2013-12/9","2013-12/9",True,"2013-12/9",2,28,2
"INT-3228: Remove previous versions' deprecations","2013-12/9","2013-12/9","2013-12/9",False,"null",2,46,801
"INT-3223 Polishing","2013-12/9","2013-12/9","2013-12/9",True,"2013-12/9",2,25,7
"INT-3231: Fix Tail setters types for SPR 3.1.x","2013-12/10","2013-12/10","2013-12/10",True,"2013-12/10",2,2,2
"Added support for 'load-balancer-ref'. Added tests and updated documentation.","2013-12/10","2013-12/10","2013-12/10",False,"null",2,100,23
"INT-3221: Deprecate MessageTransformingCI","2013-12/11","2013-12/11","2013-12/11",False,"null",2,19,101
"INT-3220,INT-3224: Fix Twitter & Channel docs","2013-12/11","2013-12/11","2013-12/11",False,"null",2,3,3
"INT-3230 Added support for 'load-balancer-ref' attribute","2013-12/11","2013-12/11","2013-12/11",False,"null",2,111,19
"INT-3232: RedisQMDE: Polish log Exceptions","2013-12/11","2013-12/11","2013-12/11",False,"null",2,7,2
