"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"GH-3204: Add channel interceptor support to flow definition","2020-2/29","2020-3/29","2020-2/29",True,"2020-3/29",2,133,8
"GH-3199: TCP FailoverClientCF fail back default","2020-3/2","2020-3/2","2020-3/2",True,"2020-3/2",2,31,21
"GH-3207: RSocket inbound: decode each flux item","2020-3/4","2020-3/4","2020-3/4",True,"2020-3/4",2,103,13
"GH-3199: Fix fail back with Long.MAX_VALUE","2020-3/5","2020-3/5","2020-3/5",True,"2020-3/5",2,25,16
"Document Kotlin DSL","2020-3/5","2020-3/5","2020-3/5",True,"2020-3/5",2,104,2
"GH-3211: Add DefSftpSF.setKnownHosts(Resource)","2020-3/10","2020-3/10","2020-3/10",True,"2020-3/10",2,51,47
"3213: Provide a mechanism to customize the Candidate Id…","2020-3/10","2020-3/10","2020-3/10",False,"null",4,70,7
"INT-3216 documentation fix for outbound file adapter","2020-3/16","2020-3/16","2020-3/16",True,"2020-3/16",3,2,2
"Add Kotlin wrappers for router specs","2020-3/17","2020-3/17","2020-3/17",True,"2020-3/17",2,266,35
"GH-3215: MQTT Event for failed connection outbound","2020-3/17","2020-3/17","2020-3/17",True,"2020-3/17",2,28,1
"GH-3181: MQTT: Support MANUAL Acks","2020-3/17","2020-3/17","2020-3/17",True,"2020-3/17",2,282,18
"GH- 3223: Build `ResolvableType` after mapping","2020-3/18","2020-3/18","2020-3/18",True,"2020-3/18",2,82,76
"WIP : Channel Adapters for Redis Streams","2020-3/24","2020-7/24","2020-3/24",False,"null",2,175,0
"Fix JsonToObjectTransformer for ClassNotFoundEx","2020-3/27","2020-3/27","2020-3/27",True,"2020-3/27",2,128,27
"Upgrade to docResources 0.2.0","2020-3/27","2020-3/27","2020-3/27",True,"2020-3/27",2,1,1
"GH-2996: Add Resource for remote file transfer","2020-3/31","2020-3/31","2020-3/31",True,"2020-3/31",2,171,122
"GH-3230: MMIH: Fix Pausable/Lifecycle Methods","2020-3/31","2020-4/31","2020-3/31",True,"2020-4/31",2,71,6
"Add more Kotlin DSL for sub-flows","2020-3/31","2020-4/31","2020-3/31",True,"2020-4/31",2,276,48
"GH-3219: Add `HandleMessageAdviceAdapter`","2020-3/31","2020-4/31","2020-3/31",True,"2020-4/31",2,88,2
"GH-2736: Async Mode for TcpOutboundGateway","2020-4/1","2020-4/1","2020-4/1",True,"2020-4/1",2,288,39
"GH-2736: Add DSL support for async TCP OB Gateway","2020-4/1","2020-4/1","2020-4/1",True,"2020-4/1",2,40,4
"GH-3238: Fix Unmarshaller to close File resource","2020-4/2","2020-4/2","2020-4/2",True,"2020-4/2",2,65,29
"GH-2788: Add MongoDbChangeStreamMessageProducer","2020-4/5","2020-4/5","2020-4/5",False,"null",2,745,16
"GH-3241: MetadataStoreSelector - compare old/new","2020-4/6","2020-4/6","2020-4/6",True,"2020-4/6",2,244,20
"GH-3243: sync computeIfAbsent in StoredProcExec","2020-4/7","2020-4/7","2020-4/7",True,"2020-4/7",2,10,1
"[DO NOT MERGE YET] GH-3103: Introduce CloudEvents transformers","2020-4/9","null","2020-4/9",False,"null",3,702,0
"GH-3247: Fix `SftpSession.exists` for error code","2020-4/13","2020-4/13","2020-4/13",True,"2020-4/13",2,85,21
"GH-3249: Fix RemoteFileTemplate dead lock in send","2020-4/19","2020-4/19","2020-4/19",False,"null",2,50,19
"Add remaining deprecations for legacy metrics","2020-4/21","2020-4/21","2020-4/21",False,"null",2,642,540
"Add `ReactiveMessageSourceProducer`","2020-4/22","2020-4/22","2020-4/22",True,"2020-4/22",2,349,54
"Upgrade spring-doc-resources","2020-4/23","2020-4/23","2020-4/23",True,"2020-4/23",2,1,1
"Outbound channel adapter for Redis Stream","2020-4/23","2020-6/23","2020-4/23",False,"null",2,410,3
"GH-3256: Support Testing TCP Connections","2020-4/23","2020-4/23","2020-4/23",True,"2020-4/23",2,265,37
"GH-3253: Scan BF hierarchy for BeanDefinition","2020-4/23","2020-4/23","2020-4/23",True,"2020-4/23",2,37,7
"Use a SimpleJsonSerializer in the FileSplitter","2020-4/23","2020-4/23","2020-4/23",True,"2020-4/23",2,23,19
"GH-3256: Fix interaction with delayed listener reg","2020-4/23","2020-4/23","2020-4/23",True,"2020-4/23",2,12,5
"Upgrade to latest version of Asciidoctor","2020-4/24","2020-4/24","2020-4/24",True,"2020-4/24",2,32,24
"Introduce a `ReceiveMessageAdvice`","2020-4/28","2020-4/28","2020-4/28",True,"2020-4/28",2,392,126
"GH-3266: Don't override props in AnnGWProxyFB","2020-4/28","2020-4/28","2020-4/28",True,"2020-4/28",2,125,36
"Upgrade to Rsocket 1.0-RC7; fix deprecations","2020-4/28","2020-4/28","2020-4/28",True,"2020-4/28",2,79,44
"BoundRabbitChannelAdvice - reject invalid config","2020-4/29","2020-4/29","2020-4/29",True,"2020-4/29",2,15,0
"Make JsonPropertyAccessor returned type directly a JsonNode or value","2020-5/4","2021-1/4","2020-5/4",False,"null",2,278,192
"GH-3271: Close session on error in stream source","2020-5/11","2020-5/11","2020-5/11",True,"2020-5/11",2,32,1
"Fix typo in reference manual","2020-5/12","2020-5/12","2020-5/12",True,"2020-5/12",2,1,1
"Fix XML examples in handler-advice reference doc","2020-5/13","2020-5/13","2020-5/13",True,"2020-5/13",2,10,10
"Fix RESOLVABLE_TYPE header population","2020-5/13","2020-5/13","2020-5/13",True,"2020-5/13",2,7,6
