"['title']","['url']","['createdAt']","['closedAt']"
"java.lang.Exception when closing autopsy","https://github.com/sleuthkit/autopsy/issues/1289","2015-5/31","2015-6/1"
"PhotoRec module missing files in corrupt image","https://github.com/sleuthkit/autopsy/issues/1290","2015-5/31","null"
"Add hotkey to paginate hex-view","https://github.com/sleuthkit/autopsy/issues/1298","2015-6/1","null"
"Timeline","https://github.com/sleuthkit/autopsy/issues/1378","2015-6/19","null"
"Web gui","https://github.com/sleuthkit/autopsy/issues/1386","2015-6/22","null"
"Feature request: Ingest AD1 files","https://github.com/sleuthkit/autopsy/issues/1402","2015-6/26","null"
"InvalidException StandardModule","https://github.com/sleuthkit/autopsy/issues/1410","2015-6/30","2015-7/1"
"Python Module Import Error [3.1.3]","https://github.com/sleuthkit/autopsy/issues/1414","2015-7/1","2016-4/1"
"Add data source issue","https://github.com/sleuthkit/autopsy/issues/1436","2015-7/16","2015-7/21"
"java.lang.UnsatisfiedLinkError when starting from NetBeansIDE","https://github.com/sleuthkit/autopsy/issues/1554","2015-9/3","2016-4/1"
"More Mail Formats","https://github.com/sleuthkit/autopsy/issues/1583","2015-9/22","null"
"Incorrect insert statement in sleuthkit.java to add an attribute","https://github.com/sleuthkit/autopsy/issues/1590","2015-9/24","2015-11/4"
"Huge negative Artifact ID shown in Autopsy 3.1.3","https://github.com/sleuthkit/autopsy/issues/1601","2015-10/2","2015-10/2"
"Devices Attached have same date ","https://github.com/sleuthkit/autopsy/issues/1644","2015-10/22","null"
"Web Search Queries all have same date","https://github.com/sleuthkit/autopsy/issues/1645","2015-10/22","null"
"FAT ""Access Time"" is corrected for time-zone","https://github.com/sleuthkit/autopsy/issues/1687","2015-11/2","null"
"Email Parser results and keyword search issues","https://github.com/sleuthkit/autopsy/issues/1698","2015-11/4","2016-5/13"
"change time access time etc are not visible if you add files as ""logical files""","https://github.com/sleuthkit/autopsy/issues/1788","2016-1/4","null"
"Autopsy 4.0 Report Generation errors out creating thumbnails","https://github.com/sleuthkit/autopsy/issues/1799","2016-1/7","2016-5/13"
"Cannot determine file system type","https://github.com/sleuthkit/autopsy/issues/1842","2016-1/28","null"
"Related to image in HTML report","https://github.com/sleuthkit/autopsy/issues/1993","2016-3/1","2016-4/1"
"Couldn't add data source","https://github.com/sleuthkit/autopsy/issues/2001","2016-3/3","2018-8/28"
"Feature request: display list of ingest modules run on each disk image","https://github.com/sleuthkit/autopsy/issues/2005","2016-3/8","null"
"Obsolete information in README.txt, Also README.txt should be markdown file.","https://github.com/sleuthkit/autopsy/issues/2009","2016-3/9","2016-3/21"
"Spelling mistakes and Grammar mistakes in documentation files","https://github.com/sleuthkit/autopsy/issues/2010","2016-3/9","2016-3/21"
"Log Extract file is 0 length","https://github.com/sleuthkit/autopsy/issues/2021","2016-3/15","2016-5/13"
"View ""File Types"" hits by location","https://github.com/sleuthkit/autopsy/issues/2044","2016-3/29","null"
"Mount case / disk image locally with FUSE / OSXFUSE / Dokan","https://github.com/sleuthkit/autopsy/issues/2059","2016-4/6","null"
