year_month,count
2016-08-01,1319
2016-09-01,1756
2016-10-01,221
2016-11-01,199
2016-12-01,143
2017-01-01,154
2017-02-01,254
2017-03-01,198
2017-04-01,124
2017-05-01,116
2017-06-01,111
2017-07-01,207
2017-08-01,104
2017-09-01,192
2017-10-01,134
2017-11-01,208
2017-12-01,245
2018-01-01,208
2018-02-01,111
2018-03-01,165
2018-04-01,184
2018-05-01,183
2018-06-01,146
2018-07-01,199
2018-08-01,121
2018-09-01,108
2018-10-01,111
2018-11-01,164
2018-12-01,106
2019-01-01,168
2019-02-01,99
2019-03-01,196
2019-04-01,250
2019-05-01,233
2019-06-01,237
2019-07-01,395
2019-08-01,281
2019-09-01,186
2019-10-01,173
2019-11-01,218
2019-12-01,206
2020-01-01,130
2020-02-01,110
2020-03-01,224
2020-04-01,253
2020-05-01,261
2020-06-01,218
2020-07-01,469
2020-08-01,432
2020-09-01,308
2020-10-01,196
2020-11-01,237
2020-12-01,324
2021-01-01,276
2021-02-01,374
2021-03-01,351
2021-04-01,302
2021-05-01,454
2021-06-01,454
2021-07-01,222
2021-08-01,230
2021-09-01,220
2021-10-01,262
2021-11-01,271
2021-12-01,308
2022-01-01,190
2022-02-01,162
2022-03-01,198
2022-04-01,225
2022-05-01,218
2022-06-01,198
2022-07-01,177
2022-08-01,179
2022-09-01,189
2022-10-01,155
2022-11-01,167
2022-12-01,146
2023-01-01,124
2023-02-01,231
2023-03-01,304
2023-04-01,236
2023-05-01,194
2023-06-01,144
