year_month,count
2011-12,257
2012-01,408
2012-02,477
2012-03,585
2012-04,541
2012-05,397
2012-06,358
2012-07,243
2012-08,386
2012-09,251
2012-10,492
2012-11,415
2012-12,350
2013-01,429
2013-02,414
2013-03,675
2013-04,627
2013-05,595
2013-06,452
2013-07,357
2013-08,581
2013-09,556
2013-10,601
2013-11,505
2013-12,243
2014-01,527
2014-02,363
2014-03,497
2014-04,383
2014-05,374
2014-06,291
2014-07,420
2014-08,386
2014-09,495
2014-10,331
2014-11,136
2014-12,203
2015-01,96
2015-02,51
2015-03,108
2015-04,222
2015-05,69
2015-06,101
2015-07,195
2015-08,44
2015-09,81
2015-10,45
2015-11,33
2015-12,51
2016-01,57
2016-02,37
2016-03,15
2016-04,26
2016-05,80
2016-06,10
2016-07,32
2016-08,112
2016-09,31
2016-10,17
2016-11,14
2016-12,19
2017-01,19
2017-02,51
2017-03,128
2017-04,78
2017-05,14
2017-06,40
2017-07,21
2017-08,15
2017-09,22
2017-10,3
2017-11,29
2017-12,22
2018-01,38
2018-02,5
2018-03,13
2018-04,19
2018-05,25
2018-06,6
2018-07,1
2018-08,4
2018-10,3
2018-12,1
2019-03,1
2019-04,59
2019-05,5
2019-11,17
2019-12,2
2020-01,2
2020-02,10
2020-03,45
2021-03,2
