year_month,count
2011-02-01,260
2011-03-01,19
2011-04-01,20
2011-05-01,22
2011-06-01,19
2011-07-01,14
2011-08-01,17
2011-09-01,13
2011-10-01,12
2011-11-01,19
2011-12-01,11
2012-01-01,26
2012-02-01,16
2012-03-01,13
2012-04-01,8
2012-05-01,9
2012-06-01,10
2012-07-01,22
2012-08-01,16
2012-09-01,5
2012-10-01,1
2012-11-01,3
2012-12-01,2
2013-01-01,4
2013-02-01,25
2013-03-01,53
2013-04-01,36
2013-05-01,43
2013-06-01,43
2013-07-01,42
2013-08-01,41
2013-09-01,42
2013-10-01,62
2013-11-01,36
2013-12-01,57
2014-01-01,42
2014-02-01,30
2014-03-01,85
2014-04-01,93
2014-05-01,64
2014-06-01,68
2014-07-01,61
2014-08-01,95
2014-09-01,80
2014-10-01,72
2014-11-01,55
2014-12-01,63
2015-01-01,73
2015-02-01,72
2015-03-01,80
2015-04-01,78
2015-05-01,61
2015-06-01,68
2015-07-01,74
2015-08-01,90
2015-09-01,74
2015-10-01,81
2015-11-01,92
2015-12-01,80
2016-01-01,94
2016-02-01,89
2016-03-01,99
2016-04-01,109
2016-05-01,123
2016-06-01,104
2016-07-01,99
2016-08-01,133
2016-09-01,120
2016-10-01,101
2016-11-01,113
2016-12-01,118
2017-01-01,188
2017-02-01,123
2017-03-01,177
2017-04-01,150
2017-05-01,117
2017-06-01,146
2017-07-01,166
2017-08-01,147
2017-09-01,139
2017-10-01,159
2017-11-01,178
2017-12-01,190
2018-01-01,195
2018-02-01,122
2018-03-01,197
2018-04-01,162
2018-05-01,178
2018-06-01,138
2018-07-01,148
2018-08-01,169
2018-09-01,166
2018-10-01,162
2018-11-01,152
2018-12-01,157
2019-01-01,206
2019-02-01,136
2019-03-01,186
2019-04-01,182
2019-05-01,178
2019-06-01,152
2019-07-01,224
2019-08-01,232
2019-09-01,150
2019-10-01,157
2019-11-01,178
2019-12-01,149
2020-01-01,145
2020-02-01,150
2020-03-01,261
2020-04-01,210
2020-05-01,210
2020-06-01,173
2020-07-01,279
2020-08-01,58
2020-09-01,160
2020-10-01,266
2020-11-01,181
2020-12-01,175
2021-01-01,200
2021-02-01,168
2021-03-01,171
2021-04-01,210
2021-05-01,148
2021-06-01,137
2021-07-01,149
2021-08-01,172
2021-09-01,146
2021-10-01,178
2021-11-01,179
2021-12-01,161
2022-01-01,189
2022-02-01,162
2022-03-01,185
2022-04-01,158
2022-05-01,167
2022-06-01,179
2022-07-01,192
2022-08-01,173
2022-09-01,153
2022-10-01,187
2022-11-01,162
2022-12-01,151
2023-01-01,183
2023-02-01,174
2023-03-01,217
2023-04-01,201
2023-05-01,195
2023-06-01,55
