"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Update ConcurrentReferenceHashMap.java","2014-4/14","2014-4/14","2014-4/14",False,"null",2,1,1
"Minor doc fix to sample for @ConstructorProperties","2014-4/15","2014-4/15","2014-4/15",False,"null",2,1,1
"With relation to [SPR-11126] problem converting empty parameter to List,","2014-4/18","2014-4/18","2014-4/18",False,"null",2,56,2
"Added a Git .mailmap file","2014-4/18","2014-4/18","2014-4/18",False,"null",2,13,0
"[SPR-11126] problem converting empty parameter to List","2014-4/18","2014-6/18","2014-4/18",False,"null",2,120,8
"Clean up spring-jdbc tests warnings","2014-4/19","2014-4/19","2014-4/19",False,"null",2,97,107
"Clean up spring-aop tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,7,6
"Clean up spring-messaging imports","2014-4/20","2014-4/20","2014-4/20",False,"null",2,0,21
"Clean up spring-websocket imports","2014-4/20","2014-4/20","2014-4/20",False,"null",2,0,12
"Clean up spring-webmvc-portlet tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,41,43
"Clean up spring-expression tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,22,22
"Clean up spring-web tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,39,39
"Clean up spring-tx tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,70,70
"Clean up spring-jms tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,63,64
"Clean up spring-context-support tests warnings","2014-4/20","2014-4/20","2014-4/20",False,"null",2,10,17
"Documentation updates related to SPR-11703","2014-4/24","2014-4/24","2014-4/24",False,"null",2,35,2
"Fix DefaultSubscriptionRegistry when using pattern destinations","2014-4/24","2014-4/24","2014-4/24",False,"null",2,122,46
"Add space separator in JsonPathExpectationsHelper","2014-4/25","2014-4/25","2014-4/25",True,"2014-4/25",2,1,1
"Failing test for SPR-11736 Method signature isn't used for computing the cache key","2014-4/25","2014-4/25","2014-4/25",False,"null",2,31,0
"SPR-11736: Method signature isn't used for computing the cache key in SimpleKeyGenerator","2014-4/25","2014-4/25","2014-4/25",False,"null",3,119,14
"Skip Java immutable objects in session when processing the accessed attributes","2014-4/26","2014-5/26","2014-4/26",False,"null",2,30,2
"Update RequestMapping javadoc typo.","2014-4/28","2014-4/28","2014-4/28",False,"null",2,1,1
"Made string constants in HttpHeaders public","2014-5/1","2014-5/1","2014-5/1",False,"null",2,18,18
"Created a builder to create HttpHeaders","2014-5/1","2014-5/1","2014-5/1",False,"null",2,524,0
"Fixed DestinationCache to avoid ConcurrentModificationException","2014-5/5","2014-5/5","2014-5/5",False,"null",2,62,22
"Poi excel view","2014-5/11","2021-11/11","2014-5/11",False,"null",6,346,103
"Provide builder for ResponseEntity","2014-5/14","2014-5/14","2014-5/14",False,"null",3,419,0
"Support Jackson JSON Views","2014-5/15","2014-5/15","2014-5/15",False,"null",2,565,16
"Move ResponseEntityBuilder into ResponseEntity","2014-5/15","2014-5/15","2014-5/15",False,"null",2,270,303
"Un-doing the spring framework, best version yet.","2014-5/19","2014-5/19","2014-5/19",False,"null",1,2,992745
"Added support for nested path traversing in DirectFieldAccessor","2014-5/21","2014-6/21","2014-5/21",False,"null",2,262,72
"Fix method comment for getRequiredProperty(key)","2014-5/21","2014-6/21","2014-5/21",False,"null",2,1,2
"3.2.x","2014-5/23","2014-6/23","2014-5/23",False,"null",10,18991,11599
"fix javadoc link for RestController and PropertySource","2014-5/24","2014-5/24","2014-5/24",True,"2014-5/24",3,2,2
"Add JSONP support to MappingJackson2JsonView","2014-5/27","2014-6/27","2014-5/27",False,"null",2,124,29
