"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Add newline at the beginning of textarea macro for FreeMarker and Velocity","2016-3/22","2016-3/22","2016-3/22",False,"null",2,12,7
"Changed declaration order of some variables in GenericTypeResolver.resolveReturnTypeForGenericMethod()","2016-3/23","2021-5/23","2016-3/23",False,"null",3,2,2
"Polish MimeTypeUtil to handle only delimiter.","2016-3/25","2016-4/25","2016-3/25",False,"null",3,9,0
"Improve HTTP support for JDK client and HttpInvoker server","2016-3/25","2016-3/25","2016-3/25",True,"2016-3/25",2,187,6
"Remove unnecessary condition in ResourceHttpRequestHandler.handleRequest()","2016-3/25","2016-3/25","2016-3/25",False,"null",2,1,4
"Mocked Request queryString","2016-3/27","2016-4/27","2016-3/27",False,"null",2,67,42
"Prevent methods of GroovyObject from becoming transactional","2016-3/30","2016-3/30","2016-3/30",False,"null",2,229,0
"Backport SPR-14095 to 4.2.x","2016-3/30","2016-4/30","2016-3/30",False,"null",3,90,13
"Merge pull request #1 from spring-projects/master","2016-3/31","2016-3/31","2016-3/31",False,"null",1,0,0
"4.2.x","2016-4/3","2016-4/3","2016-4/3",False,"null",13,3107,2221
"Auto-detect Kotlin Jackson module","2016-4/4","2016-4/4","2016-4/4",False,"null",1,25,3
"Fix simple data format in appendix","2016-4/4","2021-11/4","2016-4/4",False,"null",4,1,1
"Fix iso date time format","2016-4/4","2017-12/4","2016-4/4",False,"null",5,12,2
"Fix fypo.","2016-4/4","2016-4/4","2016-4/4",False,"null",2,1,1
"Fix url and prefix for cache schema: ""cache"" instead of ""jdbc""","2016-4/6","2016-4/6","2016-4/6",False,"null",2,2,2
"Fix 500 error caused by If-Modified-Since=0 HTTP header","2016-4/11","2016-4/11","2016-4/11",False,"null",2,8,1
"Fix typo","2016-4/11","2016-4/11","2016-4/11",False,"null",2,2,2
"Method comment is wrong","2016-4/12","2016-6/12","2016-4/12",False,"null",2,1,1
"Fix logging issue with MessageConverter","2016-4/13","2016-4/13","2016-4/13",False,"null",1,4,17
"Fixes SPR-14139 - Forwarded sendMessage call to delegate.","2016-4/14","2016-4/14","2016-4/14",False,"null",2,3,2
"Fixes SPR-14138 - Removed assertion over isOpen.","2016-4/14","2016-4/14","2016-4/14",False,"null",2,2,2
"fix WebRequest.checkNotModified docs","2016-4/14","2020-6/14","2016-4/14",False,"null",3,4,4
"4.2.x","2016-4/15","2016-4/15","2016-4/15",False,"null",14,5305,3864
"Use the defined constant in MergedContextConfiguration","2016-4/16","2016-4/16","2016-4/16",False,"null",2,1,1
"MVC docs polishing","2016-4/17","2016-6/17","2016-4/17",False,"null",2,3,3
"Remove duplicate words","2016-4/19","2016-4/19","2016-4/19",False,"null",2,88,88
"Merge pull request #1 from spring-projects/master","2016-4/19","2016-4/19","2016-4/19",False,"null",2,0,0
"Added text/markdown to MediaType","2016-4/19","2016-4/19","2016-4/19",False,"null",2,13,0
"Added cron expression validation method for CronSequenceGenerator","2016-4/23","2016-4/23","2016-4/23",True,"2016-4/23",2,31,1
"Support non-blocking receiveTimeout.","2016-4/24","2016-4/24","2016-4/24",False,"null",3,2,1
"MockWebResponseBuilder defaults cookie domain","2016-4/25","2016-4/25","2016-4/25",True,"2016-4/25",4,25,3
"Add client-side polling delay to JMS message listeners.","2016-4/27","2019-1/27","2016-4/27",False,"null",4,43,5
"""final"" for public static fields in ReflectionUtils","2016-4/28","2016-4/28","2016-4/28",False,"null",2,3,3
"Proposal for easing the development of annotation driven static method advices","2016-4/29","2017-8/29","2016-4/29",False,"null",2,439,0
"Create testpr","2016-5/1","2016-5/1","2016-5/1",False,"null",1,1,0
"4.1.x","2016-5/3","2016-5/3","2016-5/3",False,"null",11,15181,8851
"Remove potential XSS vulnerability in Freemarker documentation","2016-5/5","2016-5/5","2016-5/5",True,"2016-5/5",2,1,1
"Server side includes","2016-5/7","2021-11/7","2016-5/7",False,"null",6,1438,1
"Fix CacheManager example in Javadoc","2016-5/8","2016-5/8","2016-5/8",False,"null",2,2,2
"spring4.0.x","2016-5/9","2016-5/9","2016-5/9",False,"null",8,17062,10359
"Add MediaType IMAGE_SVG","2016-5/10","2018-5/10","2016-5/10",False,"null",5,11,0
"MockMvcWebConnection stores cookies from response","2016-5/11","2016-5/11","2016-5/11",False,"null",3,77,6
"4.2.x","2016-5/12","2016-5/12","2016-5/12",False,"null",15,6008,4259
"3.2.x","2016-5/12","2016-5/12","2016-5/12",False,"null",10,29663,18517
"Edit code comment and minor improvement to `PatternsRequestCondition`","2016-5/12","2018-3/12","2016-5/12",False,"null",4,5,2
"fix SPR-14269: make markBeanAsCreated(String beanName) thread safe","2016-5/14","2016-6/14","2016-5/14",False,"null",2,4,2
"Treat Kotlin nullable as non-required","2016-5/14","2016-11/14","2016-5/14",False,"null",2,155,3
"SPR-14293: StringIndexOutOfBoundsException ","2016-5/17","2016-5/17","2016-5/17",False,"null",2,19,1
"SPR-14291: SimpleMappingExceptionResolver doesn't catch exceptions being thrown from Spring Formatters","2016-5/19","2016-5/19","2016-5/19",False,"null",2,4,1
"Upgrade to moneta 1.1","2016-5/20","2016-5/20","2016-5/20",False,"null",3,1,1
"Polish Javadoc in MediaType","2016-5/25","2016-5/25","2016-5/25",False,"null",2,8,8
"Fix comments on private fields in TableMetaDataContext","2016-5/25","2016-5/25","2016-5/25",False,"null",2,3,3
"SPR-14235 - Reactive types support for @Cacheable methods","2016-5/26","2016-10/26","2016-5/26",False,"null",6,650,12
"Allow consutractor injection at the CompositeDatabasePopulator","2016-5/28","2016-6/28","2016-5/28",False,"null",2,99,2
"let BeanUtils.copyProperties support to copy generic property","2016-5/28","2016-6/28","2016-5/28",False,"null",1,38,1
"Fix SPR-14315:Flush headers before return","2016-5/30","2016-5/30","2016-5/30",False,"null",2,15,0
"SPR-14453 - MethodBasedEvaluationContext.lazyLoadArguments() fails for variable arguments method call","2016-5/31","2016-7/31","2016-5/31",False,"null",4,40,1
"Support X-Forwarded-Prefix in ForwardedHeaderFilter","2016-6/1","2016-6/1","2016-6/1",False,"null",2,60,2
"UTF-8 as default for ""MULTIPART_FORM_DATA"" conversion","2016-6/3","2016-6/3","2016-6/3",False,"null",3,14,3
"Fix typos in asciidoc","2016-6/6","2016-6/6","2016-6/6",False,"null",2,2,2
"Dual setDeserializers method","2016-6/7","2016-6/7","2016-6/7",False,"null",2,10,0
"SPR-4691 - Add SimpleJdbcUpdate","2016-6/8","2019-2/8","2016-6/8",False,"null",8,909,199
"Allow method inlining of ObjectUtils.nullSafeEqauls()","2016-6/9","2016-6/9","2016-6/9",False,"null",2,41,27
"3.2.x","2016-6/12","2016-6/12","2016-6/12",False,"null",9,29683,18525
"Fix getFieldValues to allow proper extending","2016-6/13","2019-5/13","2016-6/13",False,"null",7,16,10
"No need to call canonicalName() when alreadySeen is null","2016-6/15","2016-6/15","2016-6/15",False,"null",2,1,1
"fix typo in comment","2016-6/16","2016-6/16","2016-6/16",False,"null",2,2,2
"SPR-14370 - hide sensitive data from debug logs","2016-6/16","2016-7/16","2016-6/16",False,"null",2,5,1
"Move <a> out of @code","2016-6/17","2016-6/17","2016-6/17",False,"null",2,2,2
"Fix ambiguous static import","2016-6/17","2016-6/17","2016-6/17",False,"null",1,1,1
"SPR-14433 - Inline variable that is used only once","2016-6/17","2016-7/17","2016-6/17",False,"null",3,1,2
"Fix ambiguous static import","2016-6/17","2016-6/17","2016-6/17",True,"2016-6/17",2,1,1
"4.2.x","2016-6/20","2016-6/20","2016-6/20",False,"null",15,6808,4755
"Is there a better way to solve this problem？","2016-6/20","2016-6/20","2016-6/20",False,"null",2,27,0
"SPR-14370 refactoring","2016-6/20","2016-7/20","2016-6/20",False,"null",2,1,1
"Fix typo in asciidoc","2016-6/21","2016-7/21","2016-6/21",False,"null",2,1,1
"SPR-14670 - Deprecating NativeJdbcExtractor in favor of java.sql.Connection.unwrap()","2016-6/21","2017-2/21","2016-6/21",False,"null",4,2,0
"Fixed #DATAREDIS-527 Added ErrorHandler to the AspectjCachingConfiguration","2016-6/25","2016-6/25","2016-6/25",False,"null",2,6,0
"Fix typo in asciidoc","2016-6/28","2016-6/28","2016-6/28",False,"null",2,1,1
"iterate over all negociated content-type before returning a 406","2016-6/28","2016-6/28","2016-6/28",False,"null",2,31,38
"Learn","2016-6/28","2016-6/28","2016-6/28",False,"null",2,52,2
"Fix typo in javadoc","2016-7/1","2016-7/1","2016-7/1",False,"null",2,1,1
"Fix typo in javadoc","2016-7/1","2016-7/1","2016-7/1",False,"null",2,1,1
"Fix broken javadoc","2016-7/1","2016-7/1","2016-7/1",False,"null",2,9,11
"SPR-13826 - Move to JDBC 4.1","2016-7/4","2016-7/4","2016-7/4",False,"null",4,29,83
"It may be better to add ""@"" in this line.","2016-7/6","2016-7/6","2016-7/6",False,"null",2,1,1
"Declare the injection point as a Provider","2016-7/7","2016-7/7","2016-7/7",False,"null",2,5,0
"Fix typo in javadoc","2016-7/7","2016-7/7","2016-7/7",False,"null",2,1,8
"Use hasLength() call instead","2016-7/8","2017-9/8","2016-7/8",False,"null",1,1,1
"3.2.x","2016-7/8","2016-7/8","2016-7/8",False,"null",8,29813,18601
"SPR-14443 -Autowired method ordering in AutowiredAnnotationBeanPostProcessor","2016-7/9","2016-8/9","2016-7/9",False,"null",5,17,15
"fix typo in ascii doc","2016-7/11","2016-7/11","2016-7/11",False,"null",2,7,7
"SPR-14456 - Asynchronous tests of controller that returns StreamingResponseBody","2016-7/11","2016-7/11","2016-7/11",False,"null",3,56,0
"Add missing white space between words","2016-7/12","2016-7/12","2016-7/12",False,"null",2,1,1
"typo in ascii, javadoc","2016-7/12","2016-7/12","2016-7/12",False,"null",3,6,5
"removing duplicates should not change the order of the test execution listeners","2016-7/13","2016-7/13","2016-7/13",False,"null",3,1,3
"Show clearly CGLIB classes repack package","2016-7/14","2016-7/14","2016-7/14",False,"null",2,1,1
"SPR-10343","2016-7/15","2016-7/15","2016-7/15",False,"null",3,1,1
"Fix typo in javadocs","2016-7/15","2016-7/15","2016-7/15",False,"null",2,5,5
"Applied skeletal implementation to interface migration automated refactoring","2016-7/16","2016-7/16","2016-7/16",False,"null",2,770,1674
