"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Improve performance of streaming rest requests","2012-6/22","2012-7/22","2012-6/22",False,"null",2,5,0
"SPR-9541: Provide PersistenceExceptionTranslator for EclipseLink exceptions","2012-6/25","2014-5/25","2012-6/25",False,"null",3,266,0
"SPR-9287 Add properties to control exception handling","2012-7/4","2012-7/4","2012-7/4",False,"null",3,113,14
"Include **/*.aj files in *-sources.jar files","2012-7/10","2012-7/10","2012-7/10",False,"null",2,2,1
"[SPR-9375] - Resolution","2012-7/11","2012-7/11","2012-7/11",True,"2012-7/11",2,0,0
"[SPR-9375] - Supporting reading annotations from the class of the object.","2012-7/11","2017-6/11","2012-7/11",False,"null",2,111,3
"Implementation for https://jira.springsource.org/browse/SPR-9585","2012-7/12","2019-5/12","2012-7/12",False,"null",6,156,10
"Fix minor issue in MockHttpServletRequest","2012-7/13","2012-7/13","2012-7/13",False,"null",3,25,6
"Fix for SPR-9630","2012-7/25","2012-7/25","2012-7/25",True,"2012-7/25",2,0,0
"Avoid side effect for cached Dependency Descriptor","2012-7/25","2014-4/25","2012-7/25",False,"null",3,31,1
"Introduce MockEnvironment in the spring-test module","2012-7/28","2012-7/28","2012-7/28",True,"2012-7/28",1,72,143
"Modify tokenizer to support methods on numbers.","2012-8/3","2012-8/3","2012-8/3",False,"null",2,17,3
"Case insensitive null literals supported.","2012-8/3","2012-8/3","2012-8/3",False,"null",2,15,2
"Supporting Float natively rather than converting it to Double for arithmetic operations","2012-8/6","2012-10/6","2012-8/6",False,"null",3,522,60
"Support symbolic boolean operators for OR and AND","2012-8/7","2012-8/7","2012-8/7",False,"null",3,33,4
"Support nested double quotes in expressions","2012-8/7","2012-8/7","2012-8/7",False,"null",3,33,4
"Avoid NPE when registering MethodFilter","2012-8/7","2012-8/7","2012-8/7",False,"null",3,53,1
"SPR-7123 - Adding spring-lang-groovy subproject","2012-8/9","2012-8/9","2012-8/9",True,"2012-8/9",2,0,0
"added Sybase ASE lock wait timeout error code 12205","2012-8/10","2014-4/10","2012-8/10",False,"null",3,3,0
"Introduce strategy for BeanInfo creation","2012-8/20","2012-8/20","2012-8/20",False,"null",4,208,10
"Support ApplicationContextInitializers in the TCF","2012-8/20","2012-8/20","2012-8/20",True,"2012-8/20",1,0,0
"Additional converters and static helper methods","2012-8/27","2012-8/27","2012-8/27",False,"null",1,892,158
"Additional converters and static helper methods","2012-8/27","2012-9/27","2012-8/27",False,"null",2,892,158
"Sort AspectJ annotated methods","2012-8/27","2012-9/27","2012-8/27",False,"null",2,965,192
"GRAILS-4995 - Improve the handling of List and Map ctor args","2012-8/27","2012-8/27","2012-8/27",True,"2012-8/27",2,101,69
"SPR-9692: Change to match converter to interface before Enum in GenericConversionService","2012-8/29","2012-8/29","2012-8/29",False,"null",2,92,2
"SPR-9692: Change to match converter to interface before Enum","2012-8/29","2012-10/29","2012-8/29",False,"null",3,92,2
"Implementation of NumberHttpMessageConverter (SPR-9738)","2012-8/29","2012-9/29","2012-8/29",False,"null",3,315,11
"Initial version of Jackson2ObjectMapperBeanFactory (SPR-9739)","2012-8/29","2012-9/29","2012-8/29",False,"null",3,561,0
"SPR-7905 - Support wildcard style media types in JSON converters","2012-8/29","2012-10/29","2012-8/29",False,"null",2,15,2
"Performace improvements for SPR-9670","2012-8/30","2012-9/30","2012-8/30",False,"null",1,358,98
"Numerous updates to conversion service","2012-8/30","2012-10/30","2012-8/30",False,"null",2,796,376
"Add MockFilterChain support Filter's and Servlet","2012-8/31","2012-9/31","2012-8/31",False,"null",3,718,24
"Add generic to TypeDescriptor.getAnnotation()","2012-8/31","2012-10/31","2012-8/31",False,"null",2,141,128
"Proposed fix for SPR-8097","2012-9/3","2021-4/3","2012-9/3",False,"null",5,433,10
"SpEL support for methods and properties on class","2012-9/7","2012-10/7","2012-9/7",False,"null",2,133,80
"Support inferred base package for @ComponentScan","2012-9/7","2012-9/7","2012-9/7",False,"null",2,82,19
"SPR-9275 Cache Abstraction Exception Handling","2012-9/7","2016-7/7","2012-9/7",False,"null",2,273,4
"Fix Windows related build issues","2012-9/7","2012-9/7","2012-9/7",False,"null",2,114,20
"Tests for DelegatingDataSource Wrappers","2012-9/7","2012-10/7","2012-9/7",False,"null",2,148,0
"Fix non-deterministic build failures under JDK 7","2012-9/9","2012-10/9","2012-9/9",False,"null",2,46,29
"Add JUnit Assumptions to core test sources","2012-9/10","2019-3/10","2012-9/10",False,"null",5,120,0
"Working around String.substring(…) issue introduced in Java7u6","2012-9/11","2012-9/11","2012-9/11",False,"null",2,2058,5
"Use factories to create property editors","2012-9/11","2013-1/11","2012-9/11",False,"null",1,326,73
"Minor fix for javadoc of EnableAsync","2012-9/13","2012-10/13","2012-9/13",False,"null",2,1,0
"Develop ConcurrentReferenceHashMap","2012-9/14","2012-11/14","2012-9/14",True,"2012-11/14",2,1741,36
"JibxMarshaller deletes comments","2012-9/14","2012-9/14","2012-9/14",False,"null",2,14,4
"Support opaque URIs in UriComponentsBuilder","2012-9/14","2012-9/14","2012-9/14",False,"null",4,1300,895
"Add support for dispatching all requests","2012-9/17","2012-9/17","2012-9/17",False,"null",2,69,19
"Support for unknown RequestMethod values","2012-9/21","2012-9/21","2012-9/21",False,"null",2,44,21
"Delete CopyOfRequestMappingHandlerMapping class","2012-9/21","2012-9/21","2012-9/21",True,"2012-9/21",2,0,199
"Use the body content of the element 'arg-type' as if the 'match' attribute is empty","2012-9/23","2012-9/23","2012-9/23",False,"null",1,90,4
"Fixed replaced-method/arg-type to allow the body element to be used.","2012-9/24","2012-10/24","2012-9/24",False,"null",4,107,6
"Chain exception cause on create failure","2012-9/28","2012-10/28","2012-9/28",False,"null",1,4,2
"Maps no longer created unless copy is required","2012-9/28","2012-10/28","2012-9/28",True,"2012-10/28",1,67,20
"TypeDescriptor collection and map generics","2012-9/28","2012-10/28","2012-9/28",False,"null",2,99,72
"Support DateTimeFormat annotation without Joda","2012-9/30","2012-10/30","2012-9/30",False,"null",2,854,125
"Spring test mvc","2012-10/4","2012-10/4","2012-10/4",False,"null",2,14278,0
"merge-dist.gradle disables artifactoryPublish","2012-10/5","2012-10/5","2012-10/5",True,"2012-10/5",2,6,4
"Support loading WebApplicationContexts in the TCF","2012-10/7","2012-10/7","2012-10/7",True,"2012-10/7",3,1474,601
"Global DateTimeFormatters and support without Joda","2012-10/9","2012-11/9","2012-10/9",True,"2012-11/9",3,1362,247
"SPR-9335: catch exceptions explicitly where possible","2012-10/9","2021-11/9","2012-10/9",False,"null",5,50,30
"Allow SpEL reserved words in type package names","2012-10/10","2012-10/10","2012-10/10",False,"null",2,64,15
"SPR-9874 Fix portlet annotation predicate compareTo","2012-10/11","2014-4/11","2012-10/11",False,"null",3,83,17
"SPR-9876 Use forward for resource view rendering","2012-10/11","2012-10/11","2012-10/11",False,"null",3,21,1
"Prevent memory leaks with @Configuration beans","2012-10/12","2012-10/12","2012-10/12",False,"null",2,51,54
"Provide alternative message code resolver styles","2012-10/15","2012-10/15","2012-10/15",False,"null",2,103,15
