"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Introduce JSON streaming support","2017-2/3","2017-2/3","2017-2/3",False,"null",1,47,34
"Add ability to set a caffeine ticker","2017-2/3","2017-2/3","2017-2/3",False,"null",4,56,3
"Making example easier for GenericApplicationContext.","2017-2/6","2017-3/6","2017-2/6",False,"null",2,2,2
"Simplify the calculation of UndertowServerHttpRequest.uri","2017-2/6","2017-2/6","2017-2/6",False,"null",4,3,17
"Cache the invocation of Annotation.annotationType()","2017-2/6","2017-4/6","2017-2/6",False,"null",4,35,26
"Implement reactive HiddenHttpMethodFilter","2017-2/6","2017-2/6","2017-2/6",False,"null",3,216,0
"Use Class.getTypeName() where appropriate","2017-2/8","2017-2/8","2017-2/8",True,"2017-2/8",2,8,48
"SPR-15238 - Use getOrDefault method","2017-2/9","2017-2/9","2017-2/9",False,"null",2,7,10
"Fix Javadoc in ContentResultMatchers","2017-2/9","2017-2/9","2017-2/9",False,"null",2,1,1
"Add a Kotlin RouterFunction implementation","2017-2/12","2017-2/12","2017-2/12",False,"null",5,170,6
"SPR-13735 - Move ChainedTransactionManager from spring-data commons to spring-tx","2017-2/13","2021-11/13","2017-2/13",False,"null",8,757,0
" SPR-15253 - Add convenience setup methods in AbstractRoutingDataSource","2017-2/14","2017-2/14","2017-2/14",False,"null",2,265,1
"SPR-15254 RestTemplate with MockMvcClientHttpRequestFactory double encodes URIs","2017-2/14","2017-2/14","2017-2/14",True,"2017-2/14",3,1,1
"fix java doc.","2017-2/14","2017-2/14","2017-2/14",False,"null",2,1,1
"update","2017-2/15","2017-2/15","2017-2/15",False,"null",3,0,0
"Fix typo in Javadoc","2017-2/16","2017-2/16","2017-2/16",True,"2017-2/16",2,1,1
"Add tests for AbstractRoutingDataSource","2017-2/18","2021-11/18","2017-2/18",False,"null",4,185,0
"Make PathPatternParser multi-threaded","2017-2/20","2017-2/20","2017-2/20",False,"null",2,426,367
"Merge pull request #1 from spring-projects/master","2017-2/21","2017-2/21","2017-2/21",False,"null",3,0,0
"CollectionToObjectConverter - Refactor with Collection#isEmpty()","2017-2/21","2017-3/21","2017-2/21",False,"null",2,2,2
"Polish CollectionFactoryTests","2017-2/21","2017-3/21","2017-2/21",False,"null",2,6,5
"Refactor with String#isEmpty()","2017-2/21","2017-2/21","2017-2/21",False,"null",3,45,43
"SPR-6384 - Allows exclusion of columns in the insert statement.","2017-2/22","2021-4/22","2017-2/22",False,"null",6,51,7
"Update AnnotationUtils.java","2017-2/24","2017-2/24","2017-2/24",False,"null",2,2,4
"Clean up findAnnotation Method","2017-2/24","2017-3/24","2017-2/24",False,"null",2,17,18
"Polishing","2017-2/25","2017-2/25","2017-2/25",False,"null",2,1,1
"Polishing","2017-2/25","2017-2/25","2017-2/25",False,"null",2,2,2
"3.2.x","2017-2/26","2017-2/26","2017-2/26",False,"null",9,30882,20996
"1Merge pull request #1 from spring-projects/master","2017-2/27","2017-2/27","2017-2/27",False,"null",3,0,0
"Remove extra string ""<<""","2017-3/3","2017-3/3","2017-3/3",False,"null",2,1,1
"Fix JRubyException message access","2017-3/3","2017-3/3","2017-3/3",False,"null",21,23481,15026
"SPR-15683 Avoid NullPointerException if cron expression is null","2017-3/3","2017-6/3","2017-3/3",False,"null",2,3,1
"Process all strategies for ContentNegotiationManager to resolve media…","2017-3/4","2017-3/4","2017-3/4",False,"null",2,31,16
"Process all strategies for ContentNegotiationManager to resolve mediaTypes","2017-3/4","2017-3/4","2017-3/4",False,"null",1,34,12
" Process all strategies for ContentNegotiationManager to resolve mediaTypes","2017-3/4","2017-3/4","2017-3/4",False,"null",2,34,12
"Doc fix for example of GenericApplicationContext & representation of ConditionalGenericConverter","2017-3/5","2017-3/5","2017-3/5",False,"null",2,8,4
"test","2017-3/6","2017-3/6","2017-3/6",False,"null",3,1,1
"Typo","2017-3/7","2017-3/7","2017-3/7",False,"null",3,1,1
"[Documentation] Updated URI Template reference links","2017-3/7","2017-3/7","2017-3/7",False,"null",2,2,3
"spring-jdbc meta data prcoessing bugfix","2017-3/8","2017-3/8","2017-3/8",False,"null",2,2,2
"Fix a typo in ValidationUtils.java","2017-3/13","2017-3/13","2017-3/13",False,"null",4,1,1
"SPR-11587: Support multiple TilesContainer per ServletContext","2017-3/13","2021-11/13","2017-3/13",False,"null",4,417,127
"MediaTypeFactory should come with its own complete mime.types file","2017-3/14","2017-3/14","2017-3/14",False,"null",3,2143,314
"Extract CompositeHttpHandler functionality","2017-3/14","2017-3/14","2017-3/14",False,"null",3,164,214
"Fixed a bug where gradle build would fail on windows.","2017-3/19","2017-5/19","2017-3/19",False,"null",3,2,2
"4.2.x","2017-3/20","2017-3/20","2017-3/20",False,"null",9,12621,9066
"ServerHttpMessage[Reader|Writer] refactoring","2017-3/21","2017-3/21","2017-3/21",False,"null",2,424,522
"[javadoc] Remove a redundant word.","2017-3/21","2017-3/21","2017-3/21",False,"null",2,3,3
"Add preferred content type configurer method","2017-3/21","2017-4/21","2017-3/21",False,"null",2,63,20
"Use a WebClient instead of a RestTemplate","2017-3/22","2017-3/22","2017-3/22",False,"null",4,50,34
"Doc: Possessive its has no apostrophe","2017-3/23","2017-3/23","2017-3/23",False,"null",3,1,1
"typo fix in docs","2017-3/24","2017-3/24","2017-3/24",False,"null",2,1,1
"Spring JDBC not correctly processing Postgresql ?| and ?& operator","2017-3/27","2017-3/27","2017-3/27",True,"2017-3/27",3,22,2
"Ensure NPE will not be thrown when cancelling a subscription","2017-3/28","2017-3/28","2017-3/28",False,"null",2,6,2
"Use JDK8 hashCode() for primitives in ObjectUtils","2017-3/28","2017-4/28","2017-3/28",False,"null",1,4,4
