"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Introduce MockMvc content() method to convert object to JSON","2019-8/31","2019-9/31","2019-8/31",False,"null",5,45,0
"Omit cancellation of transactional Monos in TransactionOperator","2019-9/2","2019-9/2","2019-9/2",True,"2019-9/2",4,35,3
"Log HTTP method in logging filters and revise log message format","2019-9/2","2019-9/2","2019-9/2",False,"null",3,189,44
"Fix DefaultListableBeanFactory#copyConfigurationFrom","2019-9/3","2019-9/3","2019-9/3",False,"null",4,1,1
"Optimize PostProcessorRegistrationDelegate to improve performance","2019-9/4","2019-9/4","2019-9/4",False,"null",4,14,12
"Add support for X-Forwarded-For and Forwarded for","2019-9/4","2020-6/4","2019-9/4",False,"null",6,323,8
"use lambda & code simplify","2019-9/4","2019-9/4","2019-9/4",False,"null",5,7,14
"Add opt-in build scan integration with Gradle Enterprise","2019-9/5","2019-9/5","2019-9/5",True,"2019-9/5",5,86,0
"pull","2019-9/6","2019-9/6","2019-9/6",False,"null",26,271635,160393
"Tweak detection of Bamboo","2019-9/6","2019-9/6","2019-9/6",True,"2019-9/6",3,7,3
"Fix typo","2019-9/7","2019-9/7","2019-9/7",True,"2019-9/7",3,63,63
"DefaultWebSessionManager should not cancel the subscription to WebSessionStore when there is no need to.","2019-9/7","2019-9/7","2019-9/7",False,"null",4,26,5
"Support Optional<Principal> argument in @MessageMapping","2019-9/9","2019-10/9","2019-9/9",False,"null",4,9,6
"Update the AspectJ Gradle Plugin to 4.1.0","2019-9/9","2019-9/9","2019-9/9",False,"null",3,1,1
"Add checksum-dependency-plugin for verification of plugin/dependency checksums","2019-9/10","2022-9/10","2019-9/10",False,"null",3,3613,0
"Disable caching of changing modules (snapshots) and dynamic versions","2019-9/10","2019-9/10","2019-9/10",True,"2019-9/10",3,7,1
"Upgrade to com.gradle.build-scan 2.4.2","2019-9/11","2019-9/11","2019-9/11",True,"2019-9/11",3,1,1
"Enable parallel builds by default","2019-9/11","2019-9/11","2019-9/11",False,"null",4,3,1
