"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Fix LocaleEditor description and formatting in reference manual","2021-4/16","2021-4/16","2021-4/16",True,"2021-4/16",3,3,2
"Use String.startsWith() instead of String.substring() in PatternMatchUtils","2021-4/18","2021-4/18","2021-4/18",True,"2021-4/18",3,2,2
"Remove reference to Commons Collections in ColumnMapRowMapper Javadoc","2021-4/19","2021-4/19","2021-4/19",True,"2021-4/19",3,2,5
"fix DateTimeFormat annotation description","2021-4/19","2021-4/19","2021-4/19",False,"null",3,1,1
"Remove reference to Joda Time support in @DateTimeFormat Javadoc","2021-4/19","2021-4/19","2021-4/19",True,"2021-4/19",3,1,1
"WebMvcConfigurer support Order","2021-4/20","2021-4/20","2021-4/20",False,"null",3,4,5
"Fix formatting for PersonValidator Kotlin example in ref docs","2021-4/20","2021-4/20","2021-4/20",True,"2021-4/20",3,1,1
"Fix Kotlin code formatting for Inline Maps section of ref docs","2021-4/21","2021-4/21","2021-4/21",True,"2021-4/21",3,1,1
"Improve documentation for SpEL constructor support","2021-4/22","2021-4/22","2021-4/22",True,"2021-4/22",3,1,1
"Update ForwardedHeaderTransformer.java","2021-4/23","2021-4/23","2021-4/23",False,"null",4,6,2
"Fix SpEL selection description in ref docs","2021-4/23","2021-4/23","2021-4/23",True,"2021-4/23",3,2,2
"Use HttpMethod enum constants instead of strings in DispatcherServlet","2021-4/24","2021-5/24","2021-4/24",False,"null",7,3,2
"Fix parameter bug of handler that Kotlin DSL defines as a parameter for the filterFunction.","2021-4/24","2021-5/24","2021-4/24",False,"null",3,45,4
"Optimize the assignment of UnsatisfiedServletRequestParameterException paramConditions","2021-4/25","2021-4/25","2021-4/25",False,"null",5,2,2
"Fix aspect autodetection description","2021-4/26","2021-4/26","2021-4/26",True,"2021-4/26",3,1,1
"Fix MessageSource doc description","2021-4/27","2021-4/27","2021-4/27",True,"2021-4/27",3,2,2
"Avoid memory leak when PropertyComparator is reused","2021-4/27","2021-4/27","2021-4/27",False,"null",4,3,4
"Add ApplicationEvent constructor for specifying timestamp","2021-4/28","2021-5/28","2021-4/28",True,"2021-5/28",3,12,0
"Improve readability of MessageSourceSupport Javadoc","2021-4/29","2021-4/29","2021-4/29",True,"2021-4/29",4,1,1
"Use an import instead of FQCN in StaxEventXMLReader","2021-4/29","2021-4/29","2021-4/29",True,"2021-4/29",4,1,1
"Fix syntax for RequestEntity headers example in ref docs","2021-4/29","2021-4/29","2021-4/29",True,"2021-4/29",3,1,1
"Polish","2021-4/29","2021-4/29","2021-4/29",True,"2021-4/29",3,7,8
"Fix MethodMatcher API doc description","2021-5/5","2021-5/5","2021-5/5",True,"2021-5/5",3,2,2
"Merge pull request #1 from spring-projects/master","2021-5/6","2021-5/6","2021-5/6",False,"null",2,0,0
"fix aop @target bug ","2021-5/6","2021-5/6","2021-5/6",False,"null",4,4,5
