"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"AbstractListenerWriteProcessor/AbstractListenerWriteFlushProcessor error handling","2017-5/2","2017-6/2","2017-5/2",False,"null",2,49,15
"Merge pull request #1 from spring-projects/master","2017-5/4","2017-5/4","2017-5/4",False,"null",2,0,0
"Merge pull request #1 from spring-projects/master","2017-5/4","2017-5/4","2017-5/4",False,"null",3,0,0
"SPR-15525-update HandlerExecutionChain toString()","2017-5/7","2017-5/7","2017-5/7",False,"null",2,9,1
"Fix WebJarsResourceResolver multiple matches","2017-5/7","2017-5/7","2017-5/7",False,"null",2,1,1
"Fix sample code for bean definition using functional style on web-flux.adoc","2017-5/7","2017-6/7","2017-5/7",False,"null",3,2,1
"WebJarsResourceResolver: multiple matches fix","2017-5/7","2017-5/7","2017-5/7",False,"null",3,5,2
"Fix javadoc of AbstractHandlerMapping#setPathMatcher","2017-5/7","2017-5/7","2017-5/7",True,"2017-5/7",2,1,1
"SPR-15505 - Use original query string of forwarded request","2017-5/8","2017-5/8","2017-5/8",False,"null",2,23,2
"Remove redundant slashes in URI-string before it's URI will be resolve.","2017-5/9","2017-5/9","2017-5/9",False,"null",5,14,1
"SPR-15537 - Logging exception in ExceptionWebSocketHandlerDecorator.","2017-5/12","2017-6/12","2017-5/12",False,"null",4,1,1
"Specify the HandlerMapping#order in the websocket example","2017-5/12","2017-5/12","2017-5/12",True,"2017-5/12",3,1,0
"SPR-15543: Fix duplicate subscriptionId for destination-sessionId key","2017-5/14","2017-5/14","2017-5/14",False,"null",1,4,2
"SPR-15543: Fix duplicate subscriptionId for destination-sessionId key","2017-5/14","2017-5/14","2017-5/14",False,"null",4,4,2
"SPR-15544 - RestTemplate is missing ""Typed"" error handler.","2017-5/15","2017-6/15","2017-5/15",False,"null",3,125,0
"Override requiredContextClass() in WebApplicationObjectSupport","2017-5/17","2021-11/17","2017-5/17",False,"null",4,11,1
"Merge pull request #1 from spring-projects/master","2017-5/18","2017-5/18","2017-5/18",False,"null",3,0,0
"add value predicate support in BeanUtils.copyProperties()","2017-5/23","2021-11/23","2017-5/23",False,"null",5,150,6
"Polish RequestMappingHandlerMapping.java","2017-5/24","2017-6/24","2017-5/24",False,"null",2,1,1
"Spr 15585","2017-5/24","2017-5/24","2017-5/24",False,"null",2,49,19
"Spr 15585","2017-5/24","2017-5/24","2017-5/24",False,"null",3,49,19
"Timeout Overrides in Messaging Templates","2017-5/26","2017-5/26","2017-5/26",False,"null",3,265,46
"Correct the javadoc for ExchangeResult.getUrl()","2017-5/26","2017-5/26","2017-5/26",True,"2017-5/26",2,1,1
"4.3.x","2017-5/27","2017-5/27","2017-5/27",False,"null",35,26107,16758
"[javadoc]: fixed duplicate words from javadoc comments","2017-5/29","2017-5/29","2017-5/29",False,"null",2,4,4
"SPR-15602 - Optimize DefaultUserDestinationResolver.resolveDestination()","2017-5/31","2017-6/31","2017-5/31",False,"null",2,70,47
"Revert Incorrect MessagingTemplate Change","2017-5/31","2017-5/31","2017-5/31",False,"null",2,1,1
"Doc update","2017-5/31","2021-1/31","2017-5/31",False,"null",5,5,3
"SPR-15604 Fixed cron expression validation method in CronSequenceGenerator","2017-5/31","2017-6/31","2017-5/31",False,"null",4,29,10
"Support date properties in Content-Disposition HTTP header","2017-6/2","2017-6/2","2017-6/2",False,"null",1,162,5
"Fixed reference","2017-6/3","2017-6/3","2017-6/3",True,"2017-6/3",3,1,1
"Refactoring duplicate code","2017-6/3","2017-6/3","2017-6/3",False,"null",2,5,12
"Refact with Java8 Stream API","2017-6/3","2017-6/3","2017-6/3",False,"null",1,13,20
"Refact iterator of Map with Java 8 forEach","2017-6/4","2017-6/4","2017-6/4",False,"null",4,63,111
"add ordered support in interceptor registration","2017-6/4","2017-6/4","2017-6/4",False,"null",2,50,8
"Use Map.forEach instead of Map.entrySet().forEach","2017-6/5","2017-6/5","2017-6/5",False,"null",2,40,42
"Use the diamond syntax","2017-6/5","2017-6/5","2017-6/5",False,"null",2,23,24
"Refact iterator of Map with Java 8 forEach","2017-6/5","2017-6/5","2017-6/5",False,"null",2,117,184
"Remove duplicate code","2017-6/7","2018-12/7","2017-6/7",False,"null",3,15,20
"use lambda to refact the code","2017-6/7","2017-6/7","2017-6/7",False,"null",1,98,158
"use lambda to refact the code","2017-6/7","2017-6/7","2017-6/7",False,"null",2,533,861
"add EditorConfig file, help to unified code style","2017-6/9","2017-6/9","2017-6/9",False,"null",2,10,0
"Update to Reactor Bismuth-M2","2017-6/9","2017-6/9","2017-6/9",True,"2017-6/9",3,6,6
"add @FunctionalInterface annotation","2017-6/10","2017-6/10","2017-6/10",False,"null",3,3,0
"Introduce LocaleContextResolver in WebFlux","2017-6/12","2017-6/12","2017-6/12",False,"null",1,853,27
"Refact iterator of Map with Java8's Map.forEach","2017-6/13","2017-6/13","2017-6/13",False,"null",3,72,130
"(refactoring) Use of lambda expressions instead of foreach (exist pattern)","2017-6/16","2017-6/16","2017-6/16",False,"null",3,3,12
"fix a missing line of xml fragment","2017-6/17","2017-6/17","2017-6/17",False,"null",3,1,0
"SPR-15690 Add cloneBuilder method on WebClient.Builder","2017-6/22","2017-6/22","2017-6/22",False,"null",3,10,0
"Add onError callback to DeferredResult","2017-6/23","2017-6/23","2017-6/23",False,"null",2,769,39
"Enable suspend/resume on reactive TomcatWebSocketSession","2017-6/26","2017-6/26","2017-6/26",False,"null",2,119,7
"Fix typo.","2017-6/27","2017-7/27","2017-6/27",False,"null",3,7,7
"SPR-15708 - Add debug logging for CORS rejections","2017-6/28","2017-7/28","2017-6/28",False,"null",2,34,2
