"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"ApplicationContext-based HttpHandler setup","2016-10/21","2016-10/21","2016-10/21",False,"null",2,95,11
"Support YearMonth and MonthDay with the @DateTimeFormat annotation ","2016-10/22","2021-12/22","2016-10/22",False,"null",7,212,0
"4.3.x","2016-10/22","2016-10/22","2016-10/22",False,"null",17,7920,5395
"Support a code that start with objectName to the string argument","2016-10/23","2021-11/23","2016-10/23",False,"null",3,12,7
"SPR-14818 - Add exception MissingServletRequestHeaderException","2016-10/24","2018-7/24","2016-10/24",False,"null",7,70,5
"Add ""mutate"" builder to ServerWebExchange","2016-10/24","2016-10/24","2016-10/24",False,"null",1,188,5
"SPR-14830: Support ResponseStatus on reactive controllers","2016-10/24","2016-11/24","2016-10/24",True,"2016-11/24",1,65,13
"SPR-14773: CssLinkResourceTransformer not working with gzipped CSS","2016-10/24","2016-11/24","2016-10/24",False,"null",2,2,1
"Import format fix according to Code Style","2016-10/25","2016-10/25","2016-10/25",False,"null",2,1,1
"Add FormHttpMessageReader/Writer","2016-10/25","2016-10/25","2016-10/25",False,"null",2,410,0
"Add HttpHeaders#get/setContentDisposition()","2016-10/26","2016-11/26","2016-10/26",False,"null",2,558,80
"Escape (( and )) to prevent asciidoc processing","2016-10/27","2016-10/27","2016-10/27",False,"null",3,2,2
"Master","2016-10/29","2016-10/29","2016-10/29",False,"null",20,103308,166717
"SPR-14304 Removes makeAccessible from convert","2016-10/30","2016-10/30","2016-10/30",False,"null",1,52,1
"Update reactive tests according to latest reactor-test changes","2016-11/1","2016-11/1","2016-11/1",False,"null",1,387,399
"4.2.5","2016-11/4","2016-11/4","2016-11/4",False,"null",10,11334,8137
"Merge pull request #1 from spring-projects/master","2016-11/5","2016-11/5","2016-11/5",False,"null",3,0,0
"PropertyEditor for java.time.Duration","2016-11/6","2017-1/6","2016-11/6",False,"null",1,191,1
"4.0.x","2016-11/8","2016-11/8","2016-11/8",False,"null",9,17062,10359
"Detect invalid configuration for autoGrowCollectionLimit on DataBinder","2016-11/8","2016-11/8","2016-11/8",True,"2016-11/8",2,35,0
"3.0.x","2016-11/9","2016-11/9","2016-11/9",False,"null",6,14412,3886
"Support URI with https scheme and port for SSL client use with Netty","2016-11/9","2016-11/9","2016-11/9",False,"null",2,2,2
"SPR-14901 Allow customization of STOMP message header encoding","2016-11/11","2016-12/11","2016-11/11",False,"null",2,69,12
"Add SockJS clients for EventSource transport","2016-11/14","2018-3/14","2016-11/14",False,"null",2,1938,69
"Router without generics","2016-11/16","2016-11/16","2016-11/16",False,"null",1,50,89
"Reactor netty 0.6","2016-11/17","2016-11/17","2016-11/17",False,"null",3,102,86
"Add RedirectView to Spring Web Reactive","2016-11/21","2016-11/21","2016-11/21",False,"null",3,583,8
"Implement allocation-friendly method to get user count in SimpUserRegistry","2016-11/21","2016-11/21","2016-11/21",True,"2016-11/21",2,37,10
"Treat Kotlin nullable as non-required","2016-11/21","2016-11/21","2016-11/21",False,"null",2,699,6
"Fix NPE in ServletServerHttpResponse.ResponseBodyProcessor.write","2016-11/23","2016-11/23","2016-11/23",False,"null",2,4,2
"Fix wrong synchronization","2016-11/24","2016-11/24","2016-11/24",False,"null",3,6,4
"Make the signature of ReactiveHttpOutputMessage#writeAndFlush(…) more flexible","2016-11/24","2016-11/24","2016-11/24",False,"null",2,21,21
"ThreadPoolExecutorFactoryBean add ability to prestart threads","2016-11/25","2021-11/25","2016-11/25",False,"null",4,87,8
"Add Vertx support","2016-11/26","2016-11/26","2016-11/26",False,"null",4,393,1
"Refactor ReactiveAdapter support","2016-11/28","2016-11/28","2016-11/28",True,"2016-11/28",2,540,314
"Ignore HTML references > MAX_REFERENCE_SIZE in HtmlCharacterEntityDecoder","2016-11/28","2021-11/28","2016-11/28",False,"null",5,1,1
"update STOMP support to reactor-netty","2016-11/30","2016-12/30","2016-11/30",False,"null",2,495,695
