"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Spring core JMS pom.xml","2011-2/9","2011-7/9","2011-2/9",False,"null",2,4,5
"Improve annotation processing thread-safety","2011-9/6","2011-9/6","2011-9/6",False,"null",1,32,24
"Fixes https://jira.springsource.org/browse/SPR-7721","2011-11/23","2012-2/23","2011-11/23",False,"null",6,2,2
"SPR-7752 - EntityManager proxy now exposes provider specific interface.","2011-11/29","2012-2/29","2011-11/29",False,"null",6,54,0
"SPR-7679 - Qualified TransactionManager now also found if declared in parent context","2011-11/29","2012-2/29","2011-11/29",False,"null",6,43,1
"quick changelog typo fix","2011-12/16","2011-12/16","2011-12/16",False,"null",2,0,2
"SPR-8308: OpPlus should convert operand values to String using registered converters","2011-12/18","2012-4/18","2011-12/18",False,"null",2,278,15
"Add readme","2011-12/20","2011-12/20","2011-12/20",True,"2011-12/20",1,58,0
"SPR-8938","2011-12/22","2011-12/22","2011-12/22",False,"null",2,137,11
"Re: SPR-8941: Lifecycle processing ignores phases for circularly dependent SmartLifecycle beans","2011-12/24","2021-11/24","2011-12/24",False,"null",6,77,16
"Scripting","2012-1/5","2012-1/5","2012-1/5",False,"null",2,526,15
"Work in Progress for SPR-8986","2012-1/5","2012-1/5","2012-1/5",True,"2012-1/5",2,0,0
"SPR-8986. Added in the ability to scan for JAXB annotated classes in pac...","2012-1/6","2012-1/6","2012-1/6",True,"2012-1/6",2,169,20
"Introduce (and Review) ScriptEvaluator abstraction","2012-1/7","2012-5/7","2012-1/7",False,"null",4,611,28
"SPR-8986. Added in the ability to scan for JAXB annotated classes in pac...","2012-1/7","2012-1/7","2012-1/7",False,"null",2,172,21
"Check original beanClass in #isFactoryBean calls","2012-1/10","2012-2/10","2012-1/10",True,"2012-2/10",3,100,3
"Polish ""Support flash attrs..."" and related classes","2012-1/10","2012-1/10","2012-1/10",False,"null",2,319,301
"SPR-8097 Polymorphism for BeanWrapperImpl","2012-1/12","2012-5/12","2012-1/12",False,"null",2,454,26
"SPR-8974 Fix regression in UriUtils.java","2012-1/20","2012-1/20","2012-1/20",True,"2012-1/20",2,119,14
"[SPR-8347] use .equals() in place of == when comparing objects","2012-1/23","2012-2/23","2012-1/23",False,"null",2,2,2
