"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"3.2.0","2017-9/1","2017-9/1","2017-9/1",False,"null",9,30882,20996
"Merge pull request #1 from spring-projects/master","2017-9/5","2017-9/5","2017-9/5",False,"null",3,0,0
"Fix AbstractJackson2Encoder#canEncode and make writer type resolution more consistent","2017-9/5","2021-4/5","2017-9/5",False,"null",4,11,12
"Add close() method on HTTP client response","2017-9/6","2017-9/6","2017-9/6",True,"2017-9/6",1,238,16
"Fix typo","2017-9/7","2017-9/7","2017-9/7",True,"2017-9/7",2,2,2
"Change bean registration Kotlin docs to use initialize function","2017-9/8","2017-9/8","2017-9/8",False,"null",3,1,1
"Remove ""chin"" in admonition blocks of reference documentation.","2017-9/8","2017-9/8","2017-9/8",False,"null",2,1,1
"solve the bug of i18n dynamic switching","2017-9/9","2017-9/9","2017-9/9",False,"null",2,16,12
"SPR-15944  solve the bug of i18n dynamic switching","2017-9/9","2021-11/9","2017-9/9",False,"null",4,14,11
"Spr 15950 PathMatchingResourcePatternResolver.java cannot find any resources in jar file in weblogic and websphere","2017-9/11","2021-12/11","2017-9/11",False,"null",5,39,1
"Documentation readability improvements","2017-9/12","2017-9/12","2017-9/12",False,"null",2,117,103
"Fix broken RequestMappingHandlerAdapter setter","2017-9/12","2017-9/12","2017-9/12",False,"null",2,1,1
"AbstractListenerWriteFlushProcessor: Ensure the last flush will be performed","2017-9/13","2017-9/13","2017-9/13",True,"2017-9/13",2,116,28
"SPR-15966 Fix manual release DataBuffer issue in FreeMarkerView class","2017-9/15","2017-9/15","2017-9/15",False,"null",2,3,0
"Allow to override a validation message using bean validation message code","2017-9/15","2021-12/15","2017-9/15",False,"null",5,35,1
"First Pull Request","2017-9/15","2017-9/15","2017-9/15",False,"null",25,233135,227334
"fix class name in javadoc","2017-9/18","2017-9/18","2017-9/18",False,"null",2,2,2
"Update Errors.java","2017-9/19","2017-9/19","2017-9/19",False,"null",3,1,1
"ProtobufHttpMessageConverter: Ensure that JSON is written to response body","2017-9/21","2017-9/21","2017-9/21",True,"2017-9/21",2,55,2
"Remove jackson-datatype-jdk7 auto registration","2017-9/25","2017-9/25","2017-9/25",True,"2017-9/25",2,0,10
"SPR-15993: Revisit meaning of response.close() in HTTP client","2017-9/25","2017-9/25","2017-9/25",True,"2017-9/25",3,33,112
"Fix typos in xsd file","2017-9/28","2017-9/28","2017-9/28",False,"null",2,2,2
"3.1.x","2017-9/28","2017-9/28","2017-9/28",False,"null",14,14484,5472
"Correct ResourceTransformer name in asciidoc documentation","2017-9/28","2017-9/28","2017-9/28",True,"2017-9/28",3,1,1
"Kotlin documentation readability improvements","2017-9/28","2017-9/28","2017-9/28",False,"null",2,14,13
"Fix SPR-16024 broken links to Message Converters","2017-9/28","2017-9/28","2017-9/28",False,"null",2,3,3
"SPR-16032 - Fix tonkenizer","2017-9/29","2017-10/29","2017-9/29",False,"null",3,2,2
"Add abstraction for method endpoint; wrt SPR-14683.","2017-9/29","2021-12/29","2017-9/29",False,"null",4,75,0
"SPR-16027: Remove possible Servlet instance leak","2017-9/29","2017-9/29","2017-9/29",False,"null",2,3,0
"Proofreading pass","2017-9/29","2017-9/29","2017-9/29",False,"null",2,938,619
"SPR-9019 - Clarify docs for usage of @Configurable objects","2017-9/29","2022-2/29","2017-9/29",False,"null",4,86,4
"Fix typo","2017-9/30","2017-10/30","2017-9/30",False,"null",3,3,3
"Update SimpleApplicationEventMulticaster.java","2017-10/1","2021-11/1","2017-10/1",False,"null",5,2,2
"Fix typo in exception message: quite -> quiet","2017-10/3","2017-10/3","2017-10/3",False,"null",3,1,1
"SPR-9989 Using multiple PropertyPlaceholderConfigurer breaks @Value default value behaviour","2017-10/5","2020-3/5","2017-10/5",False,"null",3,188,38
"Fix markdown","2017-10/6","2017-10/6","2017-10/6",False,"null",2,1,0
"4.3.x","2017-10/9","2017-10/9","2017-10/9",False,"null",35,31767,20489
"To the beautiful model","2017-10/9","2017-10/9","2017-10/9",False,"null",3,6,6
"To the beautiful model","2017-10/10","2017-10/10","2017-10/10",False,"null",2,6,6
"SPR-16060 - Enhance AnnotationUtils to find annotations on generic interfaces","2017-10/11","2018-7/11","2017-10/11",False,"null",5,53,8
"To the beautiful model","2017-10/11","2017-10/11","2017-10/11",False,"null",2,6,6
"Move ""Note"" before ""source"" in webmvc.adoc","2017-10/12","2017-10/12","2017-10/12",False,"null",1,3,3
"spring-jdk9-hello-world","2017-10/12","2017-10/12","2017-10/12",False,"null",4,60,0
