"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Request streaming for Apache HttpClient","2013-7/9","2013-7/9","2013-7/9",False,"null",5,380,24
"removed unused dependency from spring-instrument","2013-7/10","2013-7/10","2013-7/10",False,"null",2,0,4
"SPR-10650: Minor documentation fix","2013-7/10","2013-7/10","2013-7/10",False,"null",2,1,1
"SPR-10501 Add Reference to Spring AMQP Remoting","2013-7/12","2013-10/12","2013-7/12",False,"null",2,12,0
"3.2.x","2013-7/19","2013-7/19","2013-7/19",False,"null",6,2694,1804
"Added 'processExternalEntities' to JAXB2Marshaller","2013-7/19","2013-7/19","2013-7/19",False,"null",2,56,0
"Reading persistence.xml <exclude-unlisted-classes> properly","2013-7/22","2013-7/22","2013-7/22",False,"null",2,125,3
"Added LocalContainerEntityManagerFactoryBean shortcut methods","2013-7/22","2013-8/22","2013-7/22",False,"null",2,165,0
"Fixed unit tests failing on Windows","2013-7/23","2013-7/23","2013-7/23",False,"null",2,47,40
"diagnose View Rendering exceptions in DispatcherServlet.render()","2013-7/24","2013-7/24","2013-7/24",False,"null",2,8,1
"Additional docs about security vulnerabilities with XStream.","2013-7/24","2013-7/24","2013-7/24",False,"null",2,14,3
"Make BeanFactoryMCDR BeanFactoryAware","2013-7/24","2013-7/24","2013-7/24",False,"null",2,31,2
"Fix for SPR-10714","2013-7/25","2013-7/25","2013-7/25",False,"null",2,133,1
"Fix SimpleJdbc{Call,Insert} Javadoc","2013-7/29","2013-8/29","2013-7/29",False,"null",2,4,4
"Fix malformed code in documentation","2013-7/30","2013-8/30","2013-7/30",False,"null",2,7,7
"Add support for Objenesis proxy creation.","2013-7/30","2013-9/30","2013-7/30",False,"null",3,281,55
"Fix typo in ref docs","2013-7/31","2013-8/31","2013-7/31",False,"null",2,2,2
"Fix array varargs conversion error in SpEL expression","2013-8/2","2013-9/2","2013-8/2",False,"null",2,69,2
"Make it possible to configure serialization inclusion for Jackson ObjectMapper (SPR-10810)","2013-8/6","2013-8/6","2013-8/6",False,"null",2,196,92
"Added XStream CatchAllConverter","2013-8/9","2013-8/9","2013-8/9",False,"null",2,64,0
"Array type bean cannot be proxied because is is final class","2013-8/13","2021-11/13","2013-8/13",False,"null",6,2,2
"Support 'empty' StreamSource in Jaxb2Marshaller","2013-8/13","2013-8/13","2013-8/13",False,"null",2,23,4
"Correct delegation for canRead/canWrite.","2013-8/13","2013-8/13","2013-8/13",False,"null",2,141,23
"Update expressions.xml","2013-8/14","2013-8/14","2013-8/14",False,"null",2,1,1
"Add AsyncRestTemplate","2013-8/15","2013-9/15","2013-8/15",False,"null",3,3216,407
"SPR-10711: Add recovery-interval to <jms:listener-container>","2013-8/17","2013-9/17","2013-8/17",False,"null",1,93,2
"Bring raw WS support in line with the STOMP messaging structure","2013-8/19","2013-8/19","2013-8/19",False,"null",2,256,0
"Fix ResourceHttpMessageConverter to not throw NullPointerException","2013-8/21","2013-8/21","2013-8/21",False,"null",3,17,2
"Clean up stack trace before rethrowing JDBC exceptions handled by AbstractFallbackSQLExceptionTranslator","2013-8/21","2013-8/21","2013-8/21",False,"null",1,4,4
"SPR-10851: Clean stack trace from SQLExceptionTranslator","2013-8/21","2021-4/21","2013-8/21",False,"null",5,16,16
"AfterReturning Advice is executed even if the return type doesn't match","2013-8/22","2014-3/22","2013-8/22",False,"null",3,28,3
