year_month,count
2013-04-01,375
2013-05-01,53
2013-06-01,22
2013-07-01,20
2013-08-01,18
2013-09-01,23
2013-10-01,22
2013-11-01,30
2013-12-01,24
2014-01-01,29
2014-02-01,29
2014-03-01,27
2014-04-01,25
2014-05-01,16
2014-06-01,24
2014-07-01,44
2014-08-01,34
2014-09-01,33
2014-10-01,51
2014-11-01,53
2014-12-01,49
2015-01-01,31
2015-02-01,32
2015-03-01,91
2015-04-01,49
2015-05-01,79
2015-06-01,34
2015-07-01,34
2015-08-01,47
2015-09-01,58
2015-10-01,79
2015-11-01,77
2015-12-01,57
2016-01-01,88
2016-02-01,149
2016-03-01,168
2016-04-01,50
2016-05-01,61
2016-06-01,55
2016-07-01,83
2016-08-01,60
2016-09-01,54
2016-10-01,69
2016-11-01,49
2016-12-01,41
2017-01-01,38
2017-02-01,29
2017-03-01,59
2017-04-01,33
2017-05-01,59
2017-06-01,51
2017-07-01,38
2017-08-01,40
2017-09-01,37
2017-10-01,39
2017-11-01,47
2017-12-01,42
2018-01-01,47
2018-02-01,30
2018-03-01,57
2018-04-01,47
2018-05-01,41
2018-06-01,41
2018-07-01,39
2018-08-01,56
2018-09-01,33
2018-10-01,47
2018-11-01,42
2018-12-01,41
2019-01-01,71
2019-02-01,38
2019-03-01,73
2019-04-01,73
2019-05-01,108
2019-06-01,39
2019-07-01,58
2019-08-01,48
2019-09-01,46
2019-10-01,45
2019-11-01,46
2019-12-01,50
2020-01-01,34
2020-02-01,22
2020-03-01,26
2020-04-01,38
2020-05-01,38
2020-06-01,45
2020-07-01,27
2020-08-01,27
2020-09-01,46
2020-10-01,33
2020-11-01,41
2020-12-01,54
2021-01-01,51
2021-02-01,46
2021-03-01,52
2021-04-01,53
2021-05-01,36
2021-06-01,39
2021-07-01,31
2021-08-01,46
2021-09-01,39
2021-10-01,31
2021-11-01,72
2021-12-01,49
2022-01-01,49
2022-02-01,56
2022-03-01,77
2022-04-01,61
2022-05-01,56
2022-06-01,48
2022-07-01,74
2022-08-01,52
2022-09-01,76
2022-10-01,47
2022-11-01,62
2022-12-01,32
2023-01-01,37
2023-02-01,60
2023-03-01,41
2023-04-01,64
2023-05-01,51
2023-06-01,38
