year_month,count
2014-06-01,6
2014-07-01,1
2014-09-01,3
2014-10-01,5
2014-11-01,1
2014-12-01,3
2015-01-01,1
2015-02-01,2
2015-03-01,1997
2015-04-01,234
2015-05-01,96
2015-06-01,122
2015-07-01,92
2015-08-01,58
2015-09-01,475
2015-10-01,138
2015-11-01,149
2015-12-01,93
2016-01-01,93
2016-02-01,80
2016-03-01,128
2016-04-01,95
2016-05-01,115
2016-06-01,130
2016-07-01,124
2016-08-01,113
2016-09-01,108
2016-10-01,158
2016-11-01,132
2016-12-01,195
2017-01-01,150
2017-02-01,257
2017-03-01,241
2017-04-01,189
2017-05-01,168
2017-06-01,135
2017-07-01,188
2017-08-01,169
2017-09-01,188
2017-10-01,222
2017-11-01,259
2017-12-01,203
2018-01-01,220
2018-02-01,205
2018-03-01,244
2018-04-01,235
2018-05-01,238
2018-06-01,228
2018-07-01,295
2018-08-01,220
2018-09-01,331
2018-10-01,172
2018-11-01,185
2018-12-01,226
2019-01-01,240
2019-02-01,246
2019-03-01,281
2019-04-01,292
2019-05-01,278
2019-06-01,237
2019-07-01,222
2019-08-01,197
2019-09-01,190
2019-10-01,519
2019-11-01,283
2019-12-01,231
2020-01-01,158
2020-02-01,161
2020-03-01,178
2020-04-01,196
2020-05-01,199
2020-06-01,186
2020-07-01,163
2020-08-01,194
2020-09-01,178
2020-10-01,154
2020-11-01,198
2020-12-01,236
2021-01-01,148
2021-02-01,126
2021-03-01,186
2021-04-01,160
2021-05-01,148
2021-06-01,174
2021-07-01,193
2021-08-01,167
2021-09-01,155
2021-10-01,166
2021-11-01,150
2021-12-01,185
2022-01-01,199
2022-02-01,194
2022-03-01,190
2022-04-01,193
2022-05-01,206
2022-06-01,190
2022-07-01,215
2022-08-01,205
2022-09-01,219
2022-10-01,176
2022-11-01,157
2022-12-01,225
2023-01-01,193
2023-02-01,182
2023-03-01,228
2023-04-01,217
2023-05-01,152
2023-06-01,122
