"['title']","['url']","['createdAt']","['closedAt']"
"support state-considering rank","https://github.com/vespa-engine/vespa/issues/17392","2021-4/13","2021-4/14"
"Multinode set up - Readiness probe/env VESPA_CONFIGSERVER","https://github.com/vespa-engine/vespa/issues/17398","2021-4/13","2021-4/14"
"Unable to scale multiple configserver at once","https://github.com/vespa-engine/vespa/issues/17454","2021-4/15","2021-4/20"
"Predicate queries exclude documents influenced by other documents predicate value","https://github.com/vespa-engine/vespa/issues/17481","2021-4/19","2022-8/31"
"Multinode - issues","https://github.com/vespa-engine/vespa/issues/17602","2021-4/26","2021-5/26"
"vespa-visit - Data sync from one cluster to other","https://github.com/vespa-engine/vespa/issues/17634","2021-4/28","2021-5/18"
"Centralized logging","https://github.com/vespa-engine/vespa/issues/17654","2021-4/29","2021-5/5"
"Raw document fields ""decoded"" on retrieval","https://github.com/vespa-engine/vespa/issues/17668","2021-4/30","2021-5/19"
"vespa-chinese-linguistics sample application does not work","https://github.com/vespa-engine/vespa/issues/17773","2021-5/7","2021-5/7"
"Search getting timed out - intermittently","https://github.com/vespa-engine/vespa/issues/17791","2021-5/10","2021-6/9"
"Vespa not able to start the content node on Azure File mount in Kubernetes even though the drives are mounted properly.","https://github.com/vespa-engine/vespa/issues/17825","2021-5/11","2021-5/12"
"PaxHeader files in app package tarball fails deployment","https://github.com/vespa-engine/vespa/issues/17837","2021-5/12","2022-8/10"
"Unable to Start Vespa Service post Upgrade to latest version (7.401.18)","https://github.com/vespa-engine/vespa/issues/17844","2021-5/12","2021-5/19"
"Change the ownership of /opt/vespa to a non root (uid:0) user from the published Dockerfile","https://github.com/vespa-engine/vespa/issues/17865","2021-5/15","null"
"Getting 504: Gateway Timeout while ingesting data","https://github.com/vespa-engine/vespa/issues/17869","2021-5/17","2021-5/25"
"Need reason for why Vespa database stops suddenly?","https://github.com/vespa-engine/vespa/issues/17874","2021-5/18","2021-6/2"
"Mixed and sparse tensor attributes are not releasing memory back to the OS when downsized","https://github.com/vespa-engine/vespa/issues/17877","2021-5/18","null"
"Disaster recovery in Vespa","https://github.com/vespa-engine/vespa/issues/17898","2021-5/19","2021-5/26"
"Grouped Distribution - Issue in deploying application","https://github.com/vespa-engine/vespa/issues/17903","2021-5/19","2021-6/9"
"Allow multi-threaded HNSW indexing for update operations","https://github.com/vespa-engine/vespa/issues/17982","2021-5/26","2021-7/27"
"Complete Unicode support for linguistic processing and indexing","https://github.com/vespa-engine/vespa/issues/18001","2021-5/27","2021-6/9"
"Ability to have hosts across Data Centers with minimum perf impact","https://github.com/vespa-engine/vespa/issues/18004","2021-5/27","2021-6/2"
"vespa-visit - queries ","https://github.com/vespa-engine/vespa/issues/18008","2021-5/27","2021-6/2"
"changing the location of the database","https://github.com/vespa-engine/vespa/issues/18061","2021-6/1","2021-6/9"
"Mutual TLS for internode communication ","https://github.com/vespa-engine/vespa/issues/18066","2021-6/1","2021-8/30"
"switch_primary_buffer: did not find a free buffer","https://github.com/vespa-engine/vespa/issues/18124","2021-6/4","2021-6/7"
"Improve allocation strategy for link arrays in HNSW index to reduce wasted address space","https://github.com/vespa-engine/vespa/issues/18153","2021-6/7","2021-8/23"
"vespa visit - java.lang.OutOfMemoryError: Java heap space","https://github.com/vespa-engine/vespa/issues/18165","2021-6/8","2021-6/9"
"Wanted to deploy highly available Vespa database","https://github.com/vespa-engine/vespa/issues/18194","2021-6/10","2021-6/29"
"Tool to check a cluster's status like Vespa Cloud's deploy output","https://github.com/vespa-engine/vespa/issues/18555","2021-7/7","null"
"Cannot ReStart crashed Vespa","https://github.com/vespa-engine/vespa/issues/18576","2021-7/8","2021-7/9"
"Validate attribute references in grouping in the container","https://github.com/vespa-engine/vespa/issues/18590","2021-7/12","2022-9/1"
"Return query errors detected by proton in the response ","https://github.com/vespa-engine/vespa/issues/18591","2021-7/12","2021-12/1"
"download-mind.sh demo fails as downloaded resource no longer is available","https://github.com/vespa-engine/vespa/issues/18611","2021-7/15","2021-8/11"
"Range attributes of predicates still hitting in queries after being modified","https://github.com/vespa-engine/vespa/issues/18637","2021-7/19","2021-8/11"
"Vespa-config-status gives connection errors after configuring HTTP/2","https://github.com/vespa-engine/vespa/issues/18641","2021-7/21","2021-9/17"
"Consider adding http zstd compression ","https://github.com/vespa-engine/vespa/issues/18644","2021-7/26","null"
"Better safeguarding for grouping requests over many unique values ","https://github.com/vespa-engine/vespa/issues/18645","2021-7/26","2022-5/18"
"Ability to load attribute data for re-ranking on-demand","https://github.com/vespa-engine/vespa/issues/18646","2021-7/27","2021-8/23"
"Bitwise hamming ranking feature for single order tensors with int8 cell type","https://github.com/vespa-engine/vespa/issues/18678","2021-8/4","2021-12/7"
"Open source Vespa Docker image no longer built by Docker Hub","https://github.com/vespa-engine/vespa/issues/18699","2021-8/10","2022-2/17"
"Vespa 8: Empty query handling","https://github.com/vespa-engine/vespa/issues/18838","2021-8/24","2021-8/25"
"how does vespa compress posting list?","https://github.com/vespa-engine/vespa/issues/18846","2021-8/25","2021-8/25"
"Add check for bundle name for components in services.xml to match artifactId during package step","https://github.com/vespa-engine/vespa/issues/18855","2021-8/25","null"
"Support Create If Not Exists for Tensor Cells in Tensor Field Modifications","https://github.com/vespa-engine/vespa/issues/18869","2021-8/26","null"
"SentencePiece Tokenizer","https://github.com/vespa-engine/vespa/issues/18881","2021-8/27","2021-10/7"
"Batching / Transformer-based Parallelization for Cross-Encoders","https://github.com/vespa-engine/vespa/issues/18882","2021-8/27","2021-10/4"
"Brute force nearest neighbor search operator scaling with num-threads-per-search and filter","https://github.com/vespa-engine/vespa/issues/18900","2021-8/30","2021-9/1"
"Empty dense tensor compact representation [] is expanded to 0-valued tensor","https://github.com/vespa-engine/vespa/issues/18909","2021-8/31","2021-9/3"
"Add document side equivalent of query-command","https://github.com/vespa-engine/vespa/issues/18910","2021-8/31","null"
"Document erf(x)","https://github.com/vespa-engine/vespa/issues/19077","2021-9/10","2021-9/15"
"Add stateless model evaluation parameters  ","https://github.com/vespa-engine/vespa/issues/19084","2021-9/12","2021-10/1"
"Searchnode health check fails","https://github.com/vespa-engine/vespa/issues/19121","2021-9/14","2021-9/22"
"Add a MultiRangeItem for efficient evaluation of multiple OR-ed range items on a common field (or two)","https://github.com/vespa-engine/vespa/issues/19218","2021-9/21","null"
"/opt/vespa/bin/vespa-status-filedistribution failed to run","https://github.com/vespa-engine/vespa/issues/19423","2021-10/5","2021-10/6"
"minikube quick start xhyve deprecated/removed","https://github.com/vespa-engine/vespa/issues/19426","2021-10/5","2022-1/24"
"Config Model fails to configure storagenode and distributor: ""service that has not reserved any ports""","https://github.com/vespa-engine/vespa/issues/19429","2021-10/6","2021-10/6"
"Query time adaptive parallelization for retrieval and ranking with multiple threads per search","https://github.com/vespa-engine/vespa/issues/19432","2021-10/6","2022-5/18"
"Search taking long time","https://github.com/vespa-engine/vespa/issues/19441","2021-10/6","2022-1/9"
