"createdAt","closedAt","title","url"
"2018-4/17","2018-4/18","Cannot create a new service when another one already exists","https://github.com/vespa-engine/vespa/issues/5596"
"2018-4/18","2018-4/18","Unclear ""namespacing"" and YQL in docs","https://github.com/vespa-engine/vespa/issues/5617"
"2018-4/18","2018-4/18","Fields with no summary in indexing statement are added to default Summary Fields","https://github.com/vespa-engine/vespa/issues/5619"
"2018-4/18","2018-4/19","Docs: Collapsable sections in left (toc) pane","https://github.com/vespa-engine/vespa/issues/5622"
"2018-4/19","2018-4/19","Inconsistent handling of floats in result summaries","https://github.com/vespa-engine/vespa/issues/5624"
"2018-4/22","2018-4/25","Documentation search doesn't work due to trying to load unsafe scripts","https://github.com/vespa-engine/vespa/issues/5661"
"2018-4/26","2019-4/10","Document ranking.matchPhase, ranking.softtimeout and ranking.diversity in the search API reference","https://github.com/vespa-engine/vespa/issues/5728"
"2018-4/30","2018-5/15","Add general search latency rank profile metric with rank-profile name as dimension","https://github.com/vespa-engine/vespa/issues/5750"
"2018-5/3","2018-5/7","Error logging in Vespa Http Client","https://github.com/vespa-engine/vespa/issues/5782"
"2018-5/4","null","Distributor should log and emit metrics when it is not able to send bucket info requests to a node ","https://github.com/vespa-engine/vespa/issues/5793"
"2018-5/4","2018-10/9","Support /document/v1/ root-level visiting across arbitrary document types and namespaces","https://github.com/vespa-engine/vespa/issues/5794"
"2018-5/13","2019-4/10","Summarise comparison with similar projects","https://github.com/vespa-engine/vespa/issues/5854"
"2018-5/14","2018-5/28","ClientFeederV3 NullPointerException when trying to feed document.","https://github.com/vespa-engine/vespa/issues/5865"
"2018-5/17","null","Add jdisc support for brotli ","https://github.com/vespa-engine/vespa/issues/5889"
"2018-5/19","2018-5/30","How to add a word segmentation plugin on Vespa?","https://github.com/vespa-engine/vespa/issues/5893"
"2018-5/22","2018-5/22","DocumentOperation created on Processors not persisted in storage","https://github.com/vespa-engine/vespa/issues/5898"
"2018-5/22","2018-5/23","why remove nodes from repository when flavor type is DOCKER_CONTAINER","https://github.com/vespa-engine/vespa/issues/5901"
"2018-5/29","2018-6/13","count() underreports number of groups in grouping query","https://github.com/vespa-engine/vespa/issues/5989"
"2018-5/30","2018-6/5","Ranking feature Emission from query tree clauses for matching ","https://github.com/vespa-engine/vespa/issues/6009"
"2018-6/5","2022-1/14","Update vespa-http-client example to use SSL","https://github.com/vespa-engine/vespa/issues/6094"
"2018-6/6","2018-6/11","How to store intermediate results during getting candidate?","https://github.com/vespa-engine/vespa/issues/6100"
"2018-6/10","2018-6/13","How well does vespa handle time series data, compared to, say, prometheus?","https://github.com/vespa-engine/vespa/issues/6144"
"2018-6/11","2021-6/21","Fix searchnode tuning doc options for index ","https://github.com/vespa-engine/vespa/issues/6152"
"2018-6/13","2018-6/14","Let nativeDotProduct iterate over all query fields if no field is given as argument","https://github.com/vespa-engine/vespa/issues/6193"
"2018-6/14","2018-6/14","Wrong spelling in the document.  Bug Data -> Big Data","https://github.com/vespa-engine/vespa/issues/6200"
"2018-6/16","2018-6/20","Can Vespa save images/pictures or process image searching?","https://github.com/vespa-engine/vespa/issues/6218"
"2018-6/20","2018-6/27","Anything like ONEAR/NEAR in reference to PHP?","https://github.com/vespa-engine/vespa/issues/6251"
"2018-6/22","2018-6/27","What max size is vespa's raw field?","https://github.com/vespa-engine/vespa/issues/6261"
"2018-6/26","2018-9/13","Access Maps & Structs in Group clause","https://github.com/vespa-engine/vespa/issues/6281"
"2018-6/27","2018-8/22","After change the VESPA_HOME from /opt/vespa to /happy-data/app/vespa, the ./vespa-start-configserver can not work well.","https://github.com/vespa-engine/vespa/issues/6292"
"2018-6/27","2018-7/4","Can you give me a example for raw field type?","https://github.com/vespa-engine/vespa/issues/6298"
"2018-6/28","2018-7/4","In DocumentAccess.createDefault(), how to change the connection tcp/localhost:19090?","https://github.com/vespa-engine/vespa/issues/6304"
"2018-6/28","2018-6/28","Does tensor's label must be an identifier or integer?","https://github.com/vespa-engine/vespa/issues/6305"
"2018-7/4","2021-9/5","Submit ONNX tutorial for Vespa","https://github.com/vespa-engine/vespa/issues/6329"
"2018-7/7","2018-8/22","PMML / PFA support? ","https://github.com/vespa-engine/vespa/issues/6360"
"2018-7/17","2019-4/10","Vespa 7 OpenNlp for stemming and language detection","https://github.com/vespa-engine/vespa/issues/6403"
"2018-7/23","2018-8/8","Can vespa support ik-analyzer?","https://github.com/vespa-engine/vespa/issues/6445"
"2018-8/7","2020-1/9","Error constructing FilterBindingsProvider after FilterChainRepository removes empty filter chain.","https://github.com/vespa-engine/vespa/issues/6516"
"2018-8/8","2018-8/9","After deploying application, service only node reports ""Error writing zookeeper config""","https://github.com/vespa-engine/vespa/issues/6524"
"2018-8/9","2018-8/15","FATAL_ERRORexception='Document type blog_post does not exist","https://github.com/vespa-engine/vespa/issues/6528"
"2018-8/16","2018-9/14","Introduce services.xml syntax for setting up container cluster with TLS","https://github.com/vespa-engine/vespa/issues/6598"
"2018-8/22","2019-1/30","Vespa should support a boolean field type ","https://github.com/vespa-engine/vespa/issues/6644"
"2018-8/27","2018-8/31","Deploying application with many document types results in HTTP status code: 504","https://github.com/vespa-engine/vespa/issues/6676"
"2018-8/28","2018-8/28","Custom Searching using Searcher class in vespa","https://github.com/vespa-engine/vespa/issues/6693"
"2018-8/31","2018-8/31","Predicating the HOME and WORK location by VESPA","https://github.com/vespa-engine/vespa/issues/6751"
"2018-9/4","2018-9/5","Abilityt to store only index and not original document source/fields","https://github.com/vespa-engine/vespa/issues/6786"
