"['title']","['url']","['createdAt']","['closedAt']"
"When syncing with trakt also listen for unseen and uncollected events","https://github.com/UweTrottmann/SeriesGuide/issues/361","2014-1/28","2014-1/31"
"Full trakt sync does not reset collected or watched flags","https://github.com/UweTrottmann/SeriesGuide/issues/364","2014-2/4","2014-2/4"
"Tab Strip Not Fully Themed","https://github.com/UweTrottmann/SeriesGuide/issues/369","2014-2/23","2014-2/24"
"Stats ProgressBar Not Themed","https://github.com/UweTrottmann/SeriesGuide/issues/370","2014-2/26","2014-2/27"
"NPE for EventBus.getDefault() in AsyncTask.onPostExecute","https://github.com/UweTrottmann/SeriesGuide/issues/371","2014-2/27","2014-3/27"
"[Xposed] Crash when disabling Auto-Update","https://github.com/UweTrottmann/SeriesGuide/issues/372","2014-3/1","2014-3/2"
"Do not notify if show is hidden","https://github.com/UweTrottmann/SeriesGuide/issues/373","2014-3/8","2014-3/10"
"Fast scroll in upcoming/recent cuts off items","https://github.com/UweTrottmann/SeriesGuide/issues/374","2014-3/14","2015-3/10"
"Ensure UI updates after sync","https://github.com/UweTrottmann/SeriesGuide/issues/375","2014-3/17","2014-5/5"
"Missing thetvdb search result (le visteur du futur)","https://github.com/UweTrottmann/SeriesGuide/issues/376","2014-3/24","2014-3/25"
"notifications still vibrating when vibration unchecked","https://github.com/UweTrottmann/SeriesGuide/issues/377","2014-3/27","2014-6/4"
"Filter to show gathered and not watched yet, next to all unwatched","https://github.com/UweTrottmann/SeriesGuide/issues/378","2014-3/27","2014-3/27"
"Mark as viewed non aired episodes","https://github.com/UweTrottmann/SeriesGuide/issues/379","2014-4/3","2014-5/5"
"Hamburger icon color","https://github.com/UweTrottmann/SeriesGuide/issues/380","2014-4/12","2014-4/12"
"Scrolling between episodes details sometimes cuts off episodes","https://github.com/UweTrottmann/SeriesGuide/issues/381","2014-4/18","2014-5/2"
"International release times support","https://github.com/UweTrottmann/SeriesGuide/issues/382","2014-4/21","null"
"Show list: episode not updated after watching next via context menu","https://github.com/UweTrottmann/SeriesGuide/issues/383","2014-4/24","2014-5/5"
"Show list with Unwatched filter is stale","https://github.com/UweTrottmann/SeriesGuide/issues/384","2014-4/24","2014-4/24"
"Widget preferences should use white monochrome logo in action bar","https://github.com/UweTrottmann/SeriesGuide/issues/385","2014-5/4","2014-5/5"
"""X"" non-clickable text and clickable link same color","https://github.com/UweTrottmann/SeriesGuide/issues/386","2014-5/4","2014-5/5"
"Checkmarks should be purple?","https://github.com/UweTrottmann/SeriesGuide/issues/387","2014-5/4","2014-5/5"
"Replace ""0 mins"" with ""Now""","https://github.com/UweTrottmann/SeriesGuide/issues/388","2014-5/5","2014-5/5"
"Use HTTPS for trakt.tv access","https://github.com/UweTrottmann/SeriesGuide/issues/389","2014-5/16","2014-8/14"
"Swipe refresh not working if list is empty","https://github.com/UweTrottmann/SeriesGuide/issues/390","2014-5/19","2014-7/5"
"Support more languages for 'Ignore articles' setting","https://github.com/UweTrottmann/SeriesGuide/issues/391","2014-5/19","null"
"[tvtag] Duplicate check-ins","https://github.com/UweTrottmann/SeriesGuide/issues/392","2014-5/28","2014-5/28"
"Notification settings not disabled if notifications are disabled","https://github.com/UweTrottmann/SeriesGuide/issues/393","2014-5/31","2014-6/3"
"Movies removed from trakt watchlist are re-added when syncing","https://github.com/UweTrottmann/SeriesGuide/issues/394","2014-6/9","2014-6/9"
"Hard to distinguish watched/unwatched icon on light theme","https://github.com/UweTrottmann/SeriesGuide/issues/395","2014-6/12","2014-10/30"
"If sorted by next episode, ended shows should be sorted last","https://github.com/UweTrottmann/SeriesGuide/issues/396","2014-6/20","2014-6/20"
"[API] Crash on Android 2.x","https://github.com/UweTrottmann/SeriesGuide/issues/397","2014-7/16","2014-7/17"
"[trakt] Movie should be removed from watchlist after flagging watched","https://github.com/UweTrottmann/SeriesGuide/issues/398","2014-7/18","2014-12/24"
"Trim guest star names","https://github.com/UweTrottmann/SeriesGuide/issues/399","2014-7/20","2014-7/21"
"[trakt] Localize status toasts after trakt actions","https://github.com/UweTrottmann/SeriesGuide/issues/400","2014-7/20","2014-9/1"
"Flagging episode watched from show list reverts to previous episode","https://github.com/UweTrottmann/SeriesGuide/issues/401","2014-7/22","2015-3/18"
"Display estimate of watched time stat if there are many shows","https://github.com/UweTrottmann/SeriesGuide/issues/402","2014-8/1","2014-8/11"
"Launch via app icon may not resume where expected","https://github.com/UweTrottmann/SeriesGuide/issues/403","2014-8/5","2014-8/11"
"Use single OkHttpClient and add Cache","https://github.com/UweTrottmann/SeriesGuide/issues/404","2014-8/11","2014-8/14"
"Update to getglue-java 1.4.0","https://github.com/UweTrottmann/SeriesGuide/issues/405","2014-8/14","2014-8/14"
"External picasso not loading images from cache if offline","https://github.com/UweTrottmann/SeriesGuide/issues/406","2014-8/14","2014-8/14"
"Trakt tabs do not appear in shows after signing in","https://github.com/UweTrottmann/SeriesGuide/issues/407","2014-8/14","2014-8/14"
"Editing custom lists.","https://github.com/UweTrottmann/SeriesGuide/issues/408","2014-8/28","2014-8/29"
"""Watched / Not Watched"" label and icon not matching","https://github.com/UweTrottmann/SeriesGuide/issues/409","2014-9/9","2014-9/9"
"Cannot add show","https://github.com/UweTrottmann/SeriesGuide/issues/410","2014-9/16","2014-9/16"
"Collection indicator should not count unreleased episodes","https://github.com/UweTrottmann/SeriesGuide/issues/411","2014-9/17","2014-9/26"
"Trakt connection","https://github.com/UweTrottmann/SeriesGuide/issues/412","2014-9/23","2014-9/24"
"Toolbar height in landscape mode","https://github.com/UweTrottmann/SeriesGuide/issues/413","2014-11/5","2014-11/13"
"Divider in Drawer is selectable","https://github.com/UweTrottmann/SeriesGuide/issues/414","2014-12/2","2014-12/3"
"Movie ListView re-use image downloading problem.","https://github.com/UweTrottmann/SeriesGuide/issues/415","2014-12/21","2014-12/27"
"Movies without release dates are sorted first, not last.","https://github.com/UweTrottmann/SeriesGuide/issues/416","2014-12/21","2015-1/28"
