year_month,count
2015-09-01,2127
2015-10-01,762
2015-11-01,185
2015-12-01,74
2016-01-01,79
2016-02-01,81
2016-03-01,89
2016-04-01,59
2016-05-01,43
2016-06-01,41
2016-07-01,71
2016-08-01,59
2016-09-01,80
2016-10-01,135
2016-11-01,68
2016-12-01,44
2017-01-01,65
2017-02-01,65
2017-03-01,127
2017-04-01,62
2017-05-01,78
2017-06-01,184
2017-07-01,93
2017-08-01,98
2017-09-01,99
2017-10-01,192
2017-11-01,99
2017-12-01,149
2018-01-01,163
2018-02-01,116
2018-03-01,118
2018-04-01,892
2018-05-01,168
2018-06-01,103
2018-07-01,349
2018-08-01,191
2018-09-01,193
2018-10-01,130
2018-11-01,291
2018-12-01,212
2019-01-01,171
2019-02-01,140
2019-03-01,426
2019-04-01,177
2019-05-01,195
2019-06-01,138
2019-07-01,176
2019-08-01,152
2019-09-01,112
2019-10-01,138
2019-11-01,141
2019-12-01,194
2020-01-01,177
2020-02-01,121
2020-03-01,200
2020-04-01,185
2020-05-01,136
2020-06-01,106
2020-07-01,529
2020-08-01,169
2020-09-01,110
2020-10-01,121
2020-11-01,126
2020-12-01,131
2021-01-01,111
2021-02-01,115
2021-03-01,167
2021-04-01,147
2021-05-01,330
2021-06-01,119
2021-07-01,150
2021-08-01,116
2021-09-01,125
2021-10-01,145
2021-11-01,266
2021-12-01,331
2022-01-01,176
2022-02-01,140
2022-03-01,275
2022-04-01,233
2022-05-01,145
2022-06-01,208
2022-07-01,128
2022-08-01,204
2022-09-01,160
2022-10-01,168
2022-11-01,189
2022-12-01,149
2023-01-01,182
2023-02-01,213
2023-03-01,224
2023-04-01,198
2023-05-01,214
2023-06-01,215
