year_month,count
2014-04-01,1
2014-05-01,1
2014-08-01,1
2015-05-01,1
2015-06-01,2
2015-07-01,4
2015-09-01,2
2015-10-01,4
2015-11-01,1
2015-12-01,2
2016-01-01,6
2016-02-01,1
2016-03-01,2
2016-04-01,5
2016-05-01,6
2016-06-01,4
2016-07-01,6
2016-08-01,5
2016-09-01,2
2016-10-01,4
2016-11-01,1
2016-12-01,4
2017-01-01,1
2017-02-01,5
2017-03-01,5
2017-04-01,3
2017-05-01,5
2017-06-01,5
2017-07-01,10
2017-08-01,18
2017-09-01,12
2017-10-01,23
2017-11-01,19
2017-12-01,51
2018-01-01,62
2018-02-01,45
2018-03-01,53
2018-04-01,48
2018-05-01,47
2018-06-01,38
2018-07-01,77
2018-08-01,80
2018-09-01,62
2018-10-01,36
2018-11-01,37
2018-12-01,39
2019-01-01,44
2019-02-01,47
2019-03-01,91
2019-04-01,59
2019-05-01,48
2019-06-01,51
2019-07-01,36
2019-08-01,37
2019-09-01,88
2019-10-01,41
2019-11-01,50
2019-12-01,58
2020-01-01,43
2020-02-01,87
2020-03-01,60
2020-04-01,81
2020-05-01,59
2020-06-01,59
2020-07-01,106
2020-08-01,63
2020-09-01,47
2020-10-01,52
2020-11-01,48
2020-12-01,70
2021-01-01,59
2021-02-01,46
2021-03-01,51
2021-04-01,51
2021-05-01,55
2021-06-01,59
2021-07-01,56
2021-08-01,66
2021-09-01,53
2021-10-01,68
2021-11-01,57
2021-12-01,64
2022-01-01,114
2022-02-01,74
2022-03-01,140
2022-04-01,83
2022-05-01,97
2022-06-01,67
2022-07-01,70
2022-08-01,91
2022-09-01,86
2022-10-01,383
2022-11-01,131
2022-12-01,92
2023-01-01,89
2023-02-01,81
2023-03-01,89
2023-04-01,84
2023-05-01,65
2023-06-01,47
