year_month,count
2016-12-01,2
2017-01-01,108
2017-02-01,28
2017-03-01,15
2017-04-01,19
2017-05-01,14
2017-06-01,8
2017-07-01,16
2017-08-01,17
2017-09-01,28
2017-10-01,26
2017-11-01,13
2017-12-01,20
2018-01-01,34
2018-02-01,40
2018-03-01,36
2018-04-01,106
2018-05-01,88
2018-06-01,47
2018-07-01,56
2018-08-01,43
2018-09-01,54
2018-10-01,39
2018-11-01,50
2018-12-01,76
2019-01-01,63
2019-02-01,57
2019-03-01,39
2019-04-01,45
2019-05-01,72
2019-06-01,37
2019-07-01,39
2019-08-01,61
2019-09-01,55
2019-10-01,35
2019-11-01,42
2019-12-01,30
2020-01-01,39
2020-02-01,59
2020-03-01,37
2020-04-01,65
2020-05-01,59
2020-06-01,44
2020-07-01,49
2020-08-01,40
2020-09-01,56
2020-10-01,66
2020-11-01,60
2020-12-01,63
2021-01-01,70
2021-02-01,64
2021-03-01,48
2021-04-01,56
2021-05-01,70
2021-06-01,57
2021-07-01,69
2021-08-01,55
2021-09-01,62
2021-10-01,52
2021-11-01,48
2021-12-01,53
2022-01-01,66
2022-02-01,68
2022-03-01,87
2022-04-01,82
2022-05-01,69
2022-06-01,58
2022-07-01,68
2022-08-01,70
2022-09-01,67
2022-10-01,81
2022-11-01,69
2022-12-01,50
2023-01-01,72
2023-02-01,78
2023-03-01,90
2023-04-01,86
2023-05-01,60
2023-06-01,64
