"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Remove RoutingContext from RoutingRequest and extract TemporaryVerticesContainer [changelog skip]","2022-3/30","2022-3/30","2022-3/30",True,"2022-3/30",3,763,754
"NeTEx mapping of WheelchairBoarding from ServiceJourney to Trip","2022-3/30","2022-3/30","2022-3/30",True,"2022-3/30",4,69,17
"Add cost-based wheelchair-accessible routing","2022-3/30","2022-4/30","2022-3/30",True,"2022-4/30",4,1053,108
"Consider Wheelchair boarding/alightning when routing from or to directly to a stop","2022-3/30","2022-4/30","2022-3/30",True,"2022-4/30",5,201,18
"Error in SpeedTest input parser [changelog skip]","2022-3/30","2022-3/30","2022-3/30",True,"2022-3/30",3,58,60
"Always parse Netex flexible lines","2022-3/31","2022-3/31","2022-3/31",True,"2022-3/31",3,1,3
"Use array for iterating over transfers in raptor for better performance [changelog skip]","2022-3/31","null","2022-3/31",False,"null",3,40,80
"Group/filter on first/last trip in itineraries","2022-3/31","2022-4/31","2022-3/31",True,"2022-4/31",5,364,2
"Remove the Sandbox example, there are plenty of others [changelog skip]","2022-3/31","2022-4/31","2022-3/31",True,"2022-4/31",3,1,236
"Remove TraversalRequirements and use exactly same method in StreetEdge [changelog skip]","2022-4/1","2022-4/1","2022-4/1",True,"2022-4/1",3,13,102
"Fallback to recorded/expected arrival/departure time if other one is missing in SIRI-ET","2022-4/1","2022-5/1","2022-4/1",True,"2022-5/1",5,104,84
"Map to ApiTripTimesShort in REST API response [changelog skip]","2022-4/1","2022-4/1","2022-4/1",True,"2022-4/1",3,5,2
"Remove unused dependencies [changelog skip]","2022-4/1","2022-4/1","2022-4/1",True,"2022-4/1",3,15,66
"Optimise TripPatternForDates.getTripSchedule(int) - TripScheduleWithOffset [changelog skip]","2022-4/3","2022-4/3","2022-4/3",True,"2022-4/3",4,77,31
"fix NPE with node used for two elevators [changelog skip]","2022-4/4","2022-4/4","2022-4/4",True,"2022-4/4",4,1,1
"Add GBFS form factors to GraphQL API","2022-4/4","2022-4/4","2022-4/4",True,"2022-4/4",5,257,41
"Fix problem with time points [changelog skip]","2022-4/4","2022-4/4","2022-4/4",True,"2022-4/4",5,1,0
"Link platforms also against railway=platform","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",5,2,1
"Infer vehicle positions service day [changelog skip]","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",4,267,40
"Log url of ignored alert feed and change log level depending on if timestamp is before or the same as before [changelog skip]","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",4,6,2
"Add Geocoder API for debug client searches","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",4,565,20
"Refactor trip search [changelog skip]","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",4,332,245
"Add an implementation for fetching alternative legs","2022-4/5","2022-4/5","2022-4/5",True,"2022-4/5",3,874,20
"Shortcut in ParetoCheck add/check for performance [changelog skip]","2022-4/6","2022-4/6","2022-4/6",True,"2022-4/6",4,18,1
"Remove self-referring DatedServiceJourneyRefs [changelog skip]","2022-4/6","2022-4/6","2022-4/6",True,"2022-4/6",3,14,0
"Make language nullable in MultilingualString, as it is not set in NonLocalizedString [changelog skip]","2022-4/6","2022-4/6","2022-4/6",True,"2022-4/6",3,3,1
"Added SIRI trip matching for DatedServiceJourneyId [changelog skip]","2022-4/6","2022-4/6","2022-4/6",True,"2022-4/6",4,30,15
