"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Allow traversal of pathways without traversal time, distance or steps","2022-2/17","2022-2/17","2022-2/17",True,"2022-2/17",4,257,87
"Ensure that cancellation is mapped as it should [changelog skip]","2022-2/17","2022-2/17","2022-2/17",True,"2022-2/17",5,47,5
"Remove ET realtime override code","2022-2/18","2022-2/18","2022-2/18",True,"2022-2/18",5,1,6
"Modifiy timesIncreasing check in TripTimes","2022-2/18","2022-3/18","2022-2/18",False,"null",5,50,3
"Make some list entries non-null in schema/docs","2022-2/18","2022-2/18","2022-2/18",True,"2022-2/18",3,3,3
"Add routing using frequency trips","2022-2/18","2022-2/18","2022-2/18",True,"2022-2/18",5,1045,428
"Turn ParallelRouting off","2022-2/19","2022-2/19","2022-2/19",True,"2022-2/19",4,2,2
"Optimize RAPTOR trip search by pre-calculating arrival/departure time arrays","2022-2/19","2022-2/19","2022-2/19",True,"2022-2/19",3,106,42
"feat: Fix problem with Kryo and Java immutable Set and List [changelog skip]","2022-2/22","2022-2/22","2022-2/22",True,"2022-2/22",3,154,102
"Optimize transit data creation when only main modes are in specified request [changelog skip]","2022-2/22","2022-2/22","2022-2/22",True,"2022-2/22",3,33,12
"Optimize filtering of trips in TripPatternForDate [changelog skip]","2022-2/22","2022-2/22","2022-2/22",True,"2022-2/22",3,2,4
"Optimize merging of trip patterns on dates","2022-2/22","2022-2/22","2022-2/22",True,"2022-2/22",3,10,11
"OTP support for NeTEx GroupOfLines","2022-2/24","2022-3/24","2022-2/24",True,"2022-3/24",5,498,53
"Fix handling null in pathway [changelog skip]","2022-2/24","2022-3/24","2022-2/24",True,"2022-3/24",5,23,12
"Use lombok","2022-2/24","2022-2/24","2022-2/24",False,"null",5,11,80
"feat: Set override for toString method in p2 class [changelog skip]","2022-2/24","2022-3/24","2022-2/24",True,"2022-3/24",3,1,0
"Add the visualizer to the interactive launcher","2022-2/24","2022-3/24","2022-2/24",True,"2022-3/24",3,107,40
"Fix default value for transit alerts","2022-2/25","2022-2/25","2022-2/25",True,"2022-2/25",4,1,1
"Fix date handling for estimated calls for service journey on specific date in Transmodel API","2022-2/25","2022-3/25","2022-2/25",True,"2022-3/25",3,3,3
"Via headsign bugfix","2022-2/25","2022-3/25","2022-2/25",True,"2022-3/25",5,3,2
"Add invalid GTFS transfers to the issue store [changelog skip]","2022-2/25","2022-3/25","2022-2/25",True,"2022-3/25",5,68,9
"feat: refactor a deprecated integer conversion in Histogram class","2022-2/25","2022-3/25","2022-2/25",True,"2022-3/25",3,2,2
"feat: Optimized all of the imports in the project","2022-2/25","2022-3/25","2022-2/25",False,"null",2,3377,5870
"feat: Remove annotation @Test","2022-2/25","2022-3/25","2022-2/25",False,"null",3,1,2
"Added italian languaje to otp analyst portal","2022-2/28","2022-3/28","2022-2/28",False,"null",2,42,0
"Added spanish translation for analyst portal","2022-2/28","2022-3/28","2022-2/28",False,"null",2,42,0
"Added catalan languaje to the analyst portal","2022-2/28","2022-3/28","2022-2/28",False,"null",2,42,0
"NeTEx mapping for WheelChairBoarding","2022-3/1","2022-3/1","2022-3/1",True,"2022-3/1",4,287,35
"Fix data fetcher for destinationDisplay in TimetabledPassingTime [changelog skip]","2022-3/1","2022-3/1","2022-3/1",True,"2022-3/1",4,2,1
"The createETServiceRequestAsXml method is not used","2022-3/1","2022-3/1","2022-3/1",False,"null",2,0,5
"SetupResult class removed","2022-3/1","2022-3/1","2022-3/1",False,"null",2,0,91
"Convert stream to list for constrained boarding search [changelog skip]","2022-3/3","2022-3/3","2022-3/3",True,"2022-3/3",3,14,7
"Implement trip banning","2022-3/3","2022-3/3","2022-3/3",True,"2022-3/3",3,57,34
"Make sure NonLocalizedString is correctly initialized [changelog skip]","2022-3/3","2022-3/3","2022-3/3",True,"2022-3/3",3,6,2
"Turn off SandboxAPITransmodelApi in OTPFeature","2022-3/3","2022-3/3","2022-3/3",False,"null",3,0,0
"Turn off SandboxAPITransmodelApi in OTPFeature","2022-3/3","2022-3/3","2022-3/3",False,"null",1,1,1
"Solve problems with GroupOfLines mapping [changelog skip]","2022-3/3","2022-3/3","2022-3/3",True,"2022-3/3",4,26,14
"Use WALK mode after park [changelog skip]","2022-3/4","2022-3/4","2022-3/4",False,"null",3,5,1
"Add support for SKIPPED stop time updates in SCHEDULED update handling","2022-3/4","2022-3/4","2022-3/4",True,"2022-3/4",4,616,281
"Don't indicate stop has been updated when NO_DATA is defined","2022-3/4","2022-5/4","2022-3/4",True,"2022-5/4",6,533,77
"Re-add test cases to speedtest [changelog skip]","2022-3/7","2022-3/7","2022-3/7",True,"2022-3/7",3,220,238
"Account for from/to splitting when copying turnRestrictions [changelog skip]","2022-3/7","2022-3/7","2022-3/7",True,"2022-3/7",4,261,76
"Add StopPlace parent to Quay [changelog skip]","2022-3/7","2022-3/7","2022-3/7",True,"2022-3/7",4,46,57
"Remove unused functionality to partially ban trips [changelog skip]","2022-3/8","2022-3/8","2022-3/8",True,"2022-3/8",4,23,79
"Make raptor transfer lists immutable for faster iteration [changelog skip]","2022-3/8","2022-3/8","2022-3/8",True,"2022-3/8",3,9,2
"Change log level from debug to info on processed EstimatedVehicleJour… [changelog skip]","2022-3/9","2022-3/9","2022-3/9",False,"null",4,6,5
"Fix NPE in path reconstruction [changelog skip]","2022-3/9","2022-3/9","2022-3/9",True,"2022-3/9",3,5131,1055
"Take nullable name in TransitStopStreetVertex into account [changelog skip]","2022-3/9","2022-3/9","2022-3/9",True,"2022-3/9",4,105,34
"Optimize routeIterator by adding a pattern index and pre-calculating allowed stops [changelog skip]","2022-3/9","2022-3/9","2022-3/9",True,"2022-3/9",3,108,48
"Do not override already set flex window [changelog skip]","2022-3/11","2022-3/11","2022-3/11",True,"2022-3/11",3,8,4
