"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Nicer names when changing modes","2015-5/28","2015-5/28","2015-5/28",True,"2015-5/28",2,51,19
"Fixing car display undefined again","2015-5/28","2015-5/28","2015-5/28",True,"2015-5/28",2,1,1
"Update scripting doc to add jython jar in commands.","2015-5/29","2015-5/29","2015-5/29",True,"2015-5/29",2,11,9
"Add NYC Citi and NextBike rental updaters","2015-5/31","2015-6/31","2015-5/31",True,"2015-6/31",2,207,29
"Graph metadata router info merge","2015-6/5","2015-6/5","2015-6/5",True,"2015-6/5",2,266,496
"Scenarios","2015-6/10","2015-6/10","2015-6/10",True,"2015-6/10",2,942,79
"Add lines","2015-6/15","2015-6/15","2015-6/15",True,"2015-6/15",2,2343,420
"MINOR: Renames config parameter parentStationTransfers","2015-6/17","2015-6/17","2015-6/17",True,"2015-6/17",2,1,1
"Add feed id to gtfs feeds, resolves #1990","2015-6/19","2015-12/19","2015-6/19",True,"2015-12/19",4,1039,502
"Change to use AgencyAndId for trip and route id in a Leg, fix #2000","2015-6/22","2015-12/22","2015-6/22",True,"2015-12/22",2,13,16
"fix #2004 (excessive bus fares in nyc).","2015-6/23","2015-6/23","2015-6/23",True,"2015-6/23",2,13,7
"Update debug layer usage","2015-6/26","2015-8/26","2015-6/26",True,"2015-8/26",3,55,20
"OTPA libjs minor fixes","2015-7/1","2015-8/1","2015-7/1",True,"2015-8/1",2,5,2
"Decouple off-road dist param from grid size.","2015-7/1","2015-8/1","2015-7/1",True,"2015-8/1",2,85,49
"Add option ""--disableFileCache"" for development.","2015-7/2","2015-8/2","2015-7/2",True,"2015-8/2",2,8,1
"Fixed Time attribute issue #1873","2015-7/2","2016-7/2","2015-7/2",False,"null",2,23,22
"Route text colors","2015-7/6","2015-8/6","2015-7/6",True,"2015-8/6",2,43,0
"Timetable api","2015-7/7","2016-7/7","2015-7/7",False,"null",2,92,1
"Fix LEG_SWITCH bug","2015-7/8","2015-8/8","2015-7/8",True,"2015-8/8",2,56,4
"Implement the index API on top of GraphQL","2015-7/12","2016-1/12","2015-7/12",True,"2016-1/12",4,1297,3
"Dynamic carspeed framework","2015-7/15","2015-8/15","2015-7/15",False,"null",3,832,40
"Fix scripting missing OtpMain::run() method.","2015-7/16","2015-8/16","2015-7/16",True,"2015-8/16",2,8,1
"Add real time state to trip times","2015-7/20","2016-1/20","2015-7/20",True,"2016-1/20",2,497,409
"Do not compare states with bike of distinct networks.","2015-7/23","2015-8/23","2015-7/23",True,"2015-8/23",2,7,0
"Fix banning of agencies in multi agency feeds, resolves #2057","2015-7/26","2015-12/26","2015-7/26",True,"2015-12/26",2,1,1
"Dynamic list of supported travel by modes","2015-7/28","2015-8/28","2015-7/28",True,"2015-8/28",3,352,0
"Transfer rules and frequency conversion","2015-7/29","2015-8/29","2015-7/29",False,"null",2,923,171
"HTML annotations large number of annotations support","2015-8/3","2015-8/3","2015-8/3",True,"2015-8/3",3,207,63
"Traffic","2015-8/3","2015-8/3","2015-8/3",True,"2015-8/3",4,666,153
"WIP expanded Server side localization","2015-8/6","2016-7/6","2015-8/6",False,"null",4,7555,271
"Add support for caculating confidence intervals, optionally.","2015-8/12","2015-8/12","2015-8/12",False,"null",7,2493,2430
"Improved Html annotations","2015-8/17","2015-8/17","2015-8/17",True,"2015-8/17",2,190,160
"Bollard support","2015-8/18","2015-10/18","2015-8/18",True,"2015-10/18",2,325,27
"Change to ensure visibilityPolygon has vertices before converting","2015-8/19","2015-8/19","2015-8/19",True,"2015-8/19",2,4,1
"Bootstrap","2015-8/19","2015-8/19","2015-8/19",True,"2015-8/19",2,3779,1096
"Add agencyName to profile response","2015-8/28","2015-9/28","2015-8/28",True,"2015-9/28",2,6,4
"Fix scripting typo","2015-9/2","2015-9/2","2015-9/2",True,"2015-9/2",2,3,3
"Uses area rings in areas when visibility calculations are disabled","2015-9/8","2015-10/8","2015-9/8",True,"2015-10/8",2,130,17
"Adding SF bay area bike share","2015-9/10","2016-1/10","2015-9/10",True,"2016-1/10",3,75,0
"Fix for park ride","2015-9/11","2015-9/11","2015-9/11",True,"2015-9/11",2,33,5
"Return default OSM level for way if not found","2015-9/22","2016-1/22","2015-9/22",True,"2016-1/22",3,2,1
"Add support for airplanes","2015-9/23","2016-1/23","2015-9/23",True,"2016-1/23",4,116,8
"Always return unique GraphPath","2015-9/25","2016-7/25","2015-9/25",False,"null",2,5,3
"Workaround for Leaflet L.Icon.Default.imagePath detection","2015-9/29","2016-1/29","2015-9/29",True,"2016-1/29",2,8,2
"Actually use different stair reluctance when walking with bike","2015-10/8","2015-10/8","2015-10/8",True,"2015-10/8",2,4,1
"Add graph annotations when turn restrictions are skipped","2015-10/21","2015-10/21","2015-10/21",True,"2015-10/21",2,64,28
"KML bike rental upstream","2015-11/11","2015-12/11","2015-11/11",True,"2015-12/11",2,24,2
"Always pass agency information of alert","2015-11/25","2017-4/25","2015-11/25",False,"null",3,45,31
"Add getters for languages and translations","2015-11/25","2016-1/25","2015-11/25",True,"2016-1/25",2,18,0
"Implement fetching of alerts in index","2015-11/25","2017-4/25","2015-11/25",False,"null",2,58,0
"Add effective end date to alert","2015-11/25","2016-7/25","2015-11/25",True,"2016-7/25",2,11,0
"Add a configuration option alwaysIncremental","2015-11/27","2016-7/27","2015-11/27",False,"null",4,38,3
"Fix bug when stopClusters weren't lazy initialized everywhere","2015-12/1","2015-12/1","2015-12/1",True,"2015-12/1",2,2,0
"Embed router config","2015-12/6","2015-12/6","2015-12/6",False,"null",2,64,59
"Added transit start and end timestamps to the BuildInfo object","2015-12/11","2015-12/11","2015-12/11",True,"2015-12/11",2,54,0
"Rework embedded router config","2015-12/11","2016-7/11","2015-12/11",True,"2016-7/11",3,26,18
