"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Add dirname so that OTP can be run from any path.","2014-2/3","2014-2/3","2014-2/3",True,"2014-2/3",2,1,1
"CSVPopulation projection support.","2014-2/6","2014-2/6","2014-2/6",True,"2014-2/6",2,167,5
"change headers to standard READMEs; fix wiki link","2014-3/10","2014-4/10","2014-3/10",True,"2014-4/10",2,8,6
"Development for Marseille/DREAL project.","2014-3/17","2014-3/17","2014-3/17",True,"2014-3/17",5,4627,430
"mmri-rt - changes cherry-picked from bplanner","2014-3/26","2014-4/26","2014-3/26",True,"2014-4/26",3,464,194
"Use long instead of int to prevent overflow.","2014-3/26","2014-3/26","2014-3/26",False,"null",3,2,2
"MMRI-RT","2014-4/4","2014-4/4","2014-4/4",True,"2014-4/4",7,6054,2468
"Fixing hardcodded english time/date format","2014-4/4","2014-4/4","2014-4/4",True,"2014-4/4",2,28,27
"Fixes for non trimet OTP usage","2014-4/10","2014-4/10","2014-4/10",True,"2014-4/10",2,3,3
"Add Catalan translation","2014-4/19","2014-4/19","2014-4/19",True,"2014-4/19",2,390,0
"Add streetful stop linker (addresses #1348 and #1355)","2014-4/22","2014-4/22","2014-4/22",True,"2014-4/22",3,474,178
"German locale for otp-leaflet-client","2014-4/23","2014-4/23","2014-4/23",True,"2014-4/23",2,468,0
"keep on adding i18n support to otp-leaflet-client + Italian translation","2014-5/21","2014-5/21","2014-5/21",False,"null",3,1272,177
"Use @InjectParam for Jersey, not @Autowired.","2014-5/22","2014-5/22","2014-5/22",True,"2014-5/22",2,3,2
"Make waitReluctance and waitAtBeginningFactor adjustable per request","2014-5/23","2014-5/23","2014-5/23",True,"2014-5/23",2,29,0
"Gettext localization","2014-5/25","2014-6/25","2014-5/25",False,"null",2,11489,1080
"fixes #1419 with last xhr check and request delay","2014-6/3","2014-8/3","2014-6/3",True,"2014-8/3",3,4,1
"Fix NPE with certain GTFS files","2014-6/15","2014-6/15","2014-6/15",True,"2014-6/15",2,1,0
"Use numItineraries in GenericAStar","2014-6/16","2014-9/16","2014-6/16",True,"2014-9/16",2,10,12
"Use OpenStreetMap data to improve linking of transit stops","2014-6/16","2014-6/16","2014-6/16",True,"2014-6/16",4,141,3
"Add equals and hashCode to OSMLevel","2014-6/18","2014-6/18","2014-6/18",True,"2014-6/18",2,14,0
"RFC: Point of interest data and routing","2014-6/23","2014-9/23","2014-6/23",False,"null",2,573,42
"Fix NPE in DCFareCalculator","2014-6/23","2014-6/23","2014-6/23",True,"2014-6/23",3,2,0
"Isochrone fixes - #1436","2014-6/24","2014-6/24","2014-6/24",False,"null",2,335,79
"Make long distance mode compatible with existing pathways.","2014-6/27","2014-6/27","2014-6/27",True,"2014-6/27",2,32,5
"  Time format localization bug & fix master branch","2014-6/27","2014-6/27","2014-6/27",True,"2014-6/27",3,13,6
"Gettext localization master","2014-6/30","2014-8/30","2014-6/30",True,"2014-8/30",3,11573,1554
"Implements the option --preFlight","2014-7/1","2014-8/1","2014-7/1",True,"2014-8/1",2,8,4
"Fixed handling of time zones for Routing Requests in REST API (#1373)","2014-7/3","2014-9/3","2014-7/3",True,"2014-9/3",2,14,2
"Per feature req #1445 - extended the REST API for routing requests","2014-7/3","2014-9/3","2014-7/3",False,"null",2,28,0
"Adding patch to the Isochrone web API function to allow using custom routerID","2014-7/3","2014-9/3","2014-7/3",False,"null",2,2,2
"Fix Bike Rental and REST url for leaflet-client","2014-7/3","2014-9/3","2014-7/3",False,"null",2,3,2
"A few changes to fix bike rental support","2014-7/3","2014-9/3","2014-7/3",False,"null",2,11,1
"Adds wheelchair accesible trip option to frontend","2014-7/8","2014-8/8","2014-7/8",True,"2014-8/8",2,58,0
"Updating the Tile class getLegend function, so that the colour bar max a...","2014-7/12","2014-8/12","2014-7/12",True,"2014-8/12",2,16,6
"Changes to analyst to allow selection of one of multiple loaded graphs to use.","2014-7/14","2014-9/14","2014-7/14",False,"null",2,237,74
"Adding the geotools shapefile dependency (which was in prev 0.9.1 versio...","2014-7/21","2014-8/21","2014-7/21",True,"2014-8/21",2,4,0
"Fixes missing analyst legend","2014-7/30","2014-8/30","2014-7/30",True,"2014-8/30",2,1,1
"Adds localization for Wheelchair option","2014-8/18","2014-8/18","2014-8/18",False,"null",4,429,385
"Updated french translation","2014-8/21","2014-8/21","2014-8/21",True,"2014-8/21",4,250,290
"Converted French PO to JS","2014-8/26","2014-8/26","2014-8/26",True,"2014-8/26",2,573,564
"Update Gradle build, fix few issues.","2014-8/27","2014-8/27","2014-8/27",True,"2014-8/27",2,19,12
"Improve linking","2014-8/31","2014-9/31","2014-8/31",False,"null",2,75,16
"Slippy tile graph inspector","2014-9/1","2014-9/1","2014-9/1",True,"2014-9/1",2,1169,52
"Add ""--autoScan"" option to activate the auto-scan/reload graph service.","2014-9/2","2014-9/2","2014-9/2",True,"2014-9/2",2,17,7
"Bordeaux VCUB bike rental API implementation","2014-9/2","2014-9/2","2014-9/2",True,"2014-9/2",3,90,12
"Improve linking between OSM and GTFS data","2014-9/3","2014-9/3","2014-9/3",True,"2014-9/3",2,87,15
"Graph statistics","2014-9/9","2014-9/9","2014-9/9",True,"2014-9/9",2,316,133
"Added initial support to updated timetables for trips/[tripId]/stoptimes transit index call.","2014-9/11","2016-6/11","2014-9/11",False,"null",5,13,2
"Geometry optimizations","2014-9/12","2014-9/12","2014-9/12",True,"2014-9/12",2,1066,162
"Fix for Bikeshare module","2014-9/13","2014-9/13","2014-9/13",True,"2014-9/13",3,9,9
"update repository list to use conveyal repo instead of opengeo for branch 0.11.x","2014-9/20","2014-9/20","2014-9/20",True,"2014-9/20",2,3,6
"How to get started","2014-9/21","2014-9/21","2014-9/21",False,"null",3,39,0
"PlainStreetEdge optimizations: elevation packing, bit field, no notes set","2014-9/25","2014-9/25","2014-9/25",True,"2014-9/25",2,933,411
"Fix #1541 - skip transit edges in spatial index.","2014-9/26","2014-9/26","2014-9/26",True,"2014-9/26",2,10,2
"Add a generic street notes source interface.","2014-9/26","2014-9/26","2014-9/26",True,"2014-9/26",2,282,111
"Fix #1544","2014-9/27","2014-9/27","2014-9/27",True,"2014-9/27",2,1,5
"Reuse geometry for back-edge when geometry is reversed.","2014-9/30","2014-10/30","2014-9/30",True,"2014-10/30",3,141,439
"Remove elevationProfileSegment pointer from StreetEdge","2014-10/3","2014-10/3","2014-10/3",True,"2014-10/3",2,237,203
"Merge ElevationProfileSegment into StreetWithElevationEdge.","2014-10/7","2014-10/7","2014-10/7",True,"2014-10/7",2,82,166
"Refactor GraphService, graph auto-scan and auto-reload.","2014-10/9","2014-10/9","2014-10/9",True,"2014-10/9",2,1231,942
"config.js vars for colours and opacity and exclusion of elements of the ...","2014-10/18","2016-7/18","2014-10/18",False,"null",3,280,37
"Split OSMGraphBuilder, support for unconnected P+R areas (#1562)","2014-10/23","2014-10/23","2014-10/23",True,"2014-10/23",3,2563,1925
"Minor fixes","2014-10/27","2014-11/27","2014-10/27",True,"2014-11/27",2,30,1
"Add a dynamic WFS-based graph updater for adding notes on street edges","2014-10/27","2014-12/27","2014-10/27",True,"2014-12/27",3,302,0
"Add inspector tile renderer for debugging wheelchair accessibility","2014-10/27","2014-11/27","2014-10/27",True,"2014-11/27",2,63,0
"Move TurnRestriction List from StreetEdge to Graph","2014-10/30","2014-11/30","2014-10/30",True,"2014-11/30",3,117,104
"Added automatic generation of inspector layers menu","2014-10/30","2014-11/30","2014-10/30",True,"2014-11/30",2,157,3
"use URLDecoder.decode() to unescape test resource paths","2014-11/2","2014-11/2","2014-11/2",True,"2014-11/2",2,14,10
"siteURL->siteUrl label typo","2014-11/4","2014-11/4","2014-11/4",False,"null",1,5,5
"Geojson","2014-11/4","2014-11/4","2014-11/4",False,"null",1,163,5
"siteURL->siteUrl.","2014-11/5","2015-1/5","2014-11/5",True,"2015-1/5",4,5,5
"Geojson support for hyperlinking","2014-11/5","2016-7/5","2014-11/5",False,"null",2,160,0
"configurable route plan colours, weight and opacity","2014-11/5","2014-11/5","2014-11/5",False,"null",1,38,11
"Bike park-and-ride","2014-11/5","2014-11/5","2014-11/5",True,"2014-11/5",2,1985,233
"ability to exclude components from the planner dialog","2014-11/5","2018-9/5","2014-11/5",False,"null",2,47,25
"fix to handling of &fromName=[<name>::]<lat>,<lng>","2014-11/5","2016-7/5","2014-11/5",False,"null",2,31,5
"Allow unauthenticated access over HTTP to all resources, optionally (fix...","2014-11/5","2014-11/5","2014-11/5",True,"2014-11/5",2,19,6
"Colour control","2014-11/5","2015-8/5","2014-11/5",False,"null",3,38,11
"Post data","2014-11/5","2014-11/5","2014-11/5",True,"2014-11/5",2,89,2
"Fix #1598.","2014-11/6","2014-11/6","2014-11/6",True,"2014-11/6",2,48,28
"Change tests to represent behaviour documented in code.","2014-11/7","2014-11/7","2014-11/7",True,"2014-11/7",2,8,0
