"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Deduce enum for bookWhen in Transmodel API [changelog skip]","2022-2/2","2022-2/2","2022-2/2",True,"2022-2/2",3,38,0
"Allow for null values in vector tiles mapper [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",3,5,5
"Remove unused field `orig` from `Place` [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",3,0,15
"Take free-floating vehicles into account when calculating state [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",4,18,4
"feat: Enable Raptor stop-arrivals event debugging [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",3,229,15
"Correct elevation profile handling in StreetWithElevationEdge [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",3,30,1
"Otp2 remove lombok [changelog skip]","2022-2/3","2022-2/3","2022-2/3",True,"2022-2/3",3,472,20
"Add Hungarian translation","2022-2/4","2022-2/4","2022-2/4",True,"2022-2/4",4,4253,1753
"Fix speed test results [changelog skip]","2022-2/4","2022-2/4","2022-2/4",True,"2022-2/4",2,1,1
"Include generalizedCost in the optimized transfers wait-time cost","2022-2/4","2022-2/4","2022-2/4",True,"2022-2/4",3,39,30
"Otp2 doc updates [changelog skip]","2022-2/4","2022-2/4","2022-2/4",True,"2022-2/4",3,901,902
"Opening hours calendar","2022-2/4","2022-6/4","2022-2/4",False,"null",1,372,12
"Don't expect every pattern in a route to have the specified stop with constrained transfers","2022-2/4","2022-2/4","2022-2/4",True,"2022-2/4",4,42,12
"Use RoutingWorker in the speed test [changelog skip]","2022-2/7","2022-3/7","2022-2/7",False,"null",2,239,1171
"Fix number format exception for elevator duration parsing OSM data","2022-2/7","2022-2/7","2022-2/7",True,"2022-2/7",3,122,120
"Pull down localization to APIs from itinerary creation [changelog skip]","2022-2/7","2022-2/7","2022-2/7",True,"2022-2/7",3,340,387
"Expose maxStopToShapeSnapDistance as build-config.json parameter","2022-2/8","2022-2/8","2022-2/8",True,"2022-2/8",4,15,2
"Log warning if the rootdir contain configuration. [changelog skip]","2022-2/8","2022-2/8","2022-2/8",True,"2022-2/8",3,14,2
"Add support for creating constrained transfers from real-time generated patterns","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",3,130,31
"Fixes NPE in Netex ServiceLinkMapper [changelog skip]","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",3,21,8
"Update graphql codegen dependencies to fix issue with enum args [changelog skip]","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",4,1834,1537
"Update org.processing:core from 1.0.7 to 2.2.1 [changelog skip]","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",3,5,5
"Add support for NeTEx VIA's","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",4,220,25
"Add try/catch to find the problem of the flaky BikeRentalSnapshotTest [changelog skip]","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",4,29,14
"Account for stay seated transfers when calculating the number of transfers","2022-2/9","2022-2/9","2022-2/9",True,"2022-2/9",3,105,7
"Add support for NeTex DatedServiceJourneys","2022-2/10","2022-3/10","2022-2/10",True,"2022-3/10",5,503,25
"Extract StatesToWalkStepsMapper from GraphPathToItineraryMapper [changelog skip]","2022-2/10","2022-2/10","2022-2/10",True,"2022-2/10",3,967,616
"Store a proper Geometry on the leg, not an encoded version [changelog skip]","2022-2/10","2022-2/10","2022-2/10",True,"2022-2/10",3,67,54
"Add tags and modes to the performance dashboard [changelog skip]","2022-2/10","2022-3/10","2022-2/10",False,"null",2,374,1206
"Print exceptions in BikeRentalTest manually","2022-2/10","2022-2/10","2022-2/10",False,"null",2,7,3
"Use PickDrop enum in Leg and FlexTrip [changelog skip]","2022-2/10","2022-2/10","2022-2/10",True,"2022-2/10",3,112,69
"Split Leg into interface and three implementing classes [changelog skip]","2022-2/10","2022-2/10","2022-2/10",True,"2022-2/10",3,1161,1144
"Always use stop times from timetable stored in leg in Transmodel API [changelog skip]","2022-2/10","2022-2/10","2022-2/10",True,"2022-2/10",3,87,49
"NeTEx mapping to StopTime.timepoint","2022-2/11","2022-2/11","2022-2/11",True,"2022-2/11",6,131,16
"Make turn restrictions faster and thread-safe by moving them into StreetEdge","2022-2/11","2022-2/11","2022-2/11",True,"2022-2/11",3,163,219
"Bump versions [changelog skip]","2022-2/11","2022-2/11","2022-2/11",True,"2022-2/11",5,38,31
"Checks stop place coordinate is not null in Station [changelog skip]","2022-2/14","2022-2/14","2022-2/14",True,"2022-2/14",3,11,5
"Avoid creating null NonLocalizedStrings for pathways [changelog skip]","2022-2/15","2022-2/15","2022-2/15",True,"2022-2/15",4,2,2
"Improve performance of Park+Ride, Bike+Ride and Bike+Transit","2022-2/15","2022-3/15","2022-2/15",True,"2022-3/15",6,371,48
"OTP support for NeTEx Line keyvalues","2022-2/15","2022-2/15","2022-2/15",False,"null",2,122,5
"Assorted debug-client changes [changelog skip]","2022-2/15","2022-2/15","2022-2/15",True,"2022-2/15",6,108,33
