"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']","['paticipants']","['additions']","['deletions']"
"Account for boarding restrictions when calculating direct transfers","2022-8/29","2022-9/29","2022-8/29",True,"2022-9/29",4,155,42
"Configure the import of elevation data individually","2022-8/29","2022-9/29","2022-8/29",True,"2022-9/29",4,44,19
"Return typed errors from realtime updates, prepare for realtime statistics","2022-8/30","2022-9/30","2022-8/30",True,"2022-9/30",4,791,412
"Routing request refactor - routing preferences","2022-8/30","2022-9/30","2022-8/30",True,"2022-9/30",5,4675,3191
"Add timeZone parameter to hsl and parkapi vehicle parking updaters","2022-9/1","2022-9/1","2022-9/1",True,"2022-9/1",3,136,49
"Only index instances of RegularStop","2022-9/2","2022-9/2","2022-9/2",True,"2022-9/2",3,4,2
"Fix Norwegian speed test configuration","2022-9/2","2022-9/2","2022-9/2",True,"2022-9/2",3,1,1
"Remove A* internal fields from RouteRequest","2022-9/6","2022-9/6","2022-9/6",True,"2022-9/6",4,1068,1053
"Minor fixes","2022-9/6","2022-9/6","2022-9/6",True,"2022-9/6",4,4,4
"Add mapping for RecordedCall.PredictionInaccurate","2022-9/7","2022-9/7","2022-9/7",True,"2022-9/7",4,9,0
"Make safety defaults customizable for walking and cycling","2022-9/8","2022-9/8","2022-9/8",True,"2022-9/8",6,245,113
"Otp2 cleanup preferences - Part 1","2022-9/9","2022-9/9","2022-9/9",True,"2022-9/9",5,1409,974
"Extract LegMode from TraverseMode","2022-9/12","2022-9/12","2022-9/12",True,"2022-9/12",4,508,776
"Move intersectionTraversalCostModel into StreetPreferences","2022-9/12","2022-9/12","2022-9/12",True,"2022-9/12",4,281,386
"Hardcode initial capacities for a* search","2022-9/12","2022-9/12","2022-9/12",True,"2022-9/12",4,8,9
"Extract journey request from RouteRequest","2022-9/12","2022-9/12","2022-9/12",True,"2022-9/12",4,1134,730
"Extract AbstractRaptorTransfer to improve performance","2022-9/12","2022-9/12","2022-9/12",True,"2022-9/12",5,47,69
"fix: TransmodelAPI fails to downcast board- and alight-slack","2022-9/13","2022-9/13","2022-9/13",True,"2022-9/13",4,34,30
"Translations trips stoptimes","2022-9/14","null","2022-9/14",False,"null",6,180,60
"Update code conventions doc on builders","2022-9/15","2022-9/15","2022-9/15",True,"2022-9/15",4,112,6
"Add support for Deduplicator generic object arrays","2022-9/15","2022-9/15","2022-9/15",True,"2022-9/15",4,175,111
"Catch exceptions from updater configuration","2022-9/19","2022-9/19","2022-9/19",True,"2022-9/19",4,28,7
"Allow the same config node to be accessed twice","2022-9/20","2022-9/20","2022-9/20",True,"2022-9/20",4,48,36
"Take into account null values for fare details","2022-9/20","2022-9/20","2022-9/20",True,"2022-9/20",4,40,9
"Allow specifying allowed/banned rental networks in the Transmodel API","2022-9/20","2022-9/20","2022-9/20",True,"2022-9/20",3,26,1
"Implement free transfers in GTFS Fares V2","2022-9/21","2022-9/21","2022-9/21",True,"2022-9/21",5,548,129
"Use placeholders in log messages","2022-9/21","2022-9/21","2022-9/21",True,"2022-9/21",3,70,73
"More graph stats, better exception message","2022-9/22","2022-9/22","2022-9/22",True,"2022-9/22",4,17,2
"Setting transportmode on added Trip ","2022-9/23","2022-9/23","2022-9/23",True,"2022-9/23",5,9,4
"Add detailed graph statistics report","2022-9/23","2022-10/23","2022-9/23",True,"2022-10/23",3,166,4
"Use Large Memory Pages in speed test","2022-9/23","2022-9/23","2022-9/23",False,"null",4,2,2
"Fix block-based interlining when importing several GTFS feeds","2022-9/23","2022-9/23","2022-9/23",True,"2022-9/23",5,63,10
"Metrics for realtime trip updaters","2022-9/27","null","2022-9/27",False,"null",5,507,250
"[DO NOT MERGE] revert logging adjustments","2022-9/27","2022-9/27","2022-9/27",False,"null",3,635,18
"Add error message when GTFS-RT feed returns 404","2022-9/27","2022-9/27","2022-9/27",True,"2022-9/27",4,6,4
"Do not remove patterns with non-running DatedServiceJourneys","2022-9/28","2022-9/28","2022-9/28",True,"2022-9/28",3,84,22
"Add error message for value assertion","2022-9/28","2022-9/28","2022-9/28",True,"2022-9/28",4,33,7
"Discard direct walking results if direct mode is flex","2022-9/28","2022-9/28","2022-9/28",True,"2022-9/28",4,20,7
" Generate Configuration Documentation - Part 1","2022-9/28","null","2022-9/28",False,"null",3,3610,1357
"Keep route name when building test itineraries","2022-9/29","2022-9/29","2022-9/29",True,"2022-9/29",3,3,3
"Read and expose time zone in NeTEx/Transmodel API","2022-9/29","2022-9/29","2022-9/29",True,"2022-9/29",5,87,23
"Add support for HTTPS datasource for Graph Building","2022-9/29","2022-10/29","2022-9/29",True,"2022-10/29",5,489,24
"Make walk and bicycle safety defaults adjustable based on speed limits on ways","2022-9/29","null","2022-9/29",False,"null",5,135,106
"Add flexible stops to Transmodel API","2022-9/29","2022-9/29","2022-9/29",True,"2022-9/29",3,58,10
"Add Houston WayPropertySet","2022-9/29","null","2022-9/29",False,"null",3,207,69
"Add mapping for LimitedUse.ISOLATED - noTransfer to Station","2022-9/29","null","2022-9/29",False,"null",4,192,26
"Cleanup Preferences - Part 2","2022-9/29","null","2022-9/29",False,"null",1,4973,2193
"Extract AStarRequest from RouteRequest","2022-9/30","null","2022-9/30",False,"null",4,657,512
"Atlanta fare service","2022-9/30","2022-10/30","2022-9/30",True,"2022-10/30",3,704,10
"Add initial get data timeout to SiriETGooglePubsubUpdater","2022-9/30","2022-10/30","2022-9/30",True,"2022-10/30",4,78,82
"Document JVM configuration options","2022-9/30","2022-10/30","2022-9/30",True,"2022-10/30",4,35,0
"Remove filtering of flex patterns in NeTEX import","2022-10/3","2022-10/3","2022-10/3",True,"2022-10/3",4,15,13
"Enable fuzzyTripMatching in other SIRI-ET updaters","2022-10/3","null","2022-10/3",False,"null",4,155,221
"Otp2 use optional in data source","2022-10/4","2022-10/4","2022-10/4",True,"2022-10/4",3,29,20
"Split RaptorTransfer interface","2022-10/5","null","2022-10/5",False,"null",2,1102,906
"Add built-in GraphQL client","2022-10/5","null","2022-10/5",False,"null",2,176,0
