year_month,count
2017-08-01,6
2017-09-01,876
2017-10-01,82
2017-11-01,36
2017-12-01,21
2018-01-01,47
2018-02-01,20
2018-03-01,38
2018-04-01,22
2018-05-01,21
2018-06-01,30
2018-07-01,48
2018-08-01,50
2018-09-01,38
2018-10-01,74
2018-11-01,33
2018-12-01,44
2019-01-01,29
2019-02-01,32
2019-03-01,40
2019-04-01,44
2019-05-01,87
2019-06-01,39
2019-07-01,148
2019-08-01,48
2019-09-01,28
2019-10-01,56
2019-11-01,21
2019-12-01,25
2020-01-01,20
2020-02-01,24
2020-03-01,26
2020-04-01,35
2020-05-01,39
2020-06-01,36
2020-07-01,44
2020-08-01,23
2020-09-01,32
2020-10-01,28
2020-11-01,40
2020-12-01,21
2021-01-01,37
2021-02-01,20
2021-03-01,33
2021-04-01,29
2021-05-01,22
2021-06-01,23
2021-07-01,29
2021-08-01,27
2021-09-01,20
2021-10-01,19
2021-11-01,19
2021-12-01,20
2022-01-01,17
2022-02-01,18
2022-03-01,20
2022-04-01,16
2022-05-01,17
2022-06-01,17
2022-07-01,17
2022-08-01,36
2022-09-01,18
2022-10-01,17
2022-11-01,23
2022-12-01,28
2023-01-01,17
2023-02-01,23
2023-03-01,13
2023-04-01,31
2023-05-01,21
2023-06-01,15
