"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Do not show file recommendation for .interactive","2021-7","2021-7","2021-7",True,"2021-7"
"Fix focused stack frame colors in disassembly view","2021-7","2021-8","2021-7",True,"2021-8"
"Open Disassembly View should be present but disabled","2021-7","2021-7","2021-7",True,"2021-7"
"Move event listeners to renderTemplate in disassembly view","2021-7","2021-8","2021-7",True,"2021-8"
"Persist KaTeX macros across render calls","2021-7","2021-8","2021-7",True,"2021-8"
"Using Offset instead of address from disassembly","2021-7","2021-7","2021-7",False,"null"
"add options for user provided extension gallery","2021-7","2021-7","2021-7",False,"null"
"Improve accessibility in disassembly view","2021-7","2021-8","2021-7",True,"2021-8"
"Temp: swtich image rendering pref from svg to png","2021-7","2021-7","2021-7",True,"2021-7"
"Add a special entry when disassembly is unavailable","2021-7","2021-8","2021-7",True,"2021-8"
"Improves inline suggestions to work with screenreaders.","2021-7","2021-8","2021-7",True,"2021-8"
"Set mime to markdown when changing to markdown language mode","2021-7","2021-7","2021-7",True,"2021-7"
"Show the insert toolbar above the first cell on hover","2021-7","2021-7","2021-7",True,"2021-7"
"Added a useful comment","2021-8","2021-8","2021-8",False,"null"
"fix typo in variable name","2021-8","2021-8","2021-8",True,"2021-8"
"Makes eslint-plugin-header a dev dependency","2021-8","2021-8","2021-8",True,"2021-8"
"Fix custom select box hover styles","2021-8","2021-8","2021-8",True,"2021-8"
"Instantiate model once","2021-8","2021-8","2021-8",True,"2021-8"
"Correct case for icns files for Darwin/MacOS.","2021-8","null","2021-8",False,"null"
"Ran OSS tool again, bump distro","2021-8","2021-8","2021-8",True,"2021-8"
"Bump telemetry package","2021-8","2021-8","2021-8",True,"2021-8"
"Improve performance of language detection","2021-8","2021-8","2021-8",True,"2021-8"
"move run above and below","2021-8","2021-8","2021-8",True,"2021-8"
"fix: makefile comment highlighting","2021-8","2021-8","2021-8",False,"null"
"Update to latest seti-ui for .eslintrc.cjs and cert extension icons","2021-8","2021-8","2021-8",False,"null"
"Changes default of ""editor.inlineSuggest.enabled"" from false to true","2021-8","2021-8","2021-8",True,"2021-8"
"Implements run to line.","2021-8","2021-8","2021-8",True,"2021-8"
"workbench.action.tasks.build no longer triggers build but opens a list of tasks","2021-8","2021-8","2021-8",True,"2021-8"
"feat: keep comments from git commit template","2021-8","2022-4","2021-8",False,"null"
"Task spinner not showing in the status bar","2021-8","2021-8","2021-8",True,"2021-8"
"Set context key on more than just the working tree","2021-8","2021-8","2021-8",True,"2021-8"
"Use MarkdownRenderer for Settings editor code blocks","2021-8","2021-8","2021-8",False,"null"
"ci: fix keychain","2021-8","2021-8","2021-8",True,"2021-8"
"Refactor URI.with() for performance and brevity","2021-8","2021-8","2021-8",False,"null"
"Remove dependency on node require for startup code path","2021-8","2021-8","2021-8",True,"2021-8"
"[vscode-ext-api] expose remote authority","2021-8","2021-9","2021-8",True,"2021-9"
"feat: custom configurations for hover widgets","2021-8","2021-10","2021-8",False,"null"
"feat: add .tpp and .txx as c++ extensions","2021-8","2021-8","2021-8",True,"2021-8"
"Implements #129053","2021-8","2021-8","2021-8",True,"2021-8"
"combine splitInstance with createTerminal","2021-8","2021-8","2021-8",True,"2021-8"
"pass untyped terminal resource to editorService","2021-8","2021-8","2021-8",True,"2021-8"
"Finalize terminal color API","2021-8","2021-8","2021-8",True,"2021-8"
"Reverting #125570","2021-8","2021-8","2021-8",True,"2021-8"
"Uplift for ""Hide non-functional walkthroughs in virtual workspaces""","2021-8","2021-8","2021-8",True,"2021-8"
"Reverting #125570 (against release)","2021-8","2021-8","2021-8",True,"2021-8"
"allow setting contributed profile icon to a URI or URIs","2021-8","2021-8","2021-8",True,"2021-8"
"fix: handle localhost and port in asWebviewUri","2021-8","2021-8","2021-8",False,"null"
"Coder server 1.58.2 cleanup","2021-8","2021-8","2021-8",False,"null"
"Load telemetry module in an async manner","2021-8","2021-8","2021-8",True,"2021-8"
"Remove strings.encodeUtf8","2021-8","2021-8","2021-8",True,"2021-8"
"Enable word selection with a key modifier.","2021-8","null","2021-8",False,"null"
"Support untitled editor factory for notebooks","2021-8","2021-8","2021-8",True,"2021-8"
"Cleanup service headers","2021-8","2021-8","2021-8",False,"null"
"add compliance pipeline","2021-8","2021-8","2021-8",True,"2021-8"
"Copy URI authority from base when splitting terminals, fixes #127811","2021-8","2021-8","2021-8",True,"2021-8"
"Fix fold jumping with no parent fold","2021-8","2021-8","2021-8",True,"2021-8"
"Fix failure to uninstall extension that has dependencies","2021-8","2021-8","2021-8",True,"2021-8"
"Fixed vertical alignment","2021-8","2021-8","2021-8",True,"2021-8"
"Fix select text from debug console","2021-8","2021-8","2021-8",False,"null"
"Fix folding ranges with inlay hints","2021-8","2021-8","2021-8",True,"2021-8"
"Transfer notebook output as VSBuffer","2021-8","2021-8","2021-8",True,"2021-8"
"fix some typo in comments, renaming few methods","2021-8","2021-8","2021-8",True,"2021-8"
"Implement remote terminal","2021-8","2021-8","2021-8",False,"null"
"Bump path-parse from 1.0.6 to 1.0.7","2021-8","2021-8","2021-8",True,"2021-8"
"QuickPickItem button API support","2021-8","2021-8","2021-8",True,"2021-8"
"fix: build native modules with CFG","2021-8","2021-8","2021-8",True,"2021-8"
"fix: maxResults config value is now applied to searchEditor","2021-8","2021-8","2021-8",True,"2021-8"
"Bump path-parse from 1.0.6 to 1.0.7 in /test/smoke","2021-8","2021-8","2021-8",True,"2021-8"
"Update computeNodeModulesCacheKey.js","2021-8","2021-8","2021-8",False,"null"
"Complete the browser local file system provider","2021-8","2021-8","2021-8",True,"2021-8"
"Dispose of TerminalInstance._onExit only on instance dispose","2021-8","2021-8","2021-8",False,"null"
"Only dispose TerminalInstance.onExit when it's already disposed","2021-8","2021-8","2021-8",True,"2021-8"
"Trigger change","2021-8","2021-8","2021-8",False,"null"
"render stream output in text","2021-8","2021-8","2021-8",True,"2021-8"
"Disable telemetry in tests","2021-8","2021-8","2021-8",True,"2021-8"
"Use the new loader format for web selfhost","2021-8","2021-8","2021-8",True,"2021-8"
"Check the length of keybindings table before select entry when search keybindings by source","2021-8","2021-8","2021-8",False,"null"
"POC to await for initial terminal config detection","2021-8","2021-9","2021-8",False,"null"
"Have scroll position in Quick input stay put in a scenario","2021-8","2021-8","2021-8",False,"null"
"Welcome telemetry footer","2021-8","2021-8","2021-8",True,"2021-8"
":chore: sqlite3 module","2021-8","2021-8","2021-8",True,"2021-8"
"Add .circleci/config.yml","2021-8","2021-8","2021-8",False,"null"
"Make the connect to remote icon at least the same width as the activity bar","2021-8","2021-8","2021-8",False,"null"
"Hotfix/remote icon","2021-8","2021-8","2021-8",False,"null"
"Implement Terminal.state proposed API and associated event","2021-8","2021-8","2021-8",True,"2021-8"
"Don't return trigger characters for ambient JS suggestions","2021-8","2021-8","2021-8",True,"2021-8"
"Enable notebook smoke tests","2021-8","null","2021-8",False,"null"
"testing: support for test tags in search","2021-8","2021-8","2021-8",True,"2021-8"
"Suppress 'Open launch.json' command on error dialog if DA provided a command (#124020)","2021-8","2021-8","2021-8",True,"2021-8"
"Register Code as an editor for supported file types default ON","2021-8","2021-8","2021-8",True,"2021-8"
"Improve bundles","2021-8","2021-8","2021-8",True,"2021-8"
"Fixed width terminals","2021-8","2021-10","2021-8",False,"null"
"fixed terminal settings point at invalid anchor (fix #130618)","2021-8","2021-8","2021-8",True,"2021-8"
"Try erroring when passing invalid types to rpc calls","2021-8","2022-1","2021-8",False,"null"
"Fixes cmd+click on invalid link to create new file doesn't work in markdown","2021-8","2021-8","2021-8",True,"2021-8"
"make a clear change in readme file","2021-8","2021-8","2021-8",False,"null"
"Adjust capitalization of ""ID""","2021-8","2021-8","2021-8",True,"2021-8"
"Pull Request #2","2021-8","2021-8","2021-8",False,"null"
"Fixes notebook UI displayed over terminal","2021-8","2021-8","2021-8",True,"2021-8"
"Improve dirty terminal editor wording","2021-8","2021-8","2021-8",True,"2021-8"
