"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fixes remote extension fails to activate in web worker extension host","2022-3","2022-3","2022-3",False,"null"
"Fixes cannot install web extension using remote cli","2022-3","2022-3","2022-3",True,"2022-3"
"Fixes wrong extension running location shown in running extension editor","2022-3","2022-3","2022-3",True,"2022-3"
"Update Lua grammar","2022-3","2022-3","2022-3",True,"2022-3"
" Add a setting to ignore dirty tabs in workbench.editor.limit.value.","2022-3","2022-3","2022-3",True,"2022-3"
"${env:PATH} not detected on terminal","2022-3","2022-3","2022-3",True,"2022-3"
"Add a `FileService.cloneFile` method","2022-3","2022-3","2022-3",True,"2022-3"
"dispose of placeholder after command finishes","2022-3","2022-3","2022-3",False,"null"
"fix overlapping decoration","2022-3","2022-3","2022-3",True,"2022-3"
"Fix #144622 using mime text/x-json instead of application/json","2022-3","2022-3","2022-3",True,"2022-3"
"Support shell type context key on mac/linux","2022-3","2022-3","2022-3",True,"2022-3"
"Fix regular expression for auto indent","2022-3","2022-3","2022-3",True,"2022-3"
"Adopt reduced motion in notifications","2022-3","2022-3","2022-3",True,"2022-3"
"Observe reduced motion in pane split views","2022-3","2022-3","2022-3",True,"2022-3"
"Adopt reduced motion in find","2022-3","2022-3","2022-3",True,"2022-3"
"Bump distro and version","2022-3","2022-3","2022-3",False,"null"
"`native-keymap@3.3.0`","2022-3","2022-3","2022-3",True,"2022-3"
"`native-watchdog@1.4.0`","2022-3","2022-3","2022-3",True,"2022-3"
"notebook change events","2022-3","2022-3","2022-3",True,"2022-3"
"Investigate potential rst grammar to include as a built-in extension","2022-3","2022-3","2022-3",True,"2022-3"
"Adds token to make 403s less likely when downloading ripgrep.","2022-3","2022-3","2022-3",True,"2022-3"
"Default terminal min contrast to 4.5 (WCAG AA)","2022-3","2022-3","2022-3",True,"2022-3"
"Fix link hover lifecycle problems","2022-3","2022-3","2022-3",True,"2022-3"
"Re-run -> Rerun","2022-3","2022-3","2022-3",True,"2022-3"
"Fix text output alignment ","2022-3","2022-3","2022-3",True,"2022-3"
"#144671, fix some non localized strings in git extension","2022-3","2022-3","2022-3",True,"2022-3"
"Add expected type for selectionLines property of editor.fold command","2022-3","2022-3","2022-3",True,"2022-3"
"Fix smart select when no extension provider is registered","2022-3","2022-3","2022-3",True,"2022-3"
"Use ext host comment value in commands","2022-3","2022-3","2022-3",True,"2022-3"
"update distro","2022-3","2022-3","2022-3",False,"null"
"Add high contrast light theme kind","2022-3","2022-3","2022-3",True,"2022-3"
"update distro","2022-3","2022-3","2022-3",True,"2022-3"
"Implement badge API for webviews and treeviews","2022-3","2022-3","2022-3",True,"2022-3"
"Git - remote incorrect if local/remote branch name does not match","2022-3","2022-3","2022-3",True,"2022-3"
"run all functions in PROMPT_COMMAND ","2022-3","2022-3","2022-3",True,"2022-3"
"Add support for references when no [] exists","2022-3","2022-3","2022-3",True,"2022-3"
"Improve activation logic around handling dependencies","2022-3","2022-3","2022-3",True,"2022-3"
"support Copy as HTML in the terminal","2022-3","2022-3","2022-3",True,"2022-3"
"Move Monaco Editor checks to a separate GH action","2022-3","2022-3","2022-3",True,"2022-3"
"Allow notebook extensions run in dedicated extension host","2022-3","2022-3","2022-3",False,"null"
"include 'create notebook' in the command pallette","2022-3","2022-3","2022-3",True,"2022-3"
"add `NotebookFilter` and make it a real thing","2022-3","2022-3","2022-3",False,"null"
"Show hover feedback on commentable lines","2022-3","2022-3","2022-3",True,"2022-3"
"Bump version to 1.65.2","2022-3","2022-3","2022-3",True,"2022-3"
"Check task uri when quick resolving dependencies","2022-3","2022-3","2022-3",True,"2022-3"
"Run multiple local extension hosts","2022-3","2022-3","2022-3",True,"2022-3"
"Disable multiroot workspace support context key in desktop virtual filesystem","2022-3","2022-4","2022-3",False,"null"
"Add workspace trust to the web (disabled by default) and server distro (enabled by default)","2022-3","2022-3","2022-3",True,"2022-3"
"rename side panel","2022-3","2022-3","2022-3",True,"2022-3"
"Fix updates failing during output of a notebook","2022-3","2022-3","2022-3",True,"2022-3"
":up: playwright","2022-3","2022-3","2022-3",False,"null"
"Skip reading file content for undo when deleting a large file","2022-3","2022-3","2022-3",True,"2022-3"
"SCM diff decorator - modified diff decorator with a pattern","2022-3","2022-3","2022-3",True,"2022-3"
"Run shell integration on pty host and restore on reconnect","2022-3","2022-3","2022-3",True,"2022-3"
"docs: more precise description for `exports` in `Extension`","2022-3","2022-3","2022-3",True,"2022-3"
