"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Add workbench.fontAliasing configuration option","2017-7","2017-7","2017-7",True,"2017-7"
"Use new terminal find API","2017-7","2017-7","2017-7",True,"2017-7"
"update php grammar","2017-7","2017-7","2017-7",False,"null"
"Fixes typo","2017-7","2017-7","2017-7",True,"2017-7"
"Allow to pass in editor options to vscode.open command","2017-7","2017-7","2017-7",False,"null"
"Avoid eager loading of jschardet","2017-7","2017-7","2017-7",True,"2017-7"
"Lazy load http-proxy-agent modules","2017-7","2017-7","2017-7",True,"2017-7"
"Add bottom padding to integrated terminal. Fixes #30626","2017-7","2017-7","2017-7",True,"2017-7"
"Rename terminal instance on enter in Windows","2017-7","2017-7","2017-7",True,"2017-7"
"fix: ""No Results"" error message color in find widget","2017-7","2017-7","2017-7",True,"2017-7"
"Make npm install work again with NPM 5","2017-7","2017-7","2017-7",True,"2017-7"
"Remove inner whitespace on Toggle Block Comment. Fixes #30656 & #30729","2017-7","2017-7","2017-7",True,"2017-7"
"QuickPickOptions unusable typings small fix","2017-7","2017-7","2017-7",True,"2017-7"
"Add showTextDocument(uri|file)","2017-7","2017-7","2017-7",True,"2017-7"
"Adding link detector regex to support c# extension","2017-7","2017-9","2017-7",False,"null"
"Added oxford comma and fixed macOS spelling","2017-7","2017-8","2017-7",True,"2017-8"
"Revert ""Make npm install work again with NPM 5""","2017-7","2017-7","2017-7",True,"2017-7"
"Fix typo in src/vs/base/common/arrays.ts","2017-7","2017-7","2017-7",True,"2017-7"
"Block Comment - Leave cursor after token and Space Fixes #30554 Bug 1","2017-7","2017-7","2017-7",True,"2017-7"
"Add terminal quick picker","2017-7","2017-7","2017-7",True,"2017-7"
"Fix links","2017-7","2017-7","2017-7",True,"2017-7"
"Added API to access editor markers","2017-7","2017-7","2017-7",True,"2017-7"
"Smoke test for multi root","2017-7","2017-7","2017-7",True,"2017-7"
"Windows: 32 to 64bit migration","2017-7","2017-7","2017-7",True,"2017-7"
"API: Window state","2017-7","2017-8","2017-7",True,"2017-8"
"Fix multi-workspace support detection","2017-7","2017-7","2017-7",True,"2017-7"
"keytar Linux 32bit","2017-7","2017-7","2017-7",False,"null"
