"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fixes #115922","2021-2","2021-2","2021-2",True,"2021-2"
"Fixes #95040","2021-2","2021-2","2021-2",True,"2021-2"
"Move spdlog to main ","2021-2","2021-2","2021-2",True,"2021-2"
"Git: Add commands for staging/unstaging hunks","2021-2","null","2021-2",False,"null"
"Add transition to window buttons","2021-2","null","2021-2",False,"null"
"Emmet: add output.reverseAttributes option","2021-2","2021-2","2021-2",True,"2021-2"
"RPM: Don't generate build_id links","2021-2","2021-2","2021-2",True,"2021-2"
"Extension management - refactoring workspace trust signal","2021-2","2021-2","2021-2",True,"2021-2"
"Update gulp-atom-electron","2021-2","2021-2","2021-2",True,"2021-2"
"Pick up new distro version and bump version","2021-2","2021-2","2021-2",True,"2021-2"
"Feat: Close editors to the left","2021-2","2021-3","2021-2",False,"null"
"always fallback to plain text (#115860)","2021-2","2021-2","2021-2",True,"2021-2"
"Multiple tab labels for diff editors","2021-2","2021-9","2021-2",False,"null"
"status - update background color (#115886)","2021-2","2021-2","2021-2",True,"2021-2"
"Improve guidance commentary in GH Bug Report template","2021-2","2021-2","2021-2",True,"2021-2"
"Move terminal process to main","2021-2","2021-2","2021-2",False,"null"
"#101995 extend tooltip of menu item that defines 'alt' command","2021-2","2021-3","2021-2",True,"2021-3"
"Move extension rating icon color to a theme color token","2021-2","2021-2","2021-2",True,"2021-2"
"Revert distro commit for 1.53.1","2021-2","2021-2","2021-2",True,"2021-2"
"Pick up the official TS 4.1.4 build","2021-2","2021-2","2021-2",True,"2021-2"
"terminal drag","2021-2","2021-2","2021-2",True,"2021-2"
"bump version to 1.53.2","2021-2","2021-2","2021-2",True,"2021-2"
"Bump Emmet","2021-2","2021-2","2021-2",True,"2021-2"
"debug: replace element when appending text to ensure updates in repl","2021-2","2021-2","2021-2",True,"2021-2"
"fix: CreateFile ERROR_FILE_NOT_FOUND from crashpad handler","2021-2","2021-2","2021-2",True,"2021-2"
"fix: CreateFile ERROR_FILE_NOT_FOUND from crashpad handler","2021-2","2021-2","2021-2",True,"2021-2"
"Fix vscode becomes unresponsive after pasting filename with many dots in explorer","2021-2","2021-2","2021-2",True,"2021-2"
"Better fix","2021-2","2021-2","2021-2",True,"2021-2"
"Rename createChannelReceiver into ProxyChannel namespace","2021-2","2021-2","2021-2",True,"2021-2"
"Use weak shell quoting for npm tasks with --","2021-2","2021-2","2021-2",True,"2021-2"
"fix https://github.com/microsoft/vscode/issues/116094","2021-2","2021-2","2021-2",True,"2021-2"
"fix #116049","2021-2","2021-2","2021-2",True,"2021-2"
"Remove duplicated code","2021-2","2021-2","2021-2",False,"null"
"Workspace trust refactoring","2021-2","2021-2","2021-2",True,"2021-2"
"Local terminal reconnection","2021-2","2021-2","2021-2",True,"2021-2"
"Move local terminal processes to live under the new ptyHost process","2021-2","2021-2","2021-2",True,"2021-2"
"Pick up TS 4.1.5","2021-2","2021-2","2021-2",True,"2021-2"
"Move local ptys to ptyHost under shared process","2021-2","2021-2","2021-2",True,"2021-2"
"Bump tsec to 0.1.3.","2021-2","2021-2","2021-2",False,"null"
"Make cell focus indicator more noticeable in large cells","2021-2","2021-2","2021-2",True,"2021-2"
"Execution API","2021-2","2021-3","2021-2",True,"2021-3"
"Settings sync uses trusted workspace signal","2021-2","2021-4","2021-2",False,"null"
"Add support for kernel#supportedLanguages","2021-2","2021-2","2021-2",True,"2021-2"
"Fixes #116060: Clone minimap options before changing them","2021-2","2021-2","2021-2",True,"2021-2"
"Local terminal reconnection","2021-2","2021-2","2021-2",True,"2021-2"
"Explicitly list out tsec exemption","2021-2","2021-2","2021-2",True,"2021-2"
"deleted editorOpenWith","2021-2","2021-2","2021-2",False,"null"
"Always intercept file protocol","2021-2","2021-2","2021-2",True,"2021-2"
"Make user data path a AMD/CommonJS compatible thing","2021-2","2021-2","2021-2",True,"2021-2"
"Update node-fetch from 2.6.0 to 2.6.1","2021-2","2021-2","2021-2",True,"2021-2"
"Revert ""Support the new 4.0 definition of isArray""","2021-2","2021-2","2021-2",True,"2021-2"
"Add back support for reading from clipboard in webviews","2021-2","2021-2","2021-2",True,"2021-2"
"First Draft Workspace Trust Editor","2021-2","2021-2","2021-2",True,"2021-2"
"Consolidate `wrapWithAbbreviation` and `wrapIndividualLinesWithAbbreviation` in one command","2021-2","2021-2","2021-2",True,"2021-2"
"Fixes #116335: Send a file path text to the dropped terminal area","2021-2","2021-5","2021-2",True,"2021-5"
"Handle normalized absolute file paths on markdown preview link click ","2021-2","2021-2","2021-2",True,"2021-2"
"Move notebook tests","2021-2","2021-2","2021-2",True,"2021-2"
"Fix misspelling of ""likelihood""","2021-2","2021-2","2021-2",True,"2021-2"
"ci: speedup mac builds","2021-2","2021-2","2021-2",False,"null"
"Optionally fall back to CWD as default path in file dialogs","2021-2","null","2021-2",False,"null"
"Fix markdown cell focus indicators for notebooks","2021-2","2021-2","2021-2",True,"2021-2"
"Skip empty find match at the end of previous match (Part 2 for issue #116445)","2021-2","null","2021-2",False,"null"
"Improve detection of line boundary assertions (Part 1 for issue #116445)","2021-2","null","2021-2",False,"null"
"Fix alt for menus inside of webviews","2021-2","2021-2","2021-2",True,"2021-2"
"Let Remote extensions set port source","2021-2","2021-2","2021-2",True,"2021-2"
"Disable keytar in our integration tests","2021-2","2021-2","2021-2",True,"2021-2"
"Remove editorOpenWith","2021-2","2021-2","2021-2",True,"2021-2"
"avoid stray console log in code.","2021-2","null","2021-2",False,"null"
"Fix issue #116591","2021-2","2021-2","2021-2",True,"2021-2"
"Allow issue service to display a bug report window when remote extension host is crashed","2021-2","2021-2","2021-2",True,"2021-2"
"Fix webview focus issues that prevent cut/copy/paste when opening files with a quick pick","2021-2","2021-2","2021-2",True,"2021-2"
"Ensure Notebook Cell runState is updated correctly","2021-2","2021-2","2021-2",True,"2021-2"
"Add postNotebookMessage helper function","2021-2","2021-2","2021-2",True,"2021-2"
"Emmet: add css.color.short setting","2021-2","2021-2","2021-2",True,"2021-2"
"Azure DevOps build task to download built-in extension details","2021-2","2021-2","2021-2",True,"2021-2"
" Circleci project setup","2021-2","2021-2","2021-2",False,"null"
"Handle non-responsive pty host process","2021-2","2021-2","2021-2",True,"2021-2"
"Reset metadata after it has been set","2021-2","2021-2","2021-2",False,"null"
"Fix focussing actions in extension view","2021-2","2021-2","2021-2",True,"2021-2"
"Cell output metadata to be added to Notebook Model","2021-2","2021-2","2021-2",True,"2021-2"
"Speed up mac builds","2021-2","2021-3","2021-2",True,"2021-3"
"powershell 7 not showing in 32bit vscode on 64bit Windows","2021-2","2021-2","2021-2",True,"2021-2"
"Add deleteRef to git extension API","2021-2","2021-3","2021-2",False,"null"
"Update /.devcontainer/README (markdown)","2021-2","2021-5","2021-2",False,"null"
"joao/table","2021-2","2021-2","2021-2",True,"2021-2"
"Allow Markdown-Rendering Without Providing an Env-Parameter","2021-2","2021-2","2021-2",True,"2021-2"
"Fix #36951: Add the ""file.encoding_candidate"" attribute for selecting encoding to open file.","2021-2","2021-9","2021-2",False,"null"
"new install proprosed api","2021-2","2021-2","2021-2",True,"2021-2"
"Fix cursor position when at the start of RTL syntax tokens","2021-2","2021-3","2021-2",True,"2021-3"
"Move kernel/execution code out of NotebookEditorWidget for testability","2021-2","2021-2","2021-2",True,"2021-2"
"Improve GitHub repository search","2021-2","2021-3","2021-2",True,"2021-3"
"Use formatted link, fixes #115933","2021-2","2021-2","2021-2",False,"null"
"typescript-language-features: Pass 'data' to completion details request","2021-2","2021-3","2021-2",True,"2021-3"
"Update go home contribution","2021-2","2021-2","2021-2",True,"2021-2"
"fix #117093 update Filter on Type indicator after 'list.toggleFilterOnType' command","2021-2","2021-3","2021-2",True,"2021-3"
"add debug.saveBeforeRun setting","2021-2","2021-2","2021-2",True,"2021-2"
"Emmet: add support of multiple extensions path","2021-2","2021-2","2021-2",True,"2021-2"
"Fixes #90125 - Add a task instancePolicy to task runOptions","2021-2","null","2021-2",False,"null"
"Add option to hide title bar in Zen Mode (even outside full screen mode)","2021-2","2021-2","2021-2",False,"null"
"Fixes #116822: Remove escaping whitespace characters","2021-2","2021-3","2021-2",True,"2021-3"
