"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Pinned Release Notes tab is blank (looks weird) (fix #97218)","2020-5","2020-5","2020-5",True,"2020-5"
"Add rename by git context menu","2020-5","2020-11","2020-5",True,"2020-11"
"Fix proxy auth dialog for release","2020-5","2020-5","2020-5",True,"2020-5"
"Fixes editor has wrong height when toggling tabs with breadcrumbs visible","2020-5","2020-5","2020-5",True,"2020-5"
"Improvements to the SCM input font family setting","2020-5","2020-5","2020-5",True,"2020-5"
"Fetch and apply additional text edits async","2020-5","2020-5","2020-5",True,"2020-5"
"Add force checkout and smart checkout","2020-5","2020-11","2020-5",True,"2020-11"
"Add """" around $0 in Linux starting script","2020-5","2020-6","2020-5",True,"2020-6"
"build: update gulp-atom-electron@1.23.0","2020-5","2020-9","2020-5",False,"null"
"retained notebook editor","2020-5","2020-5","2020-5",True,"2020-5"
"fix: gpu helper entitlements","2020-5","2020-5","2020-5",True,"2020-5"
"fix: use electron-osx-sign instead of manual code signing","2020-5","2020-5","2020-5",True,"2020-5"
"cpp built-in extension: add gcc problem matcher","2020-5","2020-5","2020-5",False,"null"
"Fixes #97602: LinkedMap got modified during iteration","2020-5","2020-5","2020-5",True,"2020-5"
"Disable askpass, terminal and github auth when git is disabled","2020-5","2020-5","2020-5",True,"2020-5"
"Fix #97526","2020-5","2020-6","2020-5",True,"2020-6"
"Add next/prev conflicts","2020-5","2021-3","2020-5",True,"2021-3"
"Add git extension API for branches","2020-5","2020-5","2020-5",True,"2020-5"
"CLI - Add a 1 second timeout for flushing the telemetry","2020-5","2020-5","2020-5",True,"2020-5"
"fix list view default translate3d","2020-5","2020-5","2020-5",False,"null"
"debug: filter exceptions from DAP telemetry on web","2020-5","2020-5","2020-5",True,"2020-5"
"Fix #97498. Fallback to default value for translate3d","2020-5","2020-5","2020-5",True,"2020-5"
"Make folder icons work as twisties","2020-5","2020-7","2020-5",False,"null"
"Add #97640: Added options to enable codelens for diff editors","2020-5","2020-7","2020-5",True,"2020-7"
"Support more shell script file extensions","2020-5","2020-5","2020-5",True,"2020-5"
"chore: add verbose logging for errors in perf script","2020-5","2020-5","2020-5",True,"2020-5"
"Don't show errors for shell provided tasks","2020-5","2020-5","2020-5",True,"2020-5"
"Add path to LogOptions","2020-5","2020-5","2020-5",True,"2020-5"
"Right trim in simple file dialog","2020-5","2020-5","2020-5",True,"2020-5"
"Extensions - Fixed regression with views dnd","2020-5","2020-5","2020-5",True,"2020-5"
"Add ts/js deprecated support","2020-5","2020-6","2020-5",True,"2020-6"
"Update version for 1.45.1","2020-5","2020-5","2020-5",True,"2020-5"
"feat: implement colour contributions for debug REPL","2020-5","2020-5","2020-5",True,"2020-5"
"fix: use node and yarn even if cache is present","2020-5","2020-5","2020-5",True,"2020-5"
"Add vscode-webview-resource protocol","2020-5","2020-5","2020-5",True,"2020-5"
"fix 97484","2020-5","2020-5","2020-5",True,"2020-5"
":up: playwright","2020-5","2020-5","2020-5",True,"2020-5"
"Allow style in span in markdown","2020-5","2020-5","2020-5",True,"2020-5"
"Fix indentation and typo of json-language server readme","2020-5","2020-5","2020-5",True,"2020-5"
"vscode api: introduce accessibilityInformation","2020-5","2020-5","2020-5",True,"2020-5"
"Move common parts of editor and terminal hover widget into base ui","2020-5","2020-5","2020-5",True,"2020-5"
"add breakpointMargin property to cell metadata","2020-5","2020-5","2020-5",True,"2020-5"
"Focus notification area if empty","2020-5","2020-5","2020-5",False,"null"
"Rename github-authentication to github","2020-5","2020-5","2020-5",False,"null"
"editor: introduce anchor selection","2020-5","2020-5","2020-5",True,"2020-5"
"Add property default show context value proeprty","2020-5","2020-5","2020-5",True,"2020-5"
"Use a fixed position context view as a child of the anchor element","2020-5","2020-5","2020-5",True,"2020-5"
"Fixes terminal Env Variables Icon Not Updating Position","2020-5","2020-6","2020-5",True,"2020-6"
"Quick input multiline","2020-5","2020-5","2020-5",False,"null"
"Fixes dragging activity icon above hamburger menu drops it to the end","2020-5","2020-6","2020-5",True,"2020-6"
"repair show thumbnail && thumbnail opacity generated current-line oveflow","2020-5","2020-6","2020-5",False,"null"
"chore: bump electron@8.2.5","2020-5","2020-5","2020-5",True,"2020-5"
"registerTextEditorCommand async documentation","2020-5","2020-9","2020-5",False,"null"
"Separate notebook document and editor events.","2020-5","2020-5","2020-5",True,"2020-5"
"fix #98102","2020-5","2020-5","2020-5",True,"2020-5"
"Expose theme name in webviews","2020-5","2020-5","2020-5",True,"2020-5"
"Move webview's use of setIgnoreMenuShortcuts to main process","2020-5","2020-5","2020-5",True,"2020-5"
"A branch","2020-5","2020-5","2020-5",False,"null"
"fix: use electron-osx-sign instead of manual code signing","2020-5","2020-5","2020-5",True,"2020-5"
"Dangling text file models of deleted files hanging around in memory","2020-5","2020-5","2020-5",True,"2020-5"
"editor use contenteditable instead of textarea","2020-5","null","2020-5",False,"null"
"php-language-features: Add html indent rule","2020-5","2020-5","2020-5",False,"null"
"Remove terminal link matchers","2020-5","2020-5","2020-5",True,"2020-5"
"fix: add an option to stopAll in compound launch configs","2020-5","2020-5","2020-5",True,"2020-5"
"Update meaning of order for composite bar","2020-5","2020-5","2020-5",True,"2020-5"
"Fix potential focus infinite loop","2020-5","2020-5","2020-5",True,"2020-5"
"SCM - Add support for filteting on the file path","2020-5","2020-5","2020-5",True,"2020-5"
"editor: conoslidte computing of editor aria labels ","2020-5","2020-5","2020-5",True,"2020-5"
"allow linking via workspace://<project-name>/path/to/file and project://path/to/file","2020-5","2020-5","2020-5",False,"null"
"Create FileReadableStream class to stream large files for d&d uploads and add progress notification","2020-5","2020-5","2020-5",False,"null"
"chore: bump electron@8.3.0","2020-5","2020-5","2020-5",True,"2020-5"
"Make Neo keyboard layout (layer 4) arrow keys work in explorer view","2020-5","2020-5","2020-5",True,"2020-5"
"fix: window focus for second instance on macOS","2020-5","2020-7","2020-5",False,"null"
"Let core command such as  undo/redo be overridden by webviews and notebooks","2020-5","2020-6","2020-5",True,"2020-6"
"fix: allow storing crash reports for insiders and stable build","2020-5","2020-5","2020-5",False,"null"
"Add terminal colors to Monokai Dimmed theme","2020-5","2020-5","2020-5",True,"2020-5"
"Proposal: Allow TS Server to be spawned with --inspect-brk","2020-5","2020-5","2020-5",True,"2020-5"
"Fix spelling in snippets.contribution.ts","2020-5","2020-5","2020-5",True,"2020-5"
"Treat *.ts.map files as JSON","2020-5","2020-5","2020-5",True,"2020-5"
"Support for Unicode-aware regular expressions in Monaco Monarch language definitions","2020-5","2020-6","2020-5",True,"2020-6"
"use ^H to delete word left in cmd.exe","2020-5","2020-7","2020-5",True,"2020-7"
"Update typescript.code-snippets","2020-5","2020-5","2020-5",True,"2020-5"
"Update markdown.code-snippets","2020-5","2020-5","2020-5",False,"null"
"showCandidate should have a better name","2020-5","2020-5","2020-5",True,"2020-5"
"Update seti-ui theme","2020-5","2020-5","2020-5",True,"2020-5"
"differentiate notebook moving to new group and splitting","2020-5","2020-5","2020-5",True,"2020-5"
"created richnav yml tasks","2020-5","2020-6","2020-5",False,"null"
"Introduce electron-sandbox","2020-5","2020-5","2020-5",True,"2020-5"
"Initial state persistence API","2020-5","2020-6","2020-5",True,"2020-6"
"Support downloading blob URLs and data URLs when clicked in a notebook webview","2020-5","2020-5","2020-5",True,"2020-5"
"load custom renderers when reloading from backup.","2020-5","2020-5","2020-5",True,"2020-5"
"Fix typo in vscode.d.ts","2020-5","2020-5","2020-5",True,"2020-5"
"Fix debug icon. Use Codicons instead of text","2020-5","2020-5","2020-5",True,"2020-5"
"css language server for web","2020-5","2020-5","2020-5",True,"2020-5"
"editors - use canonical URIs when creating editor inputs (#93368)","2020-5","2020-5","2020-5",True,"2020-5"
"Keybinding - Do not push an empty string to the result","2020-5","2020-6","2020-5",True,"2020-6"
"explorer: support for dnd remote resources","2020-5","2021-8","2020-5",False,"null"
"Notebook failing test troubleshoot","2020-5","2020-10","2020-5",False,"null"
"Clean up notebook cell styles","2020-5","2020-6","2020-5",True,"2020-6"
"makes 'noUpdatesAvailable' info dialogs non-modal and less intrusive","2020-5","2020-7","2020-5",False,"null"
