"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Git: Add ""git rebase --abort"" command","2020-5","2020-5","2020-5",True,"2020-5"
"statusBar: focusNext and focusPrevious","2020-5","2020-5","2020-5",True,"2020-5"
"Support for pinned tabs","2020-5","2020-5","2020-5",True,"2020-5"
"api: implement extension mode api","2020-5","2020-5","2020-5",True,"2020-5"
"fix: use correct codicon names for folding control colour customisation","2020-5","2020-5","2020-5",True,"2020-5"
"[Do not merge] terminal not finding screencast keypress","2020-5","2020-6","2020-5",False,"null"
"Don't focus editor when un-expanded comment is hidden","2020-5","2020-10","2020-5",True,"2020-10"
"Unify the ""pill"" design","2020-5","2020-5","2020-5",True,"2020-5"
"Add settings for SCM input font family","2020-5","2020-5","2020-5",True,"2020-5"
"Don't keep LOGNAME variable when !inheritEnv","2020-5","2020-5","2020-5",False,"null"
"Added display name to PowerShell task","2020-5","2020-5","2020-5",True,"2020-5"
"Focus notebook output","2020-5","2020-5","2020-5",True,"2020-5"
"[don't merge] test commit for indexing","2020-5","2020-5","2020-5",False,"null"
"Fix typo","2020-5","2020-5","2020-5",True,"2020-5"
"Fix filename sort order edge cases in explorer.","2020-5","2020-5","2020-5",True,"2020-5"
"Don't fail when resolving config variables without a `folderUri`.","2020-5","2020-11","2020-5",True,"2020-11"
"Add wildcard support to workspace tags","2020-5","2020-7","2020-5",True,"2020-7"
"Add active toggle foreground color tokens","2020-5","2020-6","2020-5",True,"2020-6"
"Fix #97192 - delete bad setting validation","2020-5","2020-5","2020-5",True,"2020-5"
"fix: entitlement for default helper and browser process","2020-5","2020-5","2020-5",True,"2020-5"
"Add setting to control the sash size","2020-5","2020-5","2020-5",True,"2020-5"
"New Sort Order Lexicographic Options setting for Explorer","2020-5","2021-5","2020-5",True,"2021-5"
"notebooks: rerender output if the webview reloads","2020-5","2020-5","2020-5",True,"2020-5"
"Allow the inline diff editor to be centered.","2020-5","2020-5","2020-5",True,"2020-5"
"Allow inline diff editor to be centered in center layout mode","2020-5","2020-5","2020-5",False,"null"
"Contextual title","2020-5","2020-5","2020-5",False,"null"
"Add option to create launch config in workspace file","2020-5","2020-5","2020-5",True,"2020-5"
"Add better support for checkout type config","2020-5","2020-11","2020-5",True,"2020-11"
"chore: replace vscode-nsfw with nsfw","2020-5","2020-7","2020-5",False,"null"
"Themes: do not set classes to the <body> element.","2020-5","2020-5","2020-5",True,"2020-5"
"Upload folders via D&D in the browser workbench","2020-5","2020-5","2020-5",True,"2020-5"
"fix: new command stageAllMerge","2020-5","2020-5","2020-5",True,"2020-5"
"Fix comment on titleBar theme colors","2020-5","2020-5","2020-5",True,"2020-5"
"Added throttle mechanism for mouse wheel on horizontal scroll for tab…","2020-5","2020-8","2020-5",False,"null"
"Multiple selections with find and replace","2020-5","null","2020-5",False,"null"
"Fixes assigning keybinding to workspace level task does not work","2020-5","2020-5","2020-5",True,"2020-5"
"fix: stageAll based on resource group","2020-5","2020-5","2020-5",False,"null"
"fix: stageAll based on resource group","2020-5","2020-5","2020-5",False,"null"
"refacte extHostTypes edits with semantically const enum insted of mag…","2020-5","2020-5","2020-5",False,"null"
"Add ""Run with PowerShell"" to ps1 Windows Explorer context menu","2020-5","2020-5","2020-5",False,"null"
"fix(jsDoc): remove one space indentation on multiple enters after closing jsDoc","2020-5","2021-1","2020-5",False,"null"
"Fixes problems filter focus outline is cut off in pane header","2020-5","2020-6","2020-5",True,"2020-6"
"Fix launch configuration input variable resolution.","2020-5","2020-10","2020-5",True,"2020-10"
"Pass first folder in multi-root workspace during variable resolution of launch configurations.","2020-5","2020-5","2020-5",False,"null"
