"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"`preserveFocus: true` when reopening interactive window","2021-6","2021-6","2021-6",True,"2021-6"
"Add horizontal scroll to extension details","2021-6","null","2021-6",False,"null"
"Implement an experimental SVG preview","2021-6","2021-6","2021-6",False,"null"
"Expose inlay hints api for monaco","2021-6","2021-7","2021-6",True,"2021-7"
"Replaces filterSortedByKey with faster ArrayQueue.","2021-6","2021-7","2021-6",True,"2021-7"
"domLineBreaksComputer needs to allow for injected text when there is no wrapping","2021-6","2021-7","2021-6",True,"2021-7"
"Fixes rich hover focus outline shows under status bar hovers","2021-6","2021-6","2021-6",True,"2021-6"
"Add setting to control hover position","2021-6","2021-10","2021-6",True,"2021-10"
"Adds tests for injected text events & fixes caching bug.","2021-6","2021-7","2021-6",True,"2021-7"
"support iconPath for terminalProfile icon","2021-6","2021-7","2021-6",False,"null"
"Focus explicitly when creating terminals","2021-6","2021-6","2021-6",True,"2021-6"
"[typescript-language-features] Add suggest.allowIncompleteCompletions and pass trigger kind to TS Server","2021-6","2021-7","2021-6",True,"2021-7"
"[Git watcher] ignore watchman cookies","2021-6","2022-4","2021-6",False,"null"
"Update getting started artwork","2021-6","2021-7","2021-6",True,"2021-7"
"Use `NotebookEditorWidget` from run context to put up kernel picker","2021-7","2021-7","2021-7",True,"2021-7"
"Caches ghost text to improve performance.","2021-7","2021-7","2021-7",True,"2021-7"
"New notebook from the command line issues","2021-7","2021-8","2021-7",False,"null"
"Adding more auto-closing comments to other languages","2021-7","2021-7","2021-7",False,"null"
"Editors: revisit need for `populateEditorId` and `doResolveEditor`","2021-7","2021-7","2021-7",True,"2021-7"
"Expose editor scrollbar options and react to them being updated","2021-7","2021-7","2021-7",True,"2021-7"
"smoke tests - automatically test against stable build","2021-7","2021-7","2021-7",True,"2021-7"
"Build VS Code using TS 4.4","2021-7","2021-7","2021-7",True,"2021-7"
"Don't activate interactive window editor group on open","2021-7","2021-7","2021-7",False,"null"
"make dropdown arrow larger to meet accessibility requirement","2021-7","2021-7","2021-7",True,"2021-7"
"Changed spelling of Focussed to Focused","2021-7","2021-7","2021-7",False,"null"
"Commit message","2021-7","2021-7","2021-7",True,"2021-7"
"Increase max file size for file comparison","2021-7","2021-9","2021-7",True,"2021-9"
"editors - make the check functions more robust (#124222)","2021-7","2021-7","2021-7",True,"2021-7"
"Adopt webpack@5","2021-7","2021-7","2021-7",True,"2021-7"
"stable -> editors - make the check functions more robust (#124222)","2021-7","2021-7","2021-7",False,"null"
"Restrict allowed schemas for ""Open Workspace""","2021-7","2021-7","2021-7",True,"2021-7"
"Workaround for terminal editor bug related to detaching from the element","2021-7","2021-7","2021-7",True,"2021-7"
"typo in welcomePage.contribution.ts","2021-7","2021-7","2021-7",True,"2021-7"
"fixes #127620","2021-7","2021-7","2021-7",True,"2021-7"
"Create dolet.txt","2021-7","2021-7","2021-7",False,"null"
"Fix notebook diff editor dispose","2021-7","2021-7","2021-7",True,"2021-7"
"Add `.ixx` as a possible C++ extension","2021-7","2021-7","2021-7",True,"2021-7"
"fix terminal editor bugs","2021-7","2021-7","2021-7",True,"2021-7"
"update distro","2021-7","2021-7","2021-7",True,"2021-7"
"aeschli/127597","2021-7","2021-7","2021-7",False,"null"
"more isolated fix","2021-7","2021-7","2021-7",True,"2021-7"
"A run & debug dropdown with default button","2021-7","2021-7","2021-7",True,"2021-7"
"Add fast cleanup schedule for inlay hints","2021-7","2021-10","2021-7",False,"null"
"WIP: Improve linkifier","2021-7","2021-10","2021-7",False,"null"
"Update playwright to 1.12.x and enable tracing for smoke tests","2021-7","2021-7","2021-7",True,"2021-7"
"share openContextMenu","2021-7","2021-7","2021-7",True,"2021-7"
"use const enums for terminal context keys","2021-7","2021-7","2021-7",True,"2021-7"
"rename terminal events to match API standards","2021-7","2021-7","2021-7",True,"2021-7"
"Create big PR [DO NOT MERGE]","2021-7","2021-7","2021-7",False,"null"
"Update input decoration on keybinding update","2021-7","2021-7","2021-7",True,"2021-7"
"fix #127792","2021-7","2021-7","2021-7",True,"2021-7"
"Bulk install event for python extensions","2021-7","2021-7","2021-7",True,"2021-7"
"Fix typo in github spaces link","2021-7","2021-7","2021-7",True,"2021-7"
"webview - remove more traces","2021-7","2021-7","2021-7",True,"2021-7"
"Dispose of emitters on terminal instance","2021-7","2021-7","2021-7",True,"2021-7"
"Makes mouse/left/right navigation skip injected text. Also fixes bracket decoration bug.","2021-7","2021-7","2021-7",True,"2021-7"
"set findWidgetVisible for find using regex ","2021-7","2021-7","2021-7",True,"2021-7"
"Tune welcome walkthrough artwork sizes","2021-7","2021-7","2021-7",True,"2021-7"
"Ensure no disposables are leaked in inline completion tests.","2021-7","2021-7","2021-7",True,"2021-7"
"Fix webviewFindWidget focus steal, fixes #127456","2021-7","2021-7","2021-7",False,"null"
"Inlay hints uses editor.fontFamily by defaults","2021-7","2021-7","2021-7",True,"2021-7"
"Introduce a new color to indicate warning conditions in status items","2021-7","2021-7","2021-7",True,"2021-7"
"subword smart","2021-7","2021-7","2021-7",True,"2021-7"
"Add ""Open in Visual Studio Code"" button to README","2021-7","2021-7","2021-7",True,"2021-7"
"Enable automated smoketests on Windows","2021-7","2021-7","2021-7",True,"2021-7"
"Sets mightBeForeignElement to true when mouse is on injected text.","2021-7","2021-7","2021-7",True,"2021-7"
"[codespaces] Allow readme to be displayed if defaultValue is set on workbench initialization","2021-7","2021-7","2021-7",True,"2021-7"
"When converting an empty model range to a view range, it should prefer left view positions.","2021-7","2021-7","2021-7",True,"2021-7"
"Add markdown task lists support","2021-7","2021-7","2021-7",False,"null"
"Add scopes property to login telemetry","2021-7","2021-7","2021-7",True,"2021-7"
"Allow extension to control whether interactive window editor group is activated via options","2021-7","2021-7","2021-7",True,"2021-7"
"Increment verison for recovery release","2021-7","2021-7","2021-7",True,"2021-7"
"Fixes keyboard multi-select not working in 'Open Editors' and 'Source Control' views","2021-7","2021-7","2021-7",True,"2021-7"
"User/hesun/default task api","2021-7","2021-7","2021-7",False,"null"
"Fixes #128302.","2021-7","2021-7","2021-7",True,"2021-7"
"Implements render helper.","2021-7","2021-7","2021-7",True,"2021-7"
"Adopt injected text for ghost text","2021-7","2021-7","2021-7",True,"2021-7"
"Workspace trust - fix timing issue with workspace trust requests","2021-7","2021-7","2021-7",True,"2021-7"
"Use platform specific default value for separator","2021-7","2021-8","2021-7",False,"null"
"Font picker prototype","2021-7","2021-10","2021-7",False,"null"
"Hide activity bar hover while typing","2021-7","2021-7","2021-7",True,"2021-7"
"Allow extension to set focus to selections in notebook editor","2021-7","2021-7","2021-7",False,"null"
"Implements custom time travel scheduler that provides more debug information.","2021-7","2021-7","2021-7",True,"2021-7"
"Allow extensions to scroll to interactive cell output","2021-7","2021-7","2021-7",False,"null"
"Fix dragging a folder from the explorer tree to terminal no longer copies folder path","2021-7","2021-7","2021-7",True,"2021-7"
"Add Fold Jumping (Parent and Next/Previous at Same Level)","2021-7","2021-7","2021-7",True,"2021-7"
"Fix support for builtin renderers","2021-7","2021-7","2021-7",True,"2021-7"
"Adds inlineClassNameAffectsLetterSpacing to injected text options.","2021-7","2021-7","2021-7",True,"2021-7"
"Fixes error after moving terminal editor to panel","2021-7","2021-7","2021-7",True,"2021-7"
"Do not disable dependent if its dependency is disabled by extension kind","2021-7","2021-7","2021-7",True,"2021-7"
"Revert ""Fix#122454: Truncate the long terminal title""","2021-7","2021-7","2021-7",True,"2021-7"
"sanitize process env for external terminals on linux/mac","2021-7","2021-7","2021-7",True,"2021-7"
"drag and drop terminals tabs between windows","2021-7","2021-7","2021-7",True,"2021-7"
"Update distro hash","2021-7","2021-7","2021-7",True,"2021-7"
"chore: enable browser-sandbox for snap","2021-7","null","2021-7",False,"null"
"Update package.json","2021-7","2021-7","2021-7",False,"null"
"Run localizations cache update as extension management participants","2021-7","2021-7","2021-7",True,"2021-7"
"Skip acquiring workspace storage locks on the local nodejs extension host","2021-7","2021-7","2021-7",True,"2021-7"
"Adopt webpack 5 ","2021-7","2021-7","2021-7",True,"2021-7"
"Improve defaults for dockercompose language","2021-7","2021-7","2021-7",True,"2021-7"
