"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"add go to running cell to Interactive Window","2022-1","2022-1","2022-1",True,"2022-1"
"debt - rename `iconv-lite-umd` package","2022-1","2022-1","2022-1",True,"2022-1"
"Cache initial telemetry events to avoid wrong value assumption","2022-1","2022-1","2022-1",True,"2022-1"
"bump keytar dependency","2022-1","2022-1","2022-1",True,"2022-1"
"Create terminal capability impl objects for progressive enhancement","2022-1","2022-1","2022-1",True,"2022-1"
"support links w relative cwd","2022-1","2022-1","2022-1",True,"2022-1"
"Cleanup `GlobPattern` handling in extension host","2022-1","2022-1","2022-1",True,"2022-1"
"git - adopt new out of workspace watching support (#140691)","2022-1","2022-1","2022-1",True,"2022-1"
"Enable resourceurls","2022-1","2022-1","2022-1",True,"2022-1"
"remove panel location options in favor of new side panel behavior","2022-1","2022-1","2022-1",True,"2022-1"
"Git: Option to not show files in untracked dirs (#140755)","2022-1","2022-3","2022-1",False,"null"
":up: `playwright@1.18`","2022-1","2022-1","2022-1",True,"2022-1"
"smoke - log code download","2022-1","2022-1","2022-1",True,"2022-1"
"Use Separate Options Configuration for Find (CMD+F, CTRL+F) and Selection Match (CMD+D, CTRL+D)","2022-1","null","2022-1",False,"null"
"Fixes #140787 watches proper worktree dir","2022-1","2022-4","2022-1",True,"2022-4"
"Fixes #140790 allow .git in path outside workspace","2022-1","2022-4","2022-1",False,"null"
"Bump follow-redirects from 1.14.5 to 1.14.7 in /extensions/github-authentication","2022-1","2022-1","2022-1",True,"2022-1"
"Update latex language grammar and configuration","2022-1","2022-1","2022-1",True,"2022-1"
"Prevent link highlight in markdown code blocks and spans","2022-1","2022-1","2022-1",True,"2022-1"
"window - revisit `ReadyState`","2022-1","2022-1","2022-1",True,"2022-1"
"Add optional languageId to window.createOutputChannel API (#19561)","2022-1","2022-2","2022-1",True,"2022-2"
"make sure that proxied functions return dto'ed types","2022-1","2022-1","2022-1",True,"2022-1"
"Setup No Longer Add Folder to Startmenu Shortcut instead add the Application Shortcut Directly","2022-1","null","2022-1",False,"null"
"cap link size","2022-1","2022-1","2022-1",True,"2022-1"
"Fix history to be saved in the input instead of the editor","2022-1","2022-1","2022-1",True,"2022-1"
"Fix wrapping for truncated output","2022-1","2022-1","2022-1",True,"2022-1"
"Splitting Dropdown Issues","2022-1","2022-1","2022-1",False,"null"
"publish node modules","2022-1","2022-1","2022-1",True,"2022-1"
"make `Proxied`-type also massage arguments into dto-shape","2022-1","2022-2","2022-1",False,"null"
"Fix parseAddress regex","2022-1","2022-1","2022-1",True,"2022-1"
"Add timestamp to comments panel","2022-1","2022-2","2022-1",True,"2022-2"
"glob - handle path casing according to our platform rules","2022-1","2022-1","2022-1",True,"2022-1"
"Add DQL heredoc support","2022-1","2022-1","2022-1",False,"null"
"inherit split cwd for all cases","2022-1","2022-1","2022-1",True,"2022-1"
"warn for custom shell args that shell integration won't be enabled","2022-1","2022-1","2022-1",True,"2022-1"
"add open recent web or file link commands","2022-1","2022-1","2022-1",True,"2022-1"
"Revert #138222","2022-1","2022-1","2022-1",True,"2022-1"
"Git should adopt `vscode.RelativePattern`","2022-1","2022-1","2022-1",False,"null"
"Move server entry points to `src/`","2022-1","2022-1","2022-1",True,"2022-1"
"move API tests (#140993)","2022-1","2022-1","2022-1",True,"2022-1"
"Resolve correct link path for tsconfig.extends","2022-1","2022-2","2022-1",True,"2022-2"
"Move server code to `vs/server/node`","2022-1","2022-1","2022-1",True,"2022-1"
"Shell integration tests and refactors","2022-1","2022-1","2022-1",True,"2022-1"
"More granular telemetry API","2022-1","2022-1","2022-1",True,"2022-1"
"Pass renderer locale to exthost, fixes #85675","2022-1","2022-2","2022-1",True,"2022-2"
"refactor `CredentialsMainService` and ensure the right one is used","2022-1","2022-1","2022-1",True,"2022-1"
"add test for link with relative cwd","2022-1","2022-1","2022-1",True,"2022-1"
"Added support for Tasking compilers error links","2022-1","2022-1","2022-1",False,"null"
"Update vscode.d.ts","2022-1","2022-1","2022-1",False,"null"
"test terminal getLinks and open recent commands","2022-1","2022-1","2022-1",True,"2022-1"
"When keytar fails to be used, use an in-memory credential store","2022-1","2022-1","2022-1",True,"2022-1"
"Bumping eslint versions","2022-1","2022-1","2022-1",True,"2022-1"
"creating pr's section","2022-1","2022-1","2022-1",True,"2022-1"
"Layer breaker in `environmentService.ts`","2022-1","2022-1","2022-1",True,"2022-1"
"welcome - introduce dedicated top level folders","2022-1","2022-1","2022-1",True,"2022-1"
"inline completions bracket completion","2022-1","2022-1","2022-1",True,"2022-1"
"Refuse launching unless a connection token is provided","2022-1","2022-1","2022-1",True,"2022-1"
"use adaptive `IFeatureDebounceInformation` for folding","2022-1","2022-1","2022-1",True,"2022-1"
"xtermTerminal -> linkManager","2022-1","2022-1","2022-1",True,"2022-1"
"register the diskFileSystemProviderOnMain","2022-1","2022-1","2022-1",False,"null"
"remove redundant recalculations when scrollbar scrolls","2022-1","2022-1","2022-1",False,"null"
"Add SplitView to Settings editor","2022-1","2022-2","2022-1",True,"2022-2"
"improve shellIntegration handling of arguments, add tests","2022-1","2022-1","2022-1",True,"2022-1"
"Create My microsoft","2022-1","2022-1","2022-1",False,"null"
"Fix Jupyter notebook header sizes","2022-1","2022-3","2022-1",False,"null"
"add logging","2022-1","2022-1","2022-1",False,"null"
"Cleanup package.json test scripts","2022-1","2022-1","2022-1",True,"2022-1"
"Add ""index"" file first explorer sorting option","2022-1","2022-2","2022-1",False,"null"
"Enable globs on tasks otherwise fallback to default  - fixes #88106","2022-1","2022-5","2022-1",True,"2022-5"
"autosave before each test run","2022-1","2022-1","2022-1",False,"null"
"testing: add autosave before each test run","2022-1","2022-1","2022-1",True,"2022-1"
"Workbench context keys cleanup","2022-1","2022-1","2022-1",False,"null"
"Rename `workbench.web.api.*` to `workbench.web.main.*`","2022-1","2022-1","2022-1",True,"2022-1"
"Support `--#region` and `--#endregion` in SQL (#141257)","2022-1","2022-1","2022-1",True,"2022-1"
"Bump node-fetch from 2.6.1 to 2.6.7 in /build","2022-1","2022-1","2022-1",True,"2022-1"
"Bump node-fetch from 2.6.2 to 2.6.7","2022-1","2022-1","2022-1",True,"2022-1"
