"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Support using theme icons in webview iconPath","2020-3","null","2020-3",False,"null"
"Closes #92135 - Adds view-level progress indicator","2020-3","2020-3","2020-3",True,"2020-3"
"Run smoke test as part of product build","2020-3","2020-3","2020-3",True,"2020-3"
"Use short commit id in timelineCopyCommitId() function","2020-3","2020-10","2020-3",False,"null"
"fix: create new guid for crash reporter","2020-3","2020-3","2020-3",True,"2020-3"
"Move text model working copy registration into `load`","2020-3","2020-3","2020-3",False,"null"
"Show warning when filename start/end with whitespace in explorer inputbox","2020-3","2020-3","2020-3",True,"2020-3"
"Developed setting to loop search from the beginning or end of document in Find Widget","2020-3","2020-4","2020-3",True,"2020-4"
"First cut quick access providers","2020-3","2020-3","2020-3",True,"2020-3"
"Fixes relative paths to folders below code-workspace not preserved","2020-3","2020-3","2020-3",False,"null"
"Add product icon theme","2020-3","2020-3","2020-3",True,"2020-3"
"Clear font info when displays are added, removed or changed","2020-3","2020-3","2020-3",True,"2020-3"
"Bump distro commit for C# ID update","2020-3","2020-3","2020-3",True,"2020-3"
"Implement toggle aware icons and labels in command actions","2020-3","2020-3","2020-3",True,"2020-3"
"Update rust reserved keywords","2020-3","2020-3","2020-3",False,"null"
"Validate monospace assumptions","2020-3","2020-3","2020-3",True,"2020-3"
"Multiple Views Per Panel V0","2020-3","2020-3","2020-3",True,"2020-3"
"feat: enable appcenter support","2020-3","2020-3","2020-3",True,"2020-3"
"Drag and Drop for Global Awareness","2020-3","2020-3","2020-3",True,"2020-3"
"Feature/remove example from copied files","2020-3","2020-11","2020-3",False,"null"
"debug: show errros from scopes request","2020-3","2020-3","2020-3",True,"2020-3"
"Debug picker: consider to show a gear icon to configure config","2020-3","2020-3","2020-3",False,"null"
"Add .npmrc file association as ini-file","2020-3","2020-3","2020-3",True,"2020-3"
"Extensions are only loaded if they are allowed by a blocklist","2020-3","2020-3","2020-3",False,"null"
"Add some notebook commands","2020-3","2020-3","2020-3",True,"2020-3"
"Use the UndoRedoService for CustomEditors","2020-3","2020-3","2020-3",True,"2020-3"
"Add a default value to FileSystemError#code #90517","2020-3","2020-3","2020-3",True,"2020-3"
"progress - remove options","2020-3","2020-3","2020-3",True,"2020-3"
"Don't restore backup'd folders","2020-3","2020-3","2020-3",True,"2020-3"
"Alert input box messages anytime shown","2020-3","2020-3","2020-3",True,"2020-3"
"Add a toolbar with some basic actions","2020-3","2020-3","2020-3",True,"2020-3"
"On Type Rename for #88424","2020-3","2020-3","2020-3",True,"2020-3"
"Implement terminal link handler API","2020-3","2020-3","2020-3",True,"2020-3"
"Move custom editor tests back into VS Code","2020-3","null","2020-3",False,"null"
"Hook up custom editors to backup restorer","2020-3","2020-3","2020-3",True,"2020-3"
"[web] Welcome views: links trigger unload (fix #92633)","2020-3","2020-3","2020-3",True,"2020-3"
"Move web playground code  into its own extension","2020-3","2020-3","2020-3",True,"2020-3"
"editor.codeActionsOnSave: support both object and array configs","2020-3","2020-3","2020-3",True,"2020-3"
"Resolve and replace commands for next command","2020-3","2020-11","2020-3",False,"null"
"Bump acorn from 5.7.1 to 5.7.4","2020-3","2020-3","2020-3",True,"2020-3"
"Allow users to make the scrollbars in the title area larger","2020-3","2020-3","2020-3",True,"2020-3"
"Semantic highlighting fixes for 1.43.1","2020-3","2020-3","2020-3",True,"2020-3"
"Semantic tokens help for 1.43.1","2020-3","2020-3","2020-3",True,"2020-3"
"[less] bring back color decorators for 1.43","2020-3","2020-3","2020-3",True,"2020-3"
"Bump acorn from 6.3.0 to 6.4.1 in /extensions/markdown-language-features","2020-3","2020-3","2020-3",True,"2020-3"
"Update copyright symbol","2020-3","2020-3","2020-3",False,"null"
"Revert ""Update grammars""","2020-3","2020-3","2020-3",True,"2020-3"
"Bump minimist from 1.2.0 to 1.2.2 in /build","2020-3","2020-3","2020-3",True,"2020-3"
"fixes #92857","2020-3","2020-3","2020-3",True,"2020-3"
"fixes #92860","2020-3","2020-3","2020-3",True,"2020-3"
"fixes #92863","2020-3","2020-3","2020-3",True,"2020-3"
"Tasks without command are added to instances","2020-3","2020-3","2020-3",True,"2020-3"
"Quick access anything provider","2020-3","2020-3","2020-3",True,"2020-3"
"Keep undo-redo stack elements after a model is disposed","2020-3","2020-3","2020-3",True,"2020-3"
"[html] Javascript intellisense in inline scripts from external references #26338","2020-3","2020-3","2020-3",False,"null"
"Focus the quick pick back to the starting position","2020-3","null","2020-3",False,"null"
"Add run button and progress bar to cells","2020-3","2020-3","2020-3",True,"2020-3"
"fix #26338","2020-3","2020-3","2020-3",False,"null"
"Allow multiple api acquire in notebook webview","2020-3","2020-3","2020-3",True,"2020-3"
"Fix file move for custom editors","2020-3","2020-3","2020-3",True,"2020-3"
"Support syncing global storage","2020-3","2020-3","2020-3",True,"2020-3"
"WebView width fix","2020-3","2020-3","2020-3",True,"2020-3"
"Fixup progress, execution","2020-3","2020-3","2020-3",True,"2020-3"
"Fix history entries navigation taking extra navigates in debug console","2020-3","2020-3","2020-3",True,"2020-3"
"fix#26338 ","2020-3","2020-3","2020-3",False,"null"
"Fix #92219 - skip word separator in settings search","2020-3","2020-3","2020-3",False,"null"
"Feature #88480: Empty Lines Not Getting Commented-Out","2020-3","2020-7","2020-3",True,"2020-7"
"Fixes untitled editor name changes when double click on tab title container","2020-3","2020-3","2020-3",True,"2020-3"
"Double-click shell panel title to toggle Maximize","2020-3","2020-3","2020-3",False,"null"
"fix #26338","2020-3","null","2020-3",False,"null"
"Fix typo of word extension","2020-3","2020-3","2020-3",True,"2020-3"
"Add empty classname to cursor options to allow style customizations","2020-3","2020-3","2020-3",False,"null"
"Containerfile support","2020-3","2020-5","2020-3",True,"2020-5"
"Fixes #93206 - adds extension context key","2020-3","2020-3","2020-3",True,"2020-3"
"Tasks with failed dependsOn can't run","2020-3","2020-3","2020-3",True,"2020-3"
"ci: empty commit to pick newer electron 7.1.11","2020-3","2020-3","2020-3",True,"2020-3"
"Implement execution order indicator","2020-3","2020-3","2020-3",True,"2020-3"
"fix typo","2020-3","2020-3","2020-3",True,"2020-3"
"Shared more properties between TextDocument and CustomDocument","2020-3","2020-3","2020-3",True,"2020-3"
"progress - turn window progress into silent notification progress","2020-3","2020-3","2020-3",True,"2020-3"
"language in token","2020-3","2020-3","2020-3",True,"2020-3"
"Mark our built in webview to explicitly set role=document","2020-3","2020-3","2020-3",True,"2020-3"
"Terminal in the Sidebar Fixes","2020-3","2020-3","2020-3",True,"2020-3"
"Add key binding to pin current editor","2020-3","2020-3","2020-3",False,"null"
"web - allow to contribute navigation entries","2020-3","2020-3","2020-3",True,"2020-3"
"Task quick pick improvement","2020-3","2020-3","2020-3",True,"2020-3"
"Allow extensions to contribute to terminal environments","2020-3","2020-3","2020-3",True,"2020-3"
"Notebook Edit API","2020-3","2020-3","2020-3",True,"2020-3"
"debug: fix debug toolbar not updating when context keys were set","2020-3","2020-3","2020-3",True,"2020-3"
"Show call stack when only one session","2020-3","2020-3","2020-3",False,"null"
"Implement support for DocumentRangeSemanticTokensProvider","2020-3","2020-3","2020-3",True,"2020-3"
"WIP fix #92858 - dynamic size extension header","2020-3","null","2020-3",False,"null"
"Inherit theme text colour in Settings Editor's section headings","2020-3","2020-3","2020-3",True,"2020-3"
"paramtere hints: do not use aria alerts","2020-3","2021-8","2020-3",False,"null"
"Improve decoration tests","2020-3","2020-3","2020-3",True,"2020-3"
"Convert most ts-ignore-calls to ts-expect-error","2020-3","2020-3","2020-3",True,"2020-3"
"Use ResizeObserver for monaco editor automaticLayout","2020-3","2020-3","2020-3",True,"2020-3"
"Provide workbench.panel.location ""top"" option (microsoft#50984)","2020-3","null","2020-3",False,"null"
"Add check for shadow dom root before closing submenu","2020-3","2020-7","2020-3",False,"null"
"Untitled Notebook","2020-3","2021-8","2020-3",False,"null"
