"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Disable emmet in markdown by default","2016-12","2016-12","2016-12",True,"2016-12"
"Allow to use middle mouse click in trees (fixes #14453)","2016-12","2016-12","2016-12",False,"null"
"Monitor Typings Acqusition Events in TS Completion Item Provider","2016-12","2016-12","2016-12",True,"2016-12"
"Update package.json","2016-12","2016-12","2016-12",True,"2016-12"
"Update package.json","2016-12","2016-12","2016-12",False,"null"
"Update TS extension to target es6","2016-12","2016-12","2016-12",True,"2016-12"
"Allow to use middle mouse click in trees (fixes #14453)","2016-12","2016-12","2016-12",True,"2016-12"
"Improve rpm dependencies","2016-12","2016-12","2016-12",True,"2016-12"
"Use license in product.json for rpm","2016-12","2016-12","2016-12",True,"2016-12"
"Compute cursor/s state after edits were applied","2016-12","2016-12","2016-12",True,"2016-12"
"Update to TS 2.1.5 insiders build","2016-12","2016-12","2016-12",True,"2016-12"
"Make indentation of API reference samples consistent","2016-12","2016-12","2016-12",True,"2016-12"
"Wrapping in Markdown Preview ","2016-12","2017-1","2016-12",True,"2017-1"
"ProtoType Go To Implementation For TypeScript","2016-12","2017-1","2016-12",False,"null"
"Add an AppData XML data file to Linux builds","2016-12","2016-12","2016-12",True,"2016-12"
"Add a few niceties for making Flatpak builds of VSCode","2016-12","2016-12","2016-12",True,"2016-12"
"Make high contrast detection configurable","2016-12","2016-12","2016-12",True,"2016-12"
"Activate TS Extension When Workspace Contains TSConfig or JSConfig file","2016-12","2016-12","2016-12",False,"null"
"Sort Selections Ascending/Descending","2016-12","2018-2","2016-12",False,"null"
"Add typings.json schema","2016-12","2016-12","2016-12",True,"2016-12"
"Fix package.json Auto complete","2016-12","2016-12","2016-12",True,"2016-12"
"Use File Icon for TS Path Completions","2016-12","2016-12","2016-12",True,"2016-12"
"Add CompletionItemKind.Folder","2016-12","2016-12","2016-12",True,"2016-12"
"Implement terminal.integrated.cwd","2016-12","2016-12","2016-12",True,"2016-12"
"Search does not work in UTF-16 LE encoded files (fixes #17408)","2016-12","2016-12","2016-12",True,"2016-12"
"remove extendObject #17117","2016-12","2016-12","2016-12",True,"2016-12"
"Add Branch name title to Git Widget","2016-12","2017-2","2016-12",False,"null"
"Ensure workspace is read from WorkspaceContextService","2016-12","2016-12","2016-12",True,"2016-12"
"Right click to copy selection and paste on Windows","2016-12","2016-12","2016-12",True,"2016-12"
"Get rid of IEventService in favour of real events","2016-12","2016-12","2016-12",True,"2016-12"
"Add config setting to control whether alt should show the menu bar","2016-12","2017-1","2016-12",True,"2017-1"
"Improve comment indenting behaviour for PHP","2016-12","2017-9","2016-12",True,"2017-9"
"Use Module Symbol for TS/JS Module Name Completions","2016-12","2016-12","2016-12",True,"2016-12"
"Fix TypeScript Verbose Logging not Printing Out Argument Values","2016-12","2016-12","2016-12",True,"2016-12"
"Map TS  type completion items to CompletionItemKind.class","2016-12","2016-12","2016-12",True,"2016-12"
"Correct the text. ""搜素"" => ""搜索""","2016-12","2016-12","2016-12",False,"null"
"Improve Markdown code block tokens","2016-12","2017-1","2016-12",True,"2017-1"
"Fix #16100 - Add `Git: Pull From` action","2016-12","2017-4","2016-12",False,"null"
"add process.lazyEnv ","2016-12","2016-12","2016-12",True,"2016-12"
"Isidorn/tabs in editor group service","2016-12","2016-12","2016-12",True,"2016-12"
"Made spacing consistent","2016-12","2016-12","2016-12",True,"2016-12"
"Fix for #12833.","2016-12","2016-12","2016-12",True,"2016-12"
"Adding an overload to TextEditor.edit for insertion of a SnippetString","2016-12","2017-1","2016-12",True,"2017-1"
"Next/Prev Group circles through existing groups","2016-12","2017-1","2016-12",False,"null"
"Pick up 12/20 ts drop","2016-12","2016-12","2016-12",True,"2016-12"
"Added github icon mapping for gitmodules file","2016-12","2017-1","2016-12",False,"null"
"Change order of Diff extensions.","2016-12","2016-12","2016-12",True,"2016-12"
"Update LICENSE.txt","2016-12","2017-1","2016-12",True,"2017-1"
"Fix for #16771. ","2016-12","2017-1","2016-12",True,"2017-1"
"Fixing behaviour for the Ubuntu.","2016-12","2017-1","2016-12",False,"null"
"Hotkey for Windows shell context menu","2016-12","2017-2","2016-12",True,"2017-2"
"Fix #17346. Clear reference decorations when switching models.","2016-12","2016-12","2016-12",False,"null"
"[This fix is not correct and elegant, please ignore it] Fix #17660: Wrong edt order in action bar guide","2016-12","2016-12","2016-12",False,"null"
"Fix #17750 - Implement ""revert selected lines""","2016-12","2017-2","2016-12",True,"2017-2"
"Check if terminal cwd exists and is directory","2016-12","2016-12","2016-12",False,"null"
"Fix #15343 - Add `git commit --amend`","2016-12","2017-2","2016-12",True,"2017-2"
"#14464 Preserve editor size when switching layout","2016-12","2017-1","2016-12",True,"2017-1"
"[Proxy] Use the same service for exploring extensions and for installing them","2016-12","2017-1","2016-12",False,"null"
"Switched to Unsaved tab Upon Prompt #17552","2016-12","2017-2","2016-12",False,"null"
"Check window.autoDetectHighContrast on window load","2016-12","2017-1","2016-12",True,"2017-1"
"Add syntax highlighting for JS/TS template string interpolation (Monokai built-in theme)","2016-12","2017-2","2016-12",True,"2017-2"
"Update package.json","2016-12","2016-12","2016-12",False,"null"
"linux argument startup fix","2016-12","2017-1","2016-12",True,"2017-1"
"Adds support for moving the tab close button to the left","2016-12","2017-1","2016-12",True,"2017-1"
"The whole file name is used when dealing with filename associations","2016-12","2016-12","2016-12",True,"2016-12"
"Isidorn/debug editor console","2016-12","2016-12","2016-12",False,"null"
"Pick up TS 2.1.5 12/29 insiders","2016-12","2016-12","2016-12",True,"2016-12"
"Use Word Based Completion Range by Default in TS","2016-12","2016-12","2016-12",True,"2016-12"
"New tokens format & theme matching ","2016-12","2017-1","2016-12",True,"2017-1"
"Show selected line count in the editor status bar","2016-12","2017-1","2016-12",False,"null"
"Ensure vs-whitespace is normal weight","2017-1","2017-1","2017-1",True,"2017-1"
"Some debt and feature work","2017-1","2017-1","2017-1",True,"2017-1"
"Sequentialise writes to files","2017-1","2017-1","2017-1",True,"2017-1"
"Use TS 2.1.4 To Build VSCode","2017-1","2017-1","2017-1",True,"2017-1"
"Only apply TS Dot Accept Suggestion if Previous Character is a valid identifier","2017-1","2017-1","2017-1",True,"2017-1"
"Add F4 shortcut for navigating search results","2017-1","2017-1","2017-1",True,"2017-1"
"Update copyright year to 2017","2017-1","2017-1","2017-1",True,"2017-1"
"Improve edit action and search in Settings editor","2017-1","2017-1","2017-1",True,"2017-1"
"Fix markdown syntax highlighting for script or style html elements with blank lines","2017-1","2017-1","2017-1",True,"2017-1"
"Added a link to disable an extension doc","2017-1","2017-1","2017-1",True,"2017-1"
"Show Error Message if TypeScript Settings Update Fails","2017-1","2017-1","2017-1",True,"2017-1"
"Use Better Range When Formatting TS Quick Fixes","2017-1","2017-1","2017-1",True,"2017-1"
"[9388] add setting that keeps sidebar from toggling folders/opening files","2017-1","2017-3","2017-1",False,"null"
