"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix #65287 - Disable warning in markdown preview doesn't immediately hide the warning","2018-12","2018-12","2018-12",True,"2018-12"
"introduce ResourceLabels","2018-12","2018-12","2018-12",True,"2018-12"
"Add CLI flag to be able to disable smooth scroll in webviews","2018-12","2019-4","2018-12",True,"2019-4"
"Strict null checks for windowsKeyboardMapper.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"strictNullChecks for macLinuxKeyboardMapper","2018-12","2019-1","2018-12",True,"2019-1"
"Enable strict null checking for workspaceStats test","2018-12","2018-12","2018-12",True,"2018-12"
"Add activeSignatureHelp to SignatureHelpContext","2018-12","2019-1","2018-12",True,"2019-1"
"Enable strict null check for src/vs/base/test/common/async.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable Strict null check for ./vs/base/test/common/event.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Update listActiveSelectionBackground color","2018-12","2018-12","2018-12",True,"2018-12"
"Fix invalid JSON.","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for String test","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for ./vs/base/test/common/history.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for ./vs/base/test/common/keyCodes.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for ./vs/base/test/common/octicon.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for ./vs/base/test/common/uri.test.ts","2018-12","2018-12","2018-12",False,"null"
"Enable strict null check ./vs/base/test/node/config.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for ./vs/platform/contextkey/test/common/contextkey.test.ts","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for abstractKeybindingService test","2018-12","2019-1","2018-12",False,"null"
"Enable strict null checking for uri and map test","2018-12","2018-12","2018-12",False,"null"
" Enable strict null checking for common/uri common/map node/pfs and node/glob test","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for ./vs/platform/commands/test/commands.test.ts","2018-12","2019-1","2018-12",False,"null"
"Enable strict null checking for node/extfs test","2018-12","2018-12","2018-12",True,"2018-12"
"Strict null checking  for node/storage browser/ui/dataTree and  browser/htmlContent","2018-12","2018-12","2018-12",True,"2018-12"
"Tyriar/conpty fix-node","2018-12","2018-12","2018-12",False,"null"
"adding support for always on mnemonics reg key","2018-12","2019-2","2018-12",False,"null"
"Enable strict null checking for node/flow test ","2018-12","2018-12","2018-12",True,"2018-12"
"Adopt case insensitive extension identifiers","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for windowsFinder","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null check for find controller","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for extHostTypes","2018-12","2018-12","2018-12",False,"null"
"Enable strict null checking for common/configurationModels","2018-12","2018-12","2018-12",True,"2018-12"
"Add terminal ConPTY support on Windows","2018-12","2018-12","2018-12",True,"2018-12"
"Enable strict null checking for simpleServices test","2018-12","2018-12","2018-12",True,"2018-12"
"Removed snapUpdate.sh and replaced with inline command","2018-12","2019-1","2018-12",True,"2019-1"
"Converted about 25 *.test.ts files to --strictNullChecks (mostly automatically)","2018-12","2018-12","2018-12",True,"2018-12"
"prepend category in keybinding editor","2018-12","2019-1","2018-12",True,"2019-1"
"Makefile grammar updating: tests are updated about the handling @, - and +","2018-12","2019-2","2018-12",True,"2019-2"
"Converted another ~70 test files to strictNullChecks","2018-12","2018-12","2018-12",True,"2018-12"
"Converted editor.test.ts and related to strictNullChecks","2018-12","2018-12","2018-12",True,"2018-12"
"Add option to opt-out of extra lines added by Find Widget","2018-12","2019-2","2018-12",True,"2019-2"
"Support finding multiple terms on same line in terminal","2018-12","2018-12","2018-12",True,"2018-12"
"Fix endLineNumber assignment in Problem Matcher","2018-12","2019-1","2018-12",True,"2019-1"
"Added strict null checks for findModel.test.ts","2018-12","2019-1","2018-12",False,"null"
"Update: Use babel icon for babel.config.js file in seti theme","2018-12","2019-1","2018-12",False,"null"
"fix typo","2018-12","2018-12","2018-12",True,"2018-12"
"Drop gconf dependency","2018-12","2018-12","2018-12",True,"2018-12"
"perf - init backup service async (for #16375)","2018-12","2018-12","2018-12",True,"2018-12"
"Define less fonts","2018-12","2019-1","2018-12",True,"2019-1"
"Fix microsoft/vscode-pull-request-github#612. Allow fetching with limited depths","2018-12","2019-1","2018-12",True,"2019-1"
"Replace all void 0 with undefined","2018-12","2019-1","2018-12",True,"2019-1"
"Suggest a link to available formatters inside notification","2018-12","2019-3","2018-12",False,"null"
"Modifying ChordKeybinding to support multiple chords","2018-12","2019-2","2018-12",True,"2019-2"
"fix named multiline problem pattern parsing","2018-12","2019-1","2018-12",True,"2019-1"
"reveal in finder/explorer -> open in finder/explorer","2018-12","2019-1","2018-12",False,"null"
"Update copyright year to 2019","2019-1","2019-1","2019-1",True,"2019-1"
"[WIP] Adding headers to keymapping in vscode","2019-1","2019-1","2019-1",False,"null"
"Clean user input for git clone extension","2019-1","2019-1","2019-1",False,"null"
"Clean user input for git clone extension","2019-1","2019-8","2019-1",True,"2019-8"
"Re-enable link detection (fixes #34026)","2019-1","2019-1","2019-1",True,"2019-1"
"Clear open recent. Fix #65935","2019-1","2019-2","2019-1",False,"null"
"Gentle shutdown of application in smoke test","2019-1","2019-1","2019-1",True,"2019-1"
"Fix-65575 MarkdownIt plugins (or Rules) called multiple times for one input","2019-1","2019-1","2019-1",True,"2019-1"
"Fixed issue 65204: open keybindings icon disappears","2019-1","2019-1","2019-1",True,"2019-1"
"Add terminalGroup to tasks to allow running them in split panes","2019-1","2019-1","2019-1",True,"2019-1"
"Update Octicons","2019-1","2019-1","2019-1",True,"2019-1"
"Run active file with spaces PowerShell Core Support","2019-1","2019-1","2019-1",True,"2019-1"
"Workaround for webview focus visibility issue","2019-1","2019-1","2019-1",True,"2019-1"
