"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix JSDoc typo: ""beginPattern"" -> ""beginsPattern""","2019-5","2019-7","2019-5",True,"2019-7"
"Remove duplicate context","2019-5","2019-5","2019-5",True,"2019-5"
"Fix #73021","2019-5","2019-5","2019-5",True,"2019-5"
"Fixes #73021: Image View Remembers Zoom","2019-5","2019-5","2019-5",False,"null"
"object literal type to the interface type","2019-5","2019-5","2019-5",True,"2019-5"
"Incorrect wording of Outline drawer default message","2019-5","2019-5","2019-5",True,"2019-5"
"add code lens cache to standalone editor","2019-5","2019-5","2019-5",True,"2019-5"
"Fix hasTrailingPathSeparator for Windows drives","2019-5","2019-5","2019-5",True,"2019-5"
"Add 'qsh' as a valid shellscript firstline","2019-5","2019-5","2019-5",True,"2019-5"
"Added small documentation to export classes","2019-5","2019-5","2019-5",False,"null"
"Workaround for #29757","2019-5","2019-8","2019-5",False,"null"
"Fix Monaco compilation","2019-5","2019-5","2019-5",True,"2019-5"
"Use default shell from the process side","2019-5","2019-5","2019-5",True,"2019-5"
"add window.disableMenuBarAltBehavior option","2019-5","2019-6","2019-5",True,"2019-6"
"Update remote background defaults","2019-5","2019-5","2019-5",True,"2019-5"
"Fix SVG links in Webview","2019-5","2019-5","2019-5",True,"2019-5"
"json-language-features/CONTRIBUTING.md fixes","2019-5","2019-5","2019-5",True,"2019-5"
"Fix retain search panel on reload","2019-5","2019-5","2019-5",True,"2019-5"
"Re-use isValidBasename in file picker","2019-5","2019-5","2019-5",True,"2019-5"
"update distro","2019-5","2019-5","2019-5",True,"2019-5"
"Tree trait model change events should only fire if collection actually changes","2019-5","2019-5","2019-5",True,"2019-5"
"Fix opening extension from extension pack tab","2019-5","2019-5","2019-5",True,"2019-5"
"update html & json services","2019-5","2019-5","2019-5",True,"2019-5"
"Fix quick pick message size","2019-5","2019-5","2019-5",True,"2019-5"
"Deprecate commands for static contribution later","2019-5","2019-5","2019-5",True,"2019-5"
"oss for 1.34","2019-5","2019-5","2019-5",True,"2019-5"
"fixes #73126","2019-5","2019-5","2019-5",True,"2019-5"
"Fix settings tree filter not cleared when leaving search mode","2019-5","2019-5","2019-5",True,"2019-5"
"fixes #60801","2019-5","2019-9","2019-5",False,"null"
"comment thread user request handler","2019-5","2019-7","2019-5",False,"null"
"Remove trailing slash from git URL before inferring repo name","2019-5","2019-10","2019-5",False,"null"
"revealProblem should be revealProblems","2019-5","2019-5","2019-5",True,"2019-5"
"Fixes #72683: Consider extra lines below the file when computing mini…","2019-5","2019-5","2019-5",True,"2019-5"
"Provide API for dynamically supplying JSON Schemas","2019-5","2019-10","2019-5",False,"null"
"Merge pull request #2 from Microsoft/master","2019-5","2019-5","2019-5",False,"null"
"Add abort git rebase command","2019-5","2019-5","2019-5",False,"null"
"explorer: take the root that is the closest to the stat","2019-5","2019-5","2019-5",True,"2019-5"
"fix #73472","2019-5","2019-5","2019-5",True,"2019-5"
"fix #71485","2019-5","2019-5","2019-5",True,"2019-5"
"allow empty string to be inserted...","2019-5","2019-5","2019-5",True,"2019-5"
"Pull back comments api","2019-5","2019-5","2019-5",True,"2019-5"
"Add setting that uses winpty for tasks","2019-5","2019-5","2019-5",True,"2019-5"
"Preselect default formatter","2019-5","2019-5","2019-5",True,"2019-5"
"Show task output automatically if there is only one task running","2019-5","2019-10","2019-5",False,"null"
"Update version","2019-5","2019-5","2019-5",True,"2019-5"
"Pull #73522 into release branch","2019-5","2019-5","2019-5",True,"2019-5"
"fixes #73218","2019-5","2019-5","2019-5",True,"2019-5"
"Move tasks setting under terminal","2019-5","2019-5","2019-5",True,"2019-5"
"Move tasks setting under terminal (#73562)","2019-5","2019-5","2019-5",True,"2019-5"
"Update node-pty","2019-5","2019-5","2019-5",True,"2019-5"
"Update vscode-xterm","2019-5","2019-5","2019-5",True,"2019-5"
"refactor actionItem naming","2019-5","2019-5","2019-5",True,"2019-5"
"Fix #72587 suggestWidget no scroll on first open","2019-5","2019-8","2019-5",True,"2019-8"
"Allow to configure language mode for inputs","2019-5","2019-5","2019-5",True,"2019-5"
"fix #65747","2019-5","2019-5","2019-5",True,"2019-5"
"fix #50830","2019-5","2019-5","2019-5",True,"2019-5"
"fix #72573","2019-5","2019-5","2019-5",True,"2019-5"
"fix #73355","2019-5","2019-5","2019-5",True,"2019-5"
"Add basic support to start vscode in the web","2019-5","2019-5","2019-5",True,"2019-5"
"Potential fix for issue #73396","2019-5","2019-6","2019-5",True,"2019-6"
"update distro","2019-5","2019-5","2019-5",True,"2019-5"
"add drone ci icon","2019-5","2019-5","2019-5",False,"null"
"Fix typo: isScrollWhellKeyPressed => isScrollWheelKeyPressed","2019-5","2019-5","2019-5",True,"2019-5"
"""Smart Renaming"" is disableable","2019-5","2019-6","2019-5",False,"null"
"Possible fix for #72483","2019-5","2019-5","2019-5",True,"2019-5"
"Fix docblock for FileSystemError","2019-5","2019-5","2019-5",True,"2019-5"
"Fix #55470","2019-5","2019-5","2019-5",True,"2019-5"
"fix version","2019-5","2019-5","2019-5",False,"null"
"stable with 1.34.0","2019-5","2019-5","2019-5",False,"null"
"stable 1.34.0","2019-5","2019-5","2019-5",True,"2019-5"
"Delete vscode-typescript upon close of VS Code","2019-5","2019-5","2019-5",True,"2019-5"
"Fix-73465 Toggle search view position should also appear in empty search view","2019-5","2019-5","2019-5",True,"2019-5"
"WebWorker ExtensionHost","2019-5","2019-8","2019-5",True,"2019-8"
"Update icon build","2019-5","2019-5","2019-5",False,"null"
"Update xterm","2019-5","2019-5","2019-5",True,"2019-5"
"Add rich code nav indexer","2019-5","2019-5","2019-5",False,"null"
"Allow multi-line comment auto-closing for C++ files","2019-5","2019-5","2019-5",True,"2019-5"
"Controlling the background color of the active tab in an unfocused editor group","2019-5","2019-5","2019-5",True,"2019-5"
"support query encoding in http, http, ftp and fix path decode issues","2019-5","2019-6","2019-5",True,"2019-6"
"Smart select: only add line ranges if they’re contained by the next range","2019-5","2019-5","2019-5",True,"2019-5"
"Support negated .gitignore rules.","2019-5","2019-5","2019-5",True,"2019-5"
"Add icon explorations into electron-4.0.x","2019-5","2019-6","2019-5",False,"null"
"Adds a new explorerViewer sort order configuration item, barrelFirst","2019-5","2019-10","2019-5",False,"null"
"Preserve whitespace in debug hover expresion value","2019-5","2019-5","2019-5",True,"2019-5"
"Added: { } surroundingPairs for markdown","2019-5","2019-5","2019-5",False,"null"
"Reuse never show again logic - work in progress","2019-5","2019-8","2019-5",True,"2019-8"
"Making the active editor background (and gutter) customizable ","2019-5","2019-10","2019-5",False,"null"
"Fix storage error message to display details of error","2019-5","2019-8","2019-5",False,"null"
"Fix-72938 Searching in specified path only works when another folder is already open","2019-5","2019-5","2019-5",True,"2019-5"
"Makes custom dialogs match native dialogs on Windows + Mac","2019-5","2019-5","2019-5",True,"2019-5"
"Precondition for command and alt command","2019-5","2019-5","2019-5",True,"2019-5"
"Add icon explorations to master","2019-5","2019-6","2019-5",False,"null"
"Types publisher","2019-5","2019-5","2019-5",True,"2019-5"
"Add shortcut to Collapse All Trees in Outline View","2019-5","2019-5","2019-5",True,"2019-5"
"Update Contribution section of README and Contribution Wiki ","2019-5","2019-5","2019-5",False,"null"
"Fix-72650 Shell paths should be validated before launched to prevent ambiguous errors - $Path check","2019-5","2019-6","2019-5",False,"null"
"add quick open/input color registers","2019-5","2019-6","2019-5",True,"2019-6"
"Fix typos and localize issues","2019-5","2019-5","2019-5",True,"2019-5"
"Use system python for path in code.sh","2019-5","2019-6","2019-5",False,"null"
"fix #74085 (port mapping for websockets)","2019-5","2019-5","2019-5",True,"2019-5"
