"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Revert ""Do not attempt to reopen files that lead to a crash in previo…","2022-4","2022-4","2022-4",False,"null"
"Fix version in error message","2022-4","2022-4","2022-4",True,"2022-4"
"Send all extension descriptions to all extension hosts","2022-4","2022-4","2022-4",True,"2022-4"
"Add minimum visible count to open editors","2022-4","2022-4","2022-4",True,"2022-4"
"migrate non-encrypted passwords stored in keyring","2022-4","2022-4","2022-4",True,"2022-4"
"use css selector that includes IW scrollbar","2022-4","2022-4","2022-4",True,"2022-4"
"disable shell integration for environmentVariable test","2022-4","2022-4","2022-4",True,"2022-4"
"better handling of uris when remote is windows","2022-4","2022-4","2022-4",True,"2022-4"
"Fix typing for commentReply in commentThreadWidget.ts","2022-4","2022-4","2022-4",False,"null"
"re #147183. Support editor options in IDefaultEditor","2022-4","2022-4","2022-4",True,"2022-4"
"Add horizontal scrolling to disassembly view","2022-4","null","2022-4",False,"null"
"SCM - surface sorting options in the menus","2022-4","2022-4","2022-4",True,"2022-4"
