"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Send machineId in crash reports","2017-3","2017-3","2017-3",True,"2017-3"
"WIP: Early changes for adding cmnds in refWidget","2017-3","2017-5","2017-3",False,"null"
"Update to latest C# TextMate grammar","2017-3","2017-3","2017-3",True,"2017-3"
"Proposed Terminal API onData","2017-3","2017-3","2017-3",True,"2017-3"
"Support `...` terminating Yaml FrontMatter","2017-3","2017-3","2017-3",True,"2017-3"
"Remove class snippet comment","2017-3","2017-4","2017-3",True,"2017-4"
"Add abstract class snippet","2017-3","2017-4","2017-3",False,"null"
"#22622","2017-3","2017-6","2017-3",True,"2017-6"
"Add new ""files.defaultLanguage"" configuration setting","2017-3","2017-3","2017-3",True,"2017-3"
"Moveline autoindent#14390","2017-3","2017-3","2017-3",False,"null"
"Move line autoindent#14390","2017-3","2019-10","2017-3",False,"null"
"Characters Limit for 'Report Issue' Extensions Listing","2017-3","2017-3","2017-3",True,"2017-3"
"Added ability for JSON/XLIFF conversion and Push/Pull from Transifex","2017-3","2017-4","2017-3",True,"2017-4"
"Don't forward menu action args automatically","2017-3","2017-3","2017-3",True,"2017-3"
"quitelight theme update fixes #23523","2017-3","2017-3","2017-3",True,"2017-3"
"Pr 1","2017-3","2017-3","2017-3",False,"null"
"prevent reload window closes the debuggee; fixes #23390","2017-3","2017-3","2017-3",True,"2017-3"
"Listen on configuration change","2017-3","2017-3","2017-3",True,"2017-3"
"Monaco works alone under node env with vscode-textmate.","2017-3","2017-5","2017-3",False,"null"
"Add extra theme colors to Solarized Dark for #23294","2017-3","2017-3","2017-3",True,"2017-3"
"Adds editor options overloads to showTextDocument & vscode.diff","2017-3","2017-4","2017-3",True,"2017-4"
"Update SCM API based on feedback","2017-3","2017-3","2017-3",True,"2017-3"
"Fixes #4803: Adding support for swipe gestures on macOS.","2017-3","2017-4","2017-3",True,"2017-4"
"Exception widget UI update with respect to DA protocol","2017-3","2017-3","2017-3",True,"2017-3"
"Pr 1","2017-3","2017-3","2017-3",False,"null"
"Add an option to enable/disable JSDoc autocomplete","2017-3","2017-4","2017-3",True,"2017-4"
"Encoding auto guessing: Use buffer properly","2017-3","2017-3","2017-3",True,"2017-3"
"Feature/keybindings adds","2017-3","2017-3","2017-3",False,"null"
"Check for string not truthy","2017-3","2017-4","2017-3",True,"2017-4"
"April changes","2017-4","2017-4","2017-4",True,"2017-4"
"Fixed typo in terminal.contribution description","2017-4","2017-4","2017-4",True,"2017-4"
"Update to electron 1.6.x","2017-4","2017-4","2017-4",False,"null"
"Add noValuePreselect option to showInputBox","2017-4","2017-4","2017-4",True,"2017-4"
"Fixes #1623 and #20953","2017-4","2017-4","2017-4",True,"2017-4"
"Adopt menu service and commands for save conflict actions (for #23420)","2017-4","2017-4","2017-4",True,"2017-4"
"Update to electron 1.6.x","2017-4","2017-4","2017-4",True,"2017-4"
"Detect if running on battery and force blinking cursor style when doing so","2017-4","2017-5","2017-4",False,"null"
"Calculate extensions table limit with respect to URI length","2017-4","2017-4","2017-4",True,"2017-4"
"Pause fancy blinking after 10 blinks","2017-4","2017-4","2017-4",True,"2017-4"
"Small fix for Italian ""Go To Bracket"" command","2017-4","2017-4","2017-4",False,"null"
"Consistent highlighting of puctuators in ts/js return types","2017-4","2017-4","2017-4",True,"2017-4"
"Handle typesInstallerInitializationFailed events","2017-4","2017-4","2017-4",True,"2017-4"
"Add restart TypeScript Server logic","2017-4","2017-4","2017-4",True,"2017-4"
"Let the widgetactions debug UI reflect the state of a focused thread","2017-4","2017-4","2017-4",True,"2017-4"
"theming - use flex for tree actions to avoid background color duplication","2017-4","2017-4","2017-4",True,"2017-4"
"Isidorn/action items lifecycle fixes #23822","2017-4","2017-4","2017-4",True,"2017-4"
"Fix child_process event name typo in nodejs typings","2017-4","2017-4","2017-4",True,"2017-4"
"debt - decouple app from main code","2017-4","2017-4","2017-4",True,"2017-4"
"Merge pull request #1 from Microsoft/master","2017-4","2017-4","2017-4",False,"null"
"Fix #23194","2017-4","2017-4","2017-4",True,"2017-4"
"Scm css fix for keyboard navigation and actions Issue","2017-4","2017-4","2017-4",False,"null"
"Immediately submit file search","2017-4","2017-12","2017-4",False,"null"
"Hot exit: Lost editor contents on upgrade","2017-4","2017-4","2017-4",False,"null"
"Hot exit: Lost editor contents on upgrade (fixes #23999)","2017-4","2017-4","2017-4",True,"2017-4"
"Added missing commands to the Settings page","2017-4","2017-4","2017-4",False,"null"
"Tweak HTML Preview Styling ","2017-4","2017-4","2017-4",True,"2017-4"
"fix Solarized Light theme highlighting  #24040","2017-4","2017-4","2017-4",True,"2017-4"
"Fix #24240","2017-4","2017-4","2017-4",True,"2017-4"
"Removed .tildify so that long path would return absolute path.","2017-4","2017-4","2017-4",False,"null"
"Added missing . to hc-black so that it displays the correct scm actio…","2017-4","2017-4","2017-4",True,"2017-4"
