"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Create backup of settings file when making changes (for #21676)","2017-3","2017-3","2017-3",False,"null"
"Write backup file when updating settings","2017-3","2017-3","2017-3",True,"2017-3"
"Refactor fileService.ts","2017-3","2017-3","2017-3",False,"null"
"Add option to always reuse open editors","2017-3","2017-3","2017-3",True,"2017-3"
"Introduce promises to fileService.ts","2017-3","2017-3","2017-3",False,"null"
"Center panel header hit boxes","2017-3","2017-3","2017-3",True,"2017-3"
"[Objective-C grammar] add @autoreleasepool","2017-3","2017-3","2017-3",False,"null"
"[Objective-C grammar] Xcode’s snippets-markup","2017-3","2017-3","2017-3",False,"null"
"proposal to fix issue 21600","2017-3","2017-3","2017-3",True,"2017-3"
"Move shared process to a window","2017-3","2017-3","2017-3",False,"null"
"Move shared process to a browser window","2017-3","2017-3","2017-3",True,"2017-3"
"Save All keybinding for Windows","2017-3","2017-3","2017-3",True,"2017-3"
"Save All keybinding for Windows","2017-3","2017-3","2017-3",True,"2017-3"
"Fix #21857","2017-3","2017-5","2017-3",False,"null"
"Add an option to disable closing open files that are removed from the directory","2017-3","2017-3","2017-3",True,"2017-3"
"Fixed keybinding json for backslash","2017-3","2017-3","2017-3",True,"2017-3"
"Proof of Concept: User color theme overrides","2017-3","2017-3","2017-3",False,"null"
"Added command and default keybinding for ""Find In Selection""","2017-3","2017-5","2017-3",False,"null"
"Adjust function focusLast, ""end key"" now goes to last result(resolves #21096).","2017-3","2017-4","2017-3",False,"null"
"Add Command for navigating around visible editors/viewlets/repl","2017-3","2017-3","2017-3",True,"2017-3"
"Add ability to open untitled document with initial content","2017-3","2017-3","2017-3",True,"2017-3"
"Exclude CVS directories","2017-3","2017-3","2017-3",True,"2017-3"
"Exclude commonly generated files from search","2017-3","2017-3","2017-3",False,"null"
"Fixed to be able to search commands in English command name when locale set to `ja`","2017-3","2017-3","2017-3",False,"null"
"Animal","2017-3","2017-3","2017-3",False,"null"
"Fixed typo in jsdoc of function tail","2017-3","2017-3","2017-3",True,"2017-3"
"Add Specific No Result Found Messages for Implementations and Type Definition","2017-3","2017-3","2017-3",True,"2017-3"
"Use Gulp To Generate Markdown Langauge Includes","2017-3","2017-3","2017-3",True,"2017-3"
"Add terminal kill confirmation message when exiting","2017-3","2017-3","2017-3",True,"2017-3"
"Rename common.machineId in main process","2017-3","2017-3","2017-3",True,"2017-3"
"Follow up to PR #22021 to respond to feedback","2017-3","2017-3","2017-3",True,"2017-3"
"Add hints for terminal links without ctrl/cmd","2017-3","2017-3","2017-3",True,"2017-3"
"Fix borderRadius for decorations","2017-3","2017-3","2017-3",True,"2017-3"
"More robust deprecation warning for launch.json (Fixes #21946)","2017-3","2017-3","2017-3",True,"2017-3"
"Accesors","2017-3","2017-8","2017-3",False,"null"
"Fix spanish translation","2017-3","2017-3","2017-3",False,"null"
"TypeScript should use double quotes for string in import snippet.","2017-3","2017-3","2017-3",True,"2017-3"
"Introduce KeyPress","2017-3","2017-4","2017-3",False,"null"
"22160 fixes shortening same name ending","2017-3","2017-3","2017-3",False,"null"
"TextDocument#eol","2017-3","2017-3","2017-3",True,"2017-3"
"Roll data dir into extensions dir","2017-3","2017-3","2017-3",True,"2017-3"
"Update PHP snippets","2017-3","2017-5","2017-3",True,"2017-5"
"Pick up new c/c++ grammar ","2017-3","2017-3","2017-3",True,"2017-3"
"Handle proxy authentication","2017-3","2017-7","2017-3",True,"2017-7"
"Implement join editors command","2017-3","2017-3","2017-3",True,"2017-3"
"Prototype Allowing Extensions to Extend the Builtin Markdown Extension","2017-3","2017-3","2017-3",True,"2017-3"
"Support for TSServer Request Cancelation","2017-3","2017-3","2017-3",True,"2017-3"
"Add option to follow the last valid active path for untitled editors outside of a workspace","2017-3","2017-8","2017-3",False,"null"
"Update terminal title from xterm.js title event. (#22325)","2017-3","2017-4","2017-3",False,"null"
"Refactor to fix compile error with noImplicitAny","2017-3","2017-3","2017-3",True,"2017-3"
"Fixed #14311 by adding preserveFocus parameter to vscode.previewHtml","2017-3","2017-4","2017-3",False,"null"
"Provide ""terminal.integrated.enableBold"" setting connected to #22422","2017-3","2017-3","2017-3",True,"2017-3"
"Addresses #14221 by reading wordPattern from language-configuration.json","2017-3","2017-5","2017-3",True,"2017-5"
"Improved behaviour of dealing with deleted files (for #11642)","2017-3","2017-3","2017-3",True,"2017-3"
"Adding check of full folder name instead of suffix","2017-3","2017-3","2017-3",True,"2017-3"
"New access modifiers and oldValue & newValue","2017-3","2019-10","2017-3",False,"null"
"Fix Markdown TOC Provider for Invalid References","2017-3","2017-3","2017-3",True,"2017-3"
"Add backwards search to preferences view","2017-3","2017-3","2017-3",True,"2017-3"
"Support terminal shell args as string","2017-3","2017-3","2017-3",True,"2017-3"
"Checks integrated terminal output for more types of relative paths","2017-3","2017-3","2017-3",True,"2017-3"
"Create IContext type, dynamic `getValue`","2017-3","2017-3","2017-3",True,"2017-3"
"Add button to resource viewer to open unsupported resource in external program","2017-3","2017-3","2017-3",True,"2017-3"
"Ts server restart","2017-3","2017-5","2017-3",False,"null"
"First cut of theming inside the workbench","2017-3","2017-3","2017-3",True,"2017-3"
"Added an option to disable the mnemonics in the main menu","2017-3","2017-5","2017-3",True,"2017-5"
