"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Allow to shrink tabs instead of keeping a minimum width","2017-11","2017-11","2017-11",True,"2017-11"
"Allow reading from stdin","2017-11","2017-11","2017-11",True,"2017-11"
"Modify hygiene pre-commit checks for users with git autocrlf set","2017-11","2017-12","2017-11",False,"null"
"Show branches list in ""git pull from""","2017-11","2017-12","2017-11",True,"2017-12"
"Turn off hiding of tree view buttons","2017-11","2017-12","2017-11",False,"null"
"README.md: Adding dependencies (+dev) check badge","2017-11","2019-10","2017-11",False,"null"
"Setting to show Source Control Provider even for single repository","2017-11","2017-12","2017-11",True,"2017-12"
"Trim whitespace from command.stash","2017-11","2017-11","2017-11",True,"2017-11"
"Resized clean.svg","2017-11","2017-11","2017-11",False,"null"
"Add code --ps","2017-11","2017-11","2017-11",True,"2017-11"
"Extensions runtime information","2017-11","2017-11","2017-11",True,"2017-11"
"Make Horizontal Slider Taller #32192","2017-11","2017-12","2017-11",False,"null"
"Issue #39269","2017-11","2019-10","2017-11",False,"null"
"Increase minimum limit for fontSize and lineHeight","2017-11","2018-1","2017-11",True,"2018-1"
"added workspace statistics to '--ps'","2017-11","2017-11","2017-11",True,"2017-11"
"Allow specifying number of scrolled lines in args","2017-11","2018-1","2017-11",False,"null"
"Add code folding #region support in coffeescript","2017-11","2017-11","2017-11",True,"2017-11"
"Fix auto closing of < in markdown code blocks","2017-11","2018-1","2017-11",True,"2018-1"
"Introduce a log service across all processes","2017-11","2017-12","2017-11",True,"2017-12"
"Tilde expansion for files to include and exclude (fixes #36792)","2017-11","2017-12","2017-11",True,"2017-12"
"Capitalized string tarea Task in Spanish","2017-11","2018-1","2017-11",False,"null"
"Fix #34057 - Allow default config exporter to access platform-specific configurations that don't apply on the build machine","2017-12","2017-12","2017-12",True,"2017-12"
"Mark onDidChangeActiveTextEditor can fire with undefined","2017-12","2017-12","2017-12",True,"2017-12"
"Fix #39306 - allow tab to change file currently being renamed","2017-12","2018-5","2017-12",False,"null"
"Support '../' and '..\' for specifying relative paths in search, fixes #38144","2017-12","2017-12","2017-12",True,"2017-12"
"Include common word delimiter","2017-12","2017-12","2017-12",True,"2017-12"
"Update Quiet Light theme's JSX","2017-12","2017-12","2017-12",True,"2017-12"
"Add Debug:Evaluate command to REPL history","2017-12","2017-12","2017-12",False,"null"
"Few minor changes.","2017-12","2017-12","2017-12",False,"null"
"Add selected text to configuration variable #27466","2017-12","2017-12","2017-12",True,"2017-12"
