"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"support to log null and undefined to the repl from an extension","2015-11","2015-11","2015-11",False,"null"
"Languageconf fixes","2015-11","2015-11","2015-11",True,"2015-11"
"VSCODE","2015-11","2015-11","2015-11",False,"null"
"Fixed Runnning typo","2015-11","2015-11","2015-11",True,"2015-11"
"Fix typo particpate -> participate","2015-11","2015-11","2015-11",True,"2015-11"
"Fix small typo","2015-11","2015-11","2015-11",True,"2015-11"
"choice of tool --> type of tool","2015-11","2015-11","2015-11",True,"2015-11"
"Add text/ng-template to the HTML mime types","2015-11","2015-11","2015-11",True,"2015-11"
"Changed the adapters separation from "","" to ""and""","2015-11","2015-11","2015-11",True,"2015-11"
"Fix grunt task detector retrieving task names improperly","2015-11","2015-11","2015-11",True,"2015-11"
"fix for #39","2015-11","2015-11","2015-11",True,"2015-11"
"Fix bug #103","2015-11","2015-11","2015-11",False,"null"
"Proxy support for extensions #69","2015-11","2015-11","2015-11",True,"2015-11"
"Center screenshot in README","2015-11","2015-11","2015-11",True,"2015-11"
"Small changes to improve document readabilty","2015-11","2015-11","2015-11",True,"2015-11"
"Setup Travis CI","2015-11","2015-11","2015-11",True,"2015-11"
"One click script for installing on linux","2015-11","2015-11","2015-11",False,"null"
"Add more extensions to built-in PowerShell support","2015-11","2015-11","2015-11",True,"2015-11"
"Add php reserved keyword ""yield""","2015-11","2015-11","2015-11",False,"null"
"Update css <length> units used by CSS auto-complete","2015-11","2015-11","2015-11",False,"null"
"Add 'turn' to <angle> and 'dppx' to <resolution> data types for CSS auto-complete","2015-11","2015-11","2015-11",False,"null"
"Update css at-rule support for auto-complete","2015-11","2015-11","2015-11",True,"2015-11"
"Use default cursor for .git-statusbar-item","2015-11","2015-11","2015-11",True,"2015-11"
"Enable regex's ^, $ and ^$ to be matched in file dialog","2015-11","2015-11","2015-11",True,"2015-11"
"Fix CSS frequency capitalization","2015-11","2015-11","2015-11",True,"2015-11"
"loader.js - some few Utilities changement","2015-11","2015-11","2015-11",False,"null"
"Make sure not each provider registers a support","2015-11","2015-11","2015-11",True,"2015-11"
"When creating a delayer add it to delayers set","2015-11","2015-11","2015-11",False,"null"
"JavaScript: Enable ES6 by Default","2015-11","2015-12","2015-11",True,"2015-12"
"Use auth tokens for downloading omnisharp builds from GitHub","2015-11","2015-11","2015-11",True,"2015-11"
"move pulling omnisharp into another script so that it doesn't run whe…","2015-11","2015-11","2015-11",False,"null"
"Add HTML aria attribute autocomplete","2015-11","2015-11","2015-11",True,"2015-11"
"Expose FILE_SAVING event to extensions","2015-11","2015-12","2015-11",False,"null"
