"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"commit","2020-6","2020-6","2020-6",False,"null"
"Add 'secondary' option to Button class","2020-6","2020-6","2020-6",True,"2020-6"
"debug: allow debugging the renderer process","2020-6","2020-6","2020-6",True,"2020-6"
"Disable auto saving of untitled notebooks","2020-6","2020-6","2020-6",True,"2020-6"
"Ref-count notebook models, rework notebook inputs","2020-6","2020-6","2020-6",True,"2020-6"
"Implement workbench hover service","2020-6","2020-6","2020-6",True,"2020-6"
"Allow pasting in debug window #100235","2020-6","2020-6","2020-6",True,"2020-6"
"debug: do not store configurations in storage","2020-6","2020-6","2020-6",True,"2020-6"
"Update README.md","2020-6","2020-6","2020-6",False,"null"
"Update README.md","2020-6","2020-6","2020-6",False,"null"
"Update README.md","2020-6","2020-6","2020-6",False,"null"
"Word fixes","2020-6","2020-6","2020-6",True,"2020-6"
"Fix #71295 Permit command URIs in markdownDescription of extension setting","2020-6","2020-6","2020-6",True,"2020-6"
"Update README.md","2020-6","2020-6","2020-6",False,"null"
"Update README.md","2020-6","2020-10","2020-6",False,"null"
"Update README.md","2020-6","2020-10","2020-6",False,"null"
"Edit","2020-6","2020-6","2020-6",False,"null"
"Editin","2020-6","2020-6","2020-6",False,"null"
"Remove unused coveralls","2020-6","2020-6","2020-6",False,"null"
"Move the webview port mapping from renderer to main process","2020-6","2020-6","2020-6",True,"2020-6"
"Fix pinned tabs do not preserve when joining editor groups","2020-6","2020-6","2020-6",True,"2020-6"
"make sure to return empty array when calling dispose-util with array","2020-6","2020-6","2020-6",True,"2020-6"
"fixes #100364","2020-6","2020-6","2020-6",True,"2020-6"
"notebooks: pipe renderer API postmessages to the renderer itself","2020-6","2020-6","2020-6",True,"2020-6"
"removed rich nav trigger on PRs","2020-6","2020-6","2020-6",True,"2020-6"
"Trusted Domains: Timeout filesystem access","2020-6","2020-6","2020-6",True,"2020-6"
"fix #100437 Improve 'terminal.integrated.commandsToSkipShell' info","2020-6","2020-7","2020-6",True,"2020-7"
"editors - have a editor drop service (fix #99739)","2020-6","2020-6","2020-6",True,"2020-6"
"editors - move open with to editor (fix #100057)","2020-6","2020-6","2020-6",True,"2020-6"
"Clipboard: sync access is deprecated (fix #98556)","2020-6","2020-6","2020-6",True,"2020-6"
"switch to use iconv-lite-umd for #79275","2020-6","2020-6","2020-6",True,"2020-6"
"Adopt hover service in custom tree view","2020-6","2020-6","2020-6",True,"2020-6"
"stage ibus-gtk3 to try to make ibus work","2020-6","2020-6","2020-6",True,"2020-6"
"Step over surrogate pairs on zero-lenth matches (fixes #100134)","2020-6","2020-6","2020-6",True,"2020-6"
"Proposed terminal link provider API","2020-6","2020-6","2020-6",True,"2020-6"
"Update the version of the telemetry extractor","2020-6","2020-6","2020-6",True,"2020-6"
"Move encoding to common for #79275","2020-6","2020-6","2020-6",True,"2020-6"
"ensure we are not leaking buffer details from iconv-lite-umd for #79275","2020-6","2020-6","2020-6",False,"null"
"Notebook: separate selections and text model","2020-6","2020-6","2020-6",True,"2020-6"
"Add ""pnpm"" option to ""npm.packageManager"" setting","2020-6","2020-7","2020-6",True,"2020-7"
"Use https for stackoverflow","2020-6","2020-6","2020-6",True,"2020-6"
"Update logging","2020-6","2020-6","2020-6",True,"2020-6"
"Remove unnecessary template literals","2020-6","2020-6","2020-6",False,"null"
"Web worker extension host","2020-6","2020-6","2020-6",True,"2020-6"
"code.sh: Improve WSL2 compatibility check","2020-6","2020-6","2020-6",False,"null"
"Scan builtin extensions task","2020-6","2020-6","2020-6",True,"2020-6"
"Connor4312/terminal types contribution","2020-6","2020-6","2020-6",True,"2020-6"
"Allow calling extension language features even for big files","2020-6","2020-10","2020-6",False,"null"
"debug: allow a single debug extension to provide multiple configs","2020-6","2020-6","2020-6",True,"2020-6"
"Move read and write logic from nativeTextFileService to textFileService for #79275","2020-6","2020-7","2020-6",True,"2020-7"
"Get tree tooltip when needed","2020-6","2020-6","2020-6",False,"null"
"Drop node.js require for bootstrap and bootstrap-window","2020-6","2020-6","2020-6",True,"2020-6"
"Support `args` for `workbench.action.selectTheme`","2020-6","2021-10","2020-6",False,"null"
"Support `metaKey` for iOS","2020-6","2020-6","2020-6",True,"2020-6"
"feat: enable sandbox for proxy auth window","2020-6","2020-7","2020-6",True,"2020-7"
"Feat/slim for context key service","2020-6","2020-6","2020-6",False,"null"
"Bump version number","2020-6","2020-6","2020-6",True,"2020-6"
"run html language features serverless","2020-6","2020-6","2020-6",True,"2020-6"
"exe recommendations: show exension info","2020-6","2020-6","2020-6",True,"2020-6"
"Allow to reopen closed webviews if the extension supports it","2020-6","2020-7","2020-6",True,"2020-7"
"Add experimental support for using iframes for webviews","2020-6","2020-6","2020-6",True,"2020-6"
"fix(search): Replace crash empty string pattern","2020-6","2020-6","2020-6",True,"2020-6"
"Fix SchemaStore.org URLs","2020-6","2020-6","2020-6",True,"2020-6"
"Use HTTPS urls for SchemaStore.org","2020-6","2020-6","2020-6",True,"2020-6"
"Improve a11y for settings object renderer","2020-6","2020-6","2020-6",True,"2020-6"
