"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"DND: visible watermark prevents dropping of files (fixes #15698)","2016-12","2016-12","2016-12",True,"2016-12"
"Handle backups in the event of deleted workspaces","2016-12","2016-12","2016-12",True,"2016-12"
"Settings: view state lost when switching tabs ","2016-12","2016-12","2016-12",True,"2016-12"
"Fix bracket typo","2016-12","2016-12","2016-12",False,"null"
"Adding Docker 1.12 instructions to its grammar","2016-12","2016-12","2016-12",True,"2016-12"
"Fix markdown + PHP fenced code blocks","2016-12","2016-12","2016-12",True,"2016-12"
"Render MarkedString according to language server spec","2016-12","2017-4","2016-12",False,"null"
"fix formatting in commonEditorConfig.test.ts","2016-12","2016-12","2016-12",False,"null"
"Preferences style polish","2016-12","2016-12","2016-12",True,"2016-12"
"telemetry for cloud attach","2016-12","2016-12","2016-12",True,"2016-12"
"Apply indent rule when enter.","2016-12","2017-1","2016-12",True,"2017-1"
"fixes #16553","2016-12","2016-12","2016-12",True,"2016-12"
"Unescape Markdown Escapes inside of a link","2016-12","2016-12","2016-12",True,"2016-12"
"Update Configure Excludes Message ","2016-12","2016-12","2016-12",True,"2016-12"
"Fix #16432 - rejected promise not handled","2016-12","2016-12","2016-12",True,"2016-12"
"Option to exclude items from Git branch checkout list #13506","2016-12","2016-12","2016-12",True,"2016-12"
"fixes #10481","2016-12","2016-12","2016-12",False,"null"
"Add a few casts to work around issues in ts 2.1.4","2016-12","2016-12","2016-12",True,"2016-12"
"Create `jsconfig.json` in Configure Excludes if it does not exist","2016-12","2016-12","2016-12",True,"2016-12"
"Adopt TS 2.1.4 in TS Extension","2016-12","2016-12","2016-12",True,"2016-12"
"Use No Implicit Any In TS Extension","2016-12","2016-12","2016-12",True,"2016-12"
"Retain case in workspaces.json paths","2016-12","2016-12","2016-12",True,"2016-12"
"Disable text file backups when files.autoSave is afterDelay","2016-12","2016-12","2016-12",True,"2016-12"
"shrinkwrap update for css, json and html","2016-12","2016-12","2016-12",False,"null"
"shrinkwrap update for js and markdown","2016-12","2017-3","2016-12",False,"null"
"Add disconnect icon","2016-12","2016-12","2016-12",True,"2016-12"
"Add hot exit educational message","2016-12","2016-12","2016-12",True,"2016-12"
"Fix TS/JS Completion Item Provider for Completions that are not whole words","2016-12","2016-12","2016-12",True,"2016-12"
"Move @types/semver in TS Extension to devDependencies","2016-12","2016-12","2016-12",True,"2016-12"
"Update to ThirdPartyNotices for 1.8.0 release","2016-12","2016-12","2016-12",True,"2016-12"
"Add outline support for Markdown files","2016-12","2017-1","2016-12",True,"2017-1"
"Bump up version for applicationinsights","2016-12","2016-12","2016-12",True,"2016-12"
"Standardize cursor movement with home and end keys","2016-12","2016-12","2016-12",True,"2016-12"
"typography fix for better legibility","2016-12","2017-1","2016-12",False,"null"
"Isidorn/next","2016-12","2016-12","2016-12",True,"2016-12"
"Fix #16949","2016-12","2016-12","2016-12",True,"2016-12"
"Workaround for #16909","2016-12","2016-12","2016-12",True,"2016-12"
