"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"move to IProcessEnvService where appropriate","2021-3","2021-3","2021-3",True,"2021-3"
"Notebook custom markdown renderer optimization","2021-3","2021-3","2021-3",True,"2021-3"
"Add more OCaml related file extensions to the OCaml group","2021-3","2021-3","2021-3",True,"2021-3"
"fix: fixes issue #118312","2021-3","2021-3","2021-3",False,"null"
"Fixes #118181: Add http and https to svgFileSchemes","2021-3","2021-3","2021-3",False,"null"
"npm: Hide scripts matching pattern","2021-3","null","2021-3",False,"null"
"Fix an algorithm of positioning a suggest widget","2021-3","2021-10","2021-3",False,"null"
"tryRestoreScrollPosition param added to webviewWorkbenchService","2021-3","2021-4","2021-3",False,"null"
"Fixes markdown preview gets empty","2021-3","2021-3","2021-3",True,"2021-3"
"Fix transformToSnakecase","2021-3","2021-3","2021-3",True,"2021-3"
"editors - fix mergeAllGroups (#118268)","2021-3","2021-3","2021-3",True,"2021-3"
"Make more services available in electron sandbox","2021-3","2021-3","2021-3",True,"2021-3"
"fixes #118214","2021-3","2021-3","2021-3",True,"2021-3"
"Pass along remote authority when opening window on folders with custom scheme","2021-3","2021-3","2021-3",True,"2021-3"
"Don't force kill ptys on Windows on window exit","2021-3","2021-3","2021-3",True,"2021-3"
"Recover on pty host reconnect","2021-3","2021-3","2021-3",True,"2021-3"
"API proposal for PortAttributesProvider","2021-3","2021-3","2021-3",True,"2021-3"
"Don't force create a terminal on no reconnect","2021-3","2021-3","2021-3",True,"2021-3"
"Fix tooltip for codelens-sample extension","2021-3","2021-3","2021-3",True,"2021-3"
"Repro for bug https://github.com/microsoft/vscode/issues/118470","2021-3","2021-3","2021-3",True,"2021-3"
"Bump elliptic from 6.5.3 to 6.5.4","2021-3","2021-3","2021-3",True,"2021-3"
"Rebornix/nb list focus","2021-3","2021-3","2021-3",True,"2021-3"
"Prevent env var relaunch for extension owned terminals","2021-3","2021-3","2021-3",True,"2021-3"
"Fix typo in session update event","2021-3","2021-3","2021-3",True,"2021-3"
"Fix bug of some IMEs cannot input in terminal","2021-3","2021-3","2021-3",False,"null"
"Fix bug of some IMEs cannot input in terminal","2021-3","2021-3","2021-3",False,"null"
"[sql] grammar update, added window functions","2021-3","2021-3","2021-3",False,"null"
