"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fixes bad layout in settings tree after toggling v/h editor layout","2020-2","2020-5","2020-2",False,"null"
"Developed setting which controls whether the definition link opens element in the peek widget.","2020-2","2020-2","2020-2",True,"2020-2"
"Smoke-Test: Hot-exit / dataloss tests broken","2020-2","2020-2","2020-2",True,"2020-2"
"fix #89834","2020-2","2020-2","2020-2",True,"2020-2"
"Ben/75861","2020-2","2020-2","2020-2",False,"null"
"fix #75861","2020-2","2020-2","2020-2",True,"2020-2"
"Fix Smoke test","2020-2","2020-2","2020-2",False,"null"
"**MISTAKE**","2020-2","2020-2","2020-2",False,"null"
"Fixes #89675: Simplify logic for horizontal positioning","2020-2","2020-2","2020-2",True,"2020-2"
"fix untitled related smoke tests","2020-2","2020-2","2020-2",True,"2020-2"
"Fix smoke test","2020-2","2020-2","2020-2",True,"2020-2"
"disable semantic highlight for stable","2020-2","2020-2","2020-2",True,"2020-2"
"Fixes #89857","2020-2","2020-2","2020-2",True,"2020-2"
"CSS smoketest fix for high DPI on Windows","2020-2","2020-2","2020-2",True,"2020-2"
