"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix duplicated {0} placeholders in new snippetsService messages","2017-9","2017-9","2017-9",True,"2017-9"
"[WIP] Configurable Panel Position","2017-9","2017-9","2017-9",False,"null"
"ftp file system provider","2017-9","2017-9","2017-9",True,"2017-9"
"Typos and link to vscode.d.ts ThemeColor","2017-9","2017-9","2017-9",True,"2017-9"
"Remove duplicate event firing of onDidClose","2017-9","2017-9","2017-9",True,"2017-9"
"Enable Ripgrep","2017-9","2017-10","2017-9",False,"null"
"Add missing whitespace","2017-9","2017-9","2017-9",False,"null"
"[WIP] Configurable Panel Position","2017-9","2017-10","2017-9",False,"null"
"Add indentationRules to lua","2017-9","2017-9","2017-9",True,"2017-9"
"Allow injection grammars to specify embedded languages","2017-9","2017-9","2017-9",True,"2017-9"
"Fix broken API link per vscode-docs PR #1142","2017-9","2017-9","2017-9",True,"2017-9"
"Improve workspace service","2017-9","2017-9","2017-9",True,"2017-9"
"""Everyday"" typo","2017-9","2017-9","2017-9",True,"2017-9"
"Maintain focus on stopped thread when stepping a multithreaded session","2017-9","2017-9","2017-9",True,"2017-9"
"workspace folder picker API","2017-9","2017-9","2017-9",False,"null"
"Updated the license to MIT","2017-9","2017-9","2017-9",True,"2017-9"
"Improve search aria label generation performance","2017-9","2017-9","2017-9",True,"2017-9"
"Avoid fssync calls in workbench in extensionTipsService","2017-9","2017-9","2017-9",True,"2017-9"
"Allow escape to be used to close terminal","2017-9","2017-9","2017-9",False,"null"
"Replace bash shebang with '#!/usr/bin/env bash"" for portability","2017-9","2017-9","2017-9",True,"2017-9"
"Better workspace path handling","2017-9","2017-9","2017-9",False,"null"
"Support actions to show up in the macOS touchbar","2017-9","2017-9","2017-9",True,"2017-9"
"Fix tests and out of bounds in scorer","2017-9","2017-9","2017-9",True,"2017-9"
"Using node 7.9.0 after  updated from Electron 1.6.6 to 1.7.3","2017-9","2017-9","2017-9",True,"2017-9"
"Workspace folder picker command","2017-9","2017-9","2017-9",False,"null"
"Forward cancellation to underlying task","2017-9","2017-9","2017-9",False,"null"
"Workspace folder picker command (for #32936)","2017-9","2017-9","2017-9",True,"2017-9"
"Closes #27408 - Adds ViewColumn.Active","2017-9","2017-9","2017-9",True,"2017-9"
"Update .tsx import statement snippet to be consistent with .ts","2017-9","2017-9","2017-9",True,"2017-9"
"Fix raw update-available event emitting on Windows","2017-9","2017-9","2017-9",False,"null"
"Add support for Git Stash (Include Untracked)","2017-9","2017-11","2017-9",True,"2017-11"
"Add import statement snippet to .js(x) files","2017-9","2017-9","2017-9",True,"2017-9"
"Compare to correct Ressource-URI when fetching content","2017-9","2017-11","2017-9",True,"2017-11"
"Ben/34157","2017-9","2017-9","2017-9",False,"null"
"Introduce IRelativePattern and adopt in DocumentFilter/FileWatcher/FileSearch","2017-9","2017-9","2017-9",True,"2017-9"
"Fix Select-Object highlighting issue.","2017-9","2017-9","2017-9",True,"2017-9"
"Fixed issue of Illegal git value for `line`","2017-9","2017-12","2017-9",True,"2017-12"
"Fix #33939","2017-9","2017-9","2017-9",True,"2017-9"
"Nanotech","2017-9","2017-9","2017-9",False,"null"
"report tsserver response error as telemetry","2017-9","2017-9","2017-9",True,"2017-9"
"Check type of token that triggered the quick suggestions","2017-9","2017-9","2017-9",True,"2017-9"
"Add `editorFileExtension` when clause context","2017-9","2017-10","2017-9",True,"2017-10"
"Scroll to selection after cursorUndo command","2017-9","2017-9","2017-9",True,"2017-9"
"Hook extension console into debug console","2017-9","2017-9","2017-9",True,"2017-9"
"Update from original (#1)","2017-9","2017-9","2017-9",False,"null"
"replace 'Courier New' with 'monospace' in Linux font list","2017-9","2017-10","2017-9",True,"2017-10"
"Terminal link fixes","2017-9","2017-9","2017-9",True,"2017-9"
"Adding GDPR annotations","2017-9","2017-9","2017-9",True,"2017-9"
"Prototype TS Codefix commands","2017-9","2017-10","2017-9",True,"2017-10"
"Implemented tab duplicate. fixes #25563","2017-9","2017-9","2017-9",False,"null"
"Implemented the duplication of text based tabs. Fixes microsoft/vscode#25563","2017-9","2017-11","2017-9",False,"null"
"Update tweet message limit. Fixes #35214","2017-9","2017-11","2017-9",False,"null"
"Clarify parameters with backticks in error messages","2017-9","2017-9","2017-9",True,"2017-9"
"Extend Compare Active File: Fixes #33526","2017-9","2017-10","2017-9",False,"null"
"Add relativeDir launch config variable","2017-9","2017-9","2017-9",False,"null"
"Make sure dbus is set up on Linux","2017-9","2018-1","2017-9",False,"null"
"fix 'Source Control Providers' not showing up for only one repo","2017-9","2017-9","2017-9",False,"null"
"Slightly increase MAX_IMAGE_SIZE","2017-9","2017-11","2017-9",False,"null"
"Add gulp tasks to build snap packages","2017-9","2017-10","2017-9",True,"2017-10"
"Improving the sample build task template","2017-9","2018-8","2017-9",False,"null"
"Clarify parameters and add missing 'id' to the error message in viewRegistry.ts","2017-9","2017-9","2017-9",True,"2017-9"
"Fix terminal smoke test","2017-9","2017-10","2017-9",True,"2017-10"
"Clarify debugRequestNotSupported message in debugService.ts","2017-9","2017-10","2017-9",True,"2017-10"
