"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Fix format on save to only happen on explicit saves","2018-11","2018-11","2018-11",False,"null"
"Added ""Reload Window"" menu item to file menu","2018-11","2018-11","2018-11",False,"null"
"Add simple expandable instanceLimit option in tasks. Fixes #32264","2018-11","null","2018-11",False,"null"
"explicit this type on Disposable#dispose","2018-11","2018-11","2018-11",False,"null"
"Fix exclude patterns for ./ searches","2018-11","2018-11","2018-11",True,"2018-11"
"Rename `sidebarFocus` -> `sideBarFocus`","2018-11","2018-11","2018-11",True,"2018-11"
"Clear doesn't work for extension contributed tasks","2018-11","2018-11","2018-11",True,"2018-11"
"if there is no documentation don't show border","2018-11","2019-8","2018-11",True,"2019-8"
"debug repl: Make sure to select the session if debugging is already actuve","2018-11","2018-11","2018-11",True,"2018-11"
"Add ""#region/#endregion"" folding support for sql scripts.","2018-11","2018-11","2018-11",False,"null"
"remove unnecessary filter conversion (#62505)","2018-11","2018-11","2018-11",True,"2018-11"
"Implement single per Machine/per User installer","2018-11","2018-11","2018-11",False,"null"
"Add a rerun last task command","2018-11","2018-11","2018-11",True,"2018-11"
"revert debt - remove now obsolete smoothScrollingWorkaround setting","2018-11","2018-11","2018-11",True,"2018-11"
"Change icon name on Linux for icon theme compatibility","2018-11","2019-3","2018-11",True,"2019-3"
"fix #62112 - merge overlapping delete operations","2018-11","2018-11","2018-11",True,"2018-11"
"Better looking code-of-conduct formatting","2018-11","2018-11","2018-11",False,"null"
"add notification for linux issue","2018-11","2018-11","2018-11",True,"2018-11"
"add notification for linux issue (#62683)","2018-11","2018-11","2018-11",True,"2018-11"
"'custom' task type should be '$customized' to conform to API doc","2018-11","2018-11","2018-11",True,"2018-11"
"Add PR welcoming badge ","2018-11","2018-11","2018-11",False,"null"
"Update Seti webpack icons to use correct icons","2018-11","2019-1","2018-11",False,"null"
"Optimize images","2018-11","2018-11","2018-11",True,"2018-11"
"Storage: do not migrate and use legacy storage","2018-11","2018-11","2018-11",True,"2018-11"
"explorer: properly pass view state","2018-11","2018-11","2018-11",False,"null"
"Depended on background tasks should only be run once","2018-11","2018-11","2018-11",True,"2018-11"
"tasks.json should use deprecation message for env. config. and command.","2018-11","2018-11","2018-11",True,"2018-11"
"Fix last merge conflict warnings when enable autoNavigateNextConflict","2018-11","2018-11","2018-11",True,"2018-11"
"explorer: fix memento state regression","2018-11","2018-11","2018-11",True,"2018-11"
"Update contributing.md for #56883","2018-11","2019-1","2018-11",False,"null"
"Optimize parseStorage","2018-11","2018-11","2018-11",True,"2018-11"
"Scroll-y menus","2018-11","2018-11","2018-11",True,"2018-11"
"Fix #62785 empty lines in debug console copyAll","2018-11","2018-11","2018-11",True,"2018-11"
"Use `setModel` to apply changes from document content provider","2018-11","2018-11","2018-11",True,"2018-11"
"Autodetect ksh scripts as shellscript","2018-11","2018-11","2018-11",True,"2018-11"
"dispose submenu after use","2018-11","2018-11","2018-11",True,"2018-11"
"Remove capture of  ""Default"" in Clojure def regex","2018-11","2018-11","2018-11",False,"null"
"enable custom title/menus on linux","2018-11","2018-11","2018-11",True,"2018-11"
"fix menubar focus trap","2018-11","2018-11","2018-11",True,"2018-11"
"Merge pull request #1 from Microsoft/master","2018-11","2018-11","2018-11",False,"null"
"Ensure menus with no group specified have property grouping","2018-11","2018-11","2018-11",True,"2018-11"
"delete proposedApiFunction of createTerminalRenderer","2018-11","2018-11","2018-11",False,"null"
"menus: use proper command id for centered layout","2018-11","2018-11","2018-11",True,"2018-11"
"Strict null checks for keyboardMapperTestUtils","2018-11","2018-11","2018-11",True,"2018-11"
"Allow a task to execute an extension command.","2018-11","2019-1","2018-11",False,"null"
"Workbench Grid Layout Behind flag","2018-11","2019-1","2018-11",True,"2019-1"
"Expose 'apply' and 'diff --cached' from git extension API","2018-11","2018-11","2018-11",True,"2018-11"
"Fix a git extension compile error for TS 3.2","2018-11","2018-11","2018-11",False,"null"
"Use <user-file-path> instead of aaaaaaaaaa","2018-11","2018-11","2018-11",True,"2018-11"
"Search: Improvements to clear button behavior","2018-11","2018-12","2018-11",True,"2018-12"
"Fixes #63095 - html encode hrefs in marked strings","2018-11","2018-11","2018-11",True,"2018-11"
"add focus change listener once","2018-11","2018-11","2018-11",True,"2018-11"
"tree: if horizontal scrolling is enabled leave space for it","2018-11","2018-11","2018-11",True,"2018-11"
"custom name when there are multiple outline providers - feature request #62839","2018-11","2018-11","2018-11",True,"2018-11"
"StartFindWithSelectionAction should not focus the find widget","2018-11","2019-10","2018-11",True,"2019-10"
"Show Reload full text as sub text","2018-11","2018-11","2018-11",True,"2018-11"
"Fix #62365 : Added useGlobalStorageForSuggestions Setting","2018-11","2018-12","2018-11",True,"2018-12"
"Handle ${__process__} on non-Windows","2018-11","2018-11","2018-11",True,"2018-11"
"bump version number for recovery build","2018-11","2018-11","2018-11",True,"2018-11"
"Experiments shld provide local text for commands too","2018-11","2018-12","2018-11",True,"2018-12"
"remove centered layout from layout menu","2018-11","2018-11","2018-11",True,"2018-11"
"Fix TreeViewOptions comment markdown","2018-11","2018-11","2018-11",True,"2018-11"
"Fixes #63095 - html encode hrefs in marked strings (for REAL this time)","2018-11","2018-11","2018-11",True,"2018-11"
"added createSnapshot of TextModel to build","2018-11","2018-11","2018-11",False,"null"
"Enable Shift-Insert to paste primary clipboard on Linux, fixes #36170.","2018-11","2020-1","2018-11",True,"2020-1"
"Fix #63295:  Refer to Sudo in Linux Save Error Message","2018-11","2018-11","2018-11",True,"2018-11"
"Fixed #62679 - Added Option to Only Add a New Cursor at Current Column","2018-11","2020-2","2018-11",False,"null"
"Add self, static and parent to variable.language.php","2018-11","2018-11","2018-11",False,"null"
"Fix #62083: Maximize panel causes left panel to shrink","2018-11","2018-11","2018-11",False,"null"
"git.checkout: Create new branch using the input text in the checkout quick pick","2018-11","2019-1","2018-11",False,"null"
"Strict null checking snippetsService.ts","2018-11","2018-12","2018-11",True,"2018-12"
"Option to control actions alignment in search results","2018-11","2018-11","2018-11",True,"2018-11"
"representation instead of presentation","2018-11","2018-11","2018-11",True,"2018-11"
"Start using component governance for oss tracking","2018-11","2018-11","2018-11",True,"2018-11"
"Convert es5 to arrow functions","2018-11","2018-12","2018-11",False,"null"
"Move clear API out of proposed","2018-11","2018-11","2018-11",True,"2018-11"
"Move rerun behavior api out of proposed","2018-11","2018-11","2018-11",True,"2018-11"
"fix spelling of ""firstPage""","2018-11","2018-11","2018-11",True,"2018-11"
"Clean up unused empty workspace storage folders","2018-11","2018-11","2018-11",True,"2018-11"
"Remove TPromise from terminalTaskSystem.ts","2018-11","2018-11","2018-11",True,"2018-11"
"Fix #63490","2018-11","2018-11","2018-11",True,"2018-11"
"fix: #55946 Added comment snippet variable","2018-11","2018-11","2018-11",True,"2018-11"
"Add kotlin","2018-11","2018-12","2018-11",False,"null"
"Apply smooth caret setting immediately after setting change","2018-11","2018-11","2018-11",True,"2018-11"
"Draft: Allow to change the font, font size and line height of the sidebar.","2018-11","2019-8","2018-11",False,"null"
"Support for automatic tasks","2018-11","2018-11","2018-11",False,"null"
"Refactor storage service and improve perf","2018-11","2018-11","2018-11",True,"2018-11"
"Fix broken variable resolve","2018-11","2018-11","2018-11",True,"2018-11"
"Support for automatic tasks","2018-11","2018-11","2018-11",True,"2018-11"
"Fixed checkForSnapUpdate in updateService.linux.ts to correctly identify snap version","2018-11","2018-11","2018-11",True,"2018-11"
"'suggestSmartCommit' configuration setting was introduced","2018-11","2019-8","2018-11",True,"2019-8"
"Remove StartupWMClass from URL handler desktop file","2018-11","2018-11","2018-11",True,"2018-11"
"added .hintrc and moved .babelrc to jsonc grammar","2018-11","2018-12","2018-11",True,"2018-12"
"TPromise => Promise","2018-11","2018-11","2018-11",True,"2018-11"
"Fixes typo and occurrences of double words in comments.","2018-11","2018-11","2018-11",True,"2018-11"
"Add project tagging for new project type.","2018-11","2018-12","2018-11",False,"null"
"add timeout for getmac","2018-11","2018-11","2018-11",True,"2018-11"
"changes the default positioning of search actions","2018-11","2018-11","2018-11",False,"null"
"Fix #63127 - Disable smart commit message box","2018-11","2019-8","2018-11",False,"null"
"Removes unnecessary semicolon.","2018-11","2018-11","2018-11",False,"null"
