"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"debt - avoid left/right widget and fix actions overflow in search viewlet","2017-4","2017-4","2017-4",True,"2017-4"
"Clean up some editor input debt and lifecycle issues","2017-4","2017-4","2017-4",True,"2017-4"
"adjust tests","2017-4","2017-4","2017-4",True,"2017-4"
"Link detection for the exception widget and debug console","2017-4","2017-5","2017-4",True,"2017-5"
"Fix webview sizing when zooming","2017-4","2017-4","2017-4",True,"2017-4"
"Allow Code Lenses to only Provide a Title and no Backing Command ","2017-4","2017-4","2017-4",True,"2017-4"
"Porting a couple of community complex command fixes","2017-4","2017-4","2017-4",True,"2017-4"
"Update coffeescript.tmLanguage.json, fixing highlighting for embedded js","2017-4","2017-8","2017-4",False,"null"
"Remove ""JOAO"" from Readme title","2017-4","2017-4","2017-4",True,"2017-4"
"Add zenMode.hideActivityBar option","2017-4","2017-4","2017-4",True,"2017-4"
"Update Exec param at code.desktop","2017-4","2017-4","2017-4",True,"2017-4"
"Fix - #24242","2017-4","2017-4","2017-4",False,"null"
"Make border bottom visible for panel actions on focus.","2017-4","2017-4","2017-4",False,"null"
"Changed git renamed icon to orange color","2017-4","2017-4","2017-4",True,"2017-4"
"Fixes #944 - Support wildcards on activationEvents.workspaceContains","2017-4","2017-5","2017-4",True,"2017-5"
" Add the Chinese document translated from English","2017-4","null","2017-4",False,"null"
"#22987 markdown breaks","2017-4","2017-4","2017-4",False,"null"
"Theming for tree and list","2017-4","2017-4","2017-4",False,"null"
"PR Prototype for list navigation Issue #24119","2017-4","2017-4","2017-4",False,"null"
"Use js/tsconfig schema for jsconfig.*.json files","2017-4","2017-4","2017-4",True,"2017-4"
"Adding 'never show again' in Git Extension","2017-4","2017-4","2017-4",True,"2017-4"
"Nested code lines now no longer display the hover border left.","2017-4","2017-4","2017-4",True,"2017-4"
"Changed link to use https","2017-4","2017-4","2017-4",True,"2017-4"
"Pick up TS 2.3 insiders","2017-4","2017-4","2017-4",True,"2017-4"
"Treat emmet snippets as textmate","2017-4","2017-4","2017-4",True,"2017-4"
"Fix a few compile issues when using TS 2.3","2017-4","2017-4","2017-4",True,"2017-4"
"Use TS 2.2 to Build VSCode","2017-4","2017-4","2017-4",True,"2017-4"
"Fix Markdown Preview Updating on Zoom / Unrelated Config Changes","2017-4","2017-4","2017-4",True,"2017-4"
"Adding line and column support for terminal","2017-4","2017-4","2017-4",True,"2017-4"
"List Navigation for accessibility focus/tabindex  Issue #24119 (replaces PR #24628)","2017-4","2017-7","2017-4",False,"null"
"Update typescriptMain.ts","2017-4","2017-4","2017-4",True,"2017-4"
"Added support for encodings for Git.","2017-4","2017-4","2017-4",True,"2017-4"
"Prototype Extension Contributed TS Plugins","2017-4","2017-4","2017-4",True,"2017-4"
"Fixes #11478 trigger tab when emmet expansion is the same","2017-4","2017-4","2017-4",True,"2017-4"
"Fix #24817 - Prevent overflow of the message in define keybinding widget.","2017-4","2017-4","2017-4",True,"2017-4"
"Multi-arch build configurations (armhf/arm64) for Travis CI","2017-4","2018-9","2017-4",False,"null"
"made DirtyDiffDecorator controlled by SCM: Disable preview","2017-4","2017-4","2017-4",False,"null"
"added config option git.cloneDirectory, defaulting to os.homedir()","2017-4","2017-5","2017-4",True,"2017-5"
"Inserting file path on the terminal, when dragging a file to it","2017-4","2017-5","2017-4",True,"2017-5"
"Fix #24971. PowerShell Extension .bat & .exe Syntax Highlighting Error","2017-4","2017-4","2017-4",True,"2017-4"
"Fix #24861. Stop propagation for keyDown events if the IME is processing key input","2017-4","2017-4","2017-4",True,"2017-4"
"Added markdown trace option for debugging user issues","2017-4","2017-4","2017-4",True,"2017-4"
"webkit-mask for status bar icons (fixes #23526)","2017-4","2017-4","2017-4",True,"2017-4"
"OK capitalisation fix","2017-4","2017-4","2017-4",True,"2017-4"
