"['title']","['createdAt']","['closedAt']","['publishedAt']","['merged']","['mergedAt']"
"Eagerly preview files in quickopen widgets","2016-10","2017-1","2016-10",False,"null"
"fix UI/UX regression","2016-10","2016-10","2016-10",True,"2016-10"
"fix ini #13648","2016-10","2016-10","2016-10",True,"2016-10"
"quick open files in background","2016-10","2016-10","2016-10",True,"2016-10"
"Use npm icon for .npmrc","2016-10","2016-10","2016-10",False,"null"
"Update editor.lineNumbers description.","2016-10","2016-10","2016-10",True,"2016-10"
"Increase coverage of tests for IAction.isAction()","2016-10","2016-10","2016-10",True,"2016-10"
"limit experiments to first time users; fixes #14009","2016-10","2016-10","2016-10",True,"2016-10"
"Enable line highlighting for read only editors","2016-10","2016-10","2016-10",True,"2016-10"
"Follow symlinks recursively in Linux launch script","2016-10","2016-10","2016-10",True,"2016-10"
"Declarative contribution of custom Tree Explorer","2016-10","2016-11","2016-10",True,"2016-11"
"Fix typos and consistency issues","2016-10","2016-10","2016-10",True,"2016-10"
"update to electron 1.3.8","2016-10","2016-10","2016-10",True,"2016-10"
"Fix #14058","2016-10","2016-10","2016-10",True,"2016-10"
"Implement Hot Exit","2016-10","2016-11","2016-10",True,"2016-11"
"Remove unnecessary call to registry at workbench startup","2016-10","2016-10","2016-10",True,"2016-10"
"Text upper and lower case commands as CoreCommand:","2016-10","2016-12","2016-10",False,"null"
"Create Helllo World","2016-10","2016-10","2016-10",False,"null"
"Add new cursor styles","2016-10","2017-2","2016-10",True,"2017-2"
"Multiple debug sessions","2016-10","2016-10","2016-10",True,"2016-10"
"Bgashler1/issue/13529/no animation watermark","2016-10","2016-10","2016-10",True,"2016-10"
"Add User Setting for Highlight.js Theme used in Markdown Preview","2016-10","2017-4","2016-10",False,"null"
"Update to VSCode-Textmate 2.3","2016-10","2016-10","2016-10",True,"2016-10"
"Support HTML comments in Markdown","2016-10","2016-11","2016-10",True,"2016-11"
"Fix Fenced Code Syntax Highlighting in Markdown Leaking","2016-10","2016-11","2016-10",True,"2016-11"
"Improve Markdown Syntax Highlighting of Nested Lists","2016-10","2016-11","2016-10",True,"2016-11"
